times,Temp,Units
2010-09-01 16:00:00,78.61,F
2010-09-01 16:30:00,78.35,F
2010-09-01 17:00:00,78.29,F
2010-09-01 17:30:00,78.18,F
2010-09-01 18:00:00,78.05,F
2010-09-01 18:30:00,77.96,F
2010-09-01 19:00:00,77.89,F
2010-09-01 19:30:00,77.88,F
2010-09-01 20:00:00,77.87,F
2010-09-01 20:30:00,77.79,F
2010-09-01 21:00:00,77.73,F
2010-09-01 21:30:00,77.69,F
2010-09-01 22:00:00,77.64,F
2010-09-01 22:30:00,77.62,F
2010-09-01 23:00:00,77.57,F
2010-09-01 23:30:00,77.54,F
2010-09-02 00:00:00,77.42,F
2010-09-02 00:30:00,77.36,F
2010-09-02 01:00:00,77.3,F
2010-09-02 01:30:00,77.21,F
2010-09-02 02:00:00,77.11,F
2010-09-02 02:30:00,77.02,F
2010-09-02 03:00:00,76.97,F
2010-09-02 03:30:00,76.87,F
2010-09-02 04:00:00,76.78,F
2010-09-02 04:30:00,76.75,F
2010-09-02 05:00:00,76.67,F
2010-09-02 05:30:00,76.67,F
2010-09-02 06:00:00,76.71,F
2010-09-02 06:30:00,76.82,F
2010-09-02 07:00:00,76.99,F
2010-09-02 07:30:00,77.11,F
2010-09-02 08:00:00,77.38,F
2010-09-02 08:30:00,77.82,F
2010-09-02 09:00:00,78.12,F
2010-09-02 09:30:00,78.4,F
2010-09-02 10:00:00,78.58,F
2010-09-02 10:30:00,78.78,F
2010-09-02 11:00:00,78.96,F
2010-09-02 11:30:00,79.18,F
2010-09-02 12:00:00,79.59,F
2010-09-02 12:30:00,79.82,F
2010-09-02 13:00:00,80.03,F
2010-09-02 13:30:00,,F
2010-09-02 14:00:00,79.83,F
2010-09-02 14:30:00,79.91,F
2010-09-02 15:00:00,79.71,F
2010-09-02 15:30:00,79.59,F
2010-09-02 16:00:00,79.26,F
2010-09-02 16:30:00,79.04,F
2010-09-02 17:00:00,79.03,F
2010-09-02 17:30:00,78.95,F
2010-09-02 18:00:00,78.89,F
2010-09-02 18:30:00,78.83,F
2010-09-02 19:00:00,78.78,F
2010-09-02 19:30:00,78.71,F
2010-09-02 20:00:00,78.59,F
2010-09-02 20:30:00,78.42,F
2010-09-02 21:00:00,78.32,F
2010-09-02 21:30:00,78.22,F
2010-09-02 22:00:00,78.03,F
2010-09-02 22:30:00,77.99,F
2010-09-02 23:00:00,77.96,F
2010-09-02 23:30:00,77.9,F
2010-09-03 00:00:00,77.85,F
2010-09-03 00:30:00,77.82,F
2010-09-03 01:00:00,77.77,F
2010-09-03 01:30:00,77.75,F
2010-09-03 02:00:00,77.66,F
2010-09-03 02:30:00,77.57,F
2010-09-03 03:00:00,77.49,F
2010-09-03 03:30:00,77.43,F
2010-09-03 04:00:00,77.4,F
2010-09-03 04:30:00,77.36,F
2010-09-03 05:00:00,77.35,F
2010-09-03 05:30:00,77.34,F
2010-09-03 06:00:00,77.34,F
2010-09-03 06:30:00,77.34,F
2010-09-03 07:00:00,77.41,F
2010-09-03 07:30:00,77.48,F
2010-09-03 08:00:00,,F
2010-09-03 08:30:00,,F
2010-09-03 09:00:00,,F
2010-09-03 09:30:00,78.01,F
2010-09-03 10:00:00,78.04,F
2010-09-03 10:30:00,78.09,F
2010-09-03 11:00:00,78.2,F
2010-09-03 11:30:00,78.29,F
2010-09-03 12:00:00,78.36,F
2010-09-03 12:30:00,78.45,F
2010-09-03 13:00:00,78.51,F
2010-09-03 13:30:00,78.56,F
2010-09-03 14:00:00,78.56,F
2010-09-03 14:30:00,78.62,F
2010-09-03 15:00:00,78.63,F
2010-09-03 15:30:00,78.6,F
2010-09-03 16:00:00,78.6,F
2010-09-03 16:30:00,78.54,F
2010-09-03 17:00:00,78.52,F
2010-09-03 17:30:00,78.47,F
2010-09-03 18:00:00,78.44,F
2010-09-03 18:30:00,78.36,F
2010-09-03 19:00:00,78.29,F
2010-09-03 19:30:00,78.22,F
2010-09-03 20:00:00,78.16,F
2010-09-03 20:30:00,78.11,F
2010-09-03 21:00:00,78.07,F
2010-09-03 21:30:00,78.01,F
2010-09-03 22:00:00,77.95,F
2010-09-03 22:30:00,77.89,F
2010-09-03 23:00:00,77.75,F
2010-09-03 23:30:00,77.77,F
2010-09-04 00:00:00,77.72,F
2010-09-04 00:30:00,77.69,F
2010-09-04 01:00:00,77.64,F
2010-09-04 01:30:00,77.6,F
2010-09-04 02:00:00,77.53,F
2010-09-04 02:30:00,77.53,F
2010-09-04 03:00:00,77.48,F
2010-09-04 03:30:00,77.45,F
2010-09-04 04:00:00,77.41,F
2010-09-04 04:30:00,77.39,F
2010-09-04 05:00:00,77.4,F
2010-09-04 05:30:00,77.57,F
2010-09-04 06:00:00,77.72,F
2010-09-04 06:30:00,77.79,F
2010-09-04 07:00:00,77.9,F
2010-09-04 07:30:00,78.08,F
2010-09-04 08:00:00,78.3,F
2010-09-04 08:30:00,,F
2010-09-04 09:00:00,,F
2010-09-04 09:30:00,79.24,F
2010-09-04 10:00:00,79.64,F
2010-09-04 10:30:00,79.94,F
2010-09-04 11:00:00,79.8,F
2010-09-04 11:30:00,79.77,F
2010-09-04 12:00:00,79.97,F
2010-09-04 12:30:00,80.47,F
2010-09-04 13:00:00,80.57,F
2010-09-04 13:30:00,80.67,F
2010-09-04 14:00:00,80.91,F
2010-09-04 14:30:00,80.93,F
2010-09-04 15:00:00,80.93,F
2010-09-04 15:30:00,80.9,F
2010-09-04 16:00:00,80.77,F
2010-09-04 16:30:00,80.83,F
2010-09-04 17:00:00,81.04,F
2010-09-04 17:30:00,80.86,F
2010-09-04 18:00:00,80.8,F
2010-09-04 18:30:00,80.7,F
2010-09-04 19:00:00,80.54,F
2010-09-04 19:30:00,80.39,F
2010-09-04 20:00:00,80.36,F
2010-09-04 20:30:00,80.33,F
2010-09-04 21:00:00,80.31,F
2010-09-04 21:30:00,80.25,F
2010-09-04 22:00:00,80.2,F
2010-09-04 22:30:00,80.04,F
2010-09-04 23:00:00,79.98,F
2010-09-04 23:30:00,79.94,F
2010-09-05 00:00:00,79.89,F
2010-09-05 00:30:00,79.81,F
2010-09-05 01:00:00,79.73,F
2010-09-05 01:30:00,79.71,F
2010-09-05 02:00:00,79.63,F
2010-09-05 02:30:00,79.42,F
2010-09-05 03:00:00,79.29,F
2010-09-05 03:30:00,79.23,F
2010-09-05 04:00:00,79.16,F
2010-09-05 04:30:00,79.07,F
2010-09-05 05:00:00,79.02,F
2010-09-05 05:30:00,79.03,F
2010-09-05 06:00:00,79.05,F
2010-09-05 06:30:00,79.08,F
2010-09-05 07:00:00,79.17,F
2010-09-05 07:30:00,,F
2010-09-05 08:00:00,,F
2010-09-05 08:30:00,79.55,F
2010-09-05 09:00:00,79.7,F
2010-09-05 09:30:00,79.87,F
2010-09-05 10:00:00,80.07,F
2010-09-05 10:30:00,80.3,F
2010-09-05 11:00:00,80.56,F
2010-09-05 11:30:00,80.77,F
2010-09-05 12:00:00,81.05,F
2010-09-05 12:30:00,81.06,F
2010-09-05 13:00:00,81.17,F
2010-09-05 13:30:00,81.26,F
2010-09-05 14:00:00,81.33,F
2010-09-05 14:30:00,81.3,F
2010-09-05 15:00:00,81.24,F
2010-09-05 15:30:00,81.14,F
2010-09-05 16:00:00,81.11,F
2010-09-05 16:30:00,80.96,F
2010-09-05 17:00:00,80.73,F
2010-09-05 17:30:00,80.61,F
2010-09-05 18:00:00,80.56,F
2010-09-05 18:30:00,80.36,F
2010-09-05 19:00:00,80.31,F
2010-09-05 19:30:00,80.27,F
2010-09-05 20:00:00,80.21,F
2010-09-05 20:30:00,80.13,F
2010-09-05 21:00:00,80.09,F
2010-09-05 21:30:00,79.98,F
2010-09-05 22:00:00,79.93,F
2010-09-05 22:30:00,79.86,F
2010-09-05 23:00:00,79.66,F
2010-09-05 23:30:00,79.55,F
2010-09-06 00:00:00,79.41,F
2010-09-06 00:30:00,79.17,F
2010-09-06 01:00:00,79.08,F
2010-09-06 01:30:00,78.93,F
2010-09-06 02:00:00,78.8,F
2010-09-06 02:30:00,78.61,F
2010-09-06 03:00:00,78.44,F
2010-09-06 03:30:00,78.22,F
2010-09-06 04:00:00,78.08,F
2010-09-06 04:30:00,77.95,F
2010-09-06 05:00:00,77.79,F
2010-09-06 05:30:00,77.6,F
2010-09-06 06:00:00,77.47,F
2010-09-06 06:30:00,77.27,F
2010-09-06 07:00:00,77.13,F
2010-09-06 07:30:00,77.51,F
2010-09-06 08:00:00,,F
2010-09-06 08:30:00,,F
2010-09-06 09:00:00,,F
2010-09-06 09:30:00,78.49,F
2010-09-06 10:00:00,78.96,F
2010-09-06 10:30:00,79.12,F
2010-09-06 11:00:00,79.23,F
2010-09-06 11:30:00,79.41,F
2010-09-06 12:00:00,79.56,F
2010-09-06 12:30:00,79.57,F
2010-09-06 13:00:00,79.57,F
2010-09-06 13:30:00,79.53,F
2010-09-06 14:00:00,79.68,F
2010-09-06 14:30:00,79.59,F
2010-09-06 15:00:00,79.6,F
2010-09-06 15:30:00,79.65,F
2010-09-06 16:00:00,79.51,F
2010-09-06 16:30:00,79.38,F
2010-09-06 17:00:00,79.21,F
2010-09-06 17:30:00,79.04,F
2010-09-06 18:00:00,78.86,F
2010-09-06 18:30:00,78.54,F
2010-09-06 19:00:00,78.42,F
2010-09-06 19:30:00,78.39,F
2010-09-06 20:00:00,78.08,F
2010-09-06 20:30:00,77.94,F
2010-09-06 21:00:00,77.8,F
2010-09-06 21:30:00,77.8,F
2010-09-06 22:00:00,77.59,F
2010-09-06 22:30:00,77.62,F
2010-09-06 23:00:00,77.45,F
2010-09-06 23:30:00,77.42,F
2010-09-07 00:00:00,77.09,F
2010-09-07 00:30:00,76.89,F
2010-09-07 01:00:00,76.56,F
2010-09-07 01:30:00,76.42,F
2010-09-07 02:00:00,76.62,F
2010-09-07 02:30:00,76.66,F
2010-09-07 03:00:00,76.5,F
2010-09-07 03:30:00,76.63,F
2010-09-07 04:00:00,76.88,F
2010-09-07 04:30:00,77.07,F
2010-09-07 05:00:00,77.03,F
2010-09-07 05:30:00,77.03,F
2010-09-07 06:00:00,77.32,F
2010-09-07 06:30:00,77.44,F
2010-09-07 07:00:00,77.56,F
2010-09-07 07:30:00,77.86,F
2010-09-07 08:00:00,78.18,F
2010-09-07 08:30:00,78.37,F
2010-09-07 09:00:00,78.5,F
2010-09-07 09:30:00,78.61,F
2010-09-07 10:00:00,78.89,F
2010-09-07 10:30:00,79.11,F
2010-09-07 11:00:00,79.43,F
2010-09-07 11:30:00,79.63,F
2010-09-07 12:00:00,79.78,F
2010-09-07 12:30:00,80.02,F
2010-09-07 13:00:00,80.18,F
2010-09-07 13:30:00,80.34,F
2010-09-07 14:00:00,80.39,F
2010-09-07 14:30:00,80.12,F
2010-09-07 15:00:00,79.92,F
2010-09-07 15:30:00,79.96,F
2010-09-07 16:00:00,79.58,F
2010-09-07 16:30:00,79.61,F
2010-09-07 17:00:00,79.57,F
2010-09-07 17:30:00,79.28,F
2010-09-07 18:00:00,79.15,F
2010-09-07 18:30:00,78.94,F
2010-09-07 19:00:00,78.78,F
2010-09-07 19:30:00,78.55,F
2010-09-07 20:00:00,78.32,F
2010-09-07 20:30:00,78.19,F
2010-09-07 21:00:00,78.08,F
2010-09-07 21:30:00,78.0,F
2010-09-07 22:00:00,77.92,F
2010-09-07 22:30:00,77.82,F
2010-09-07 23:00:00,77.69,F
2010-09-07 23:30:00,77.55,F
2010-09-08 00:00:00,77.45,F
2010-09-08 00:30:00,77.29,F
2010-09-08 01:00:00,77.14,F
2010-09-08 01:30:00,76.9,F
2010-09-08 02:00:00,76.77,F
2010-09-08 02:30:00,76.71,F
2010-09-08 03:00:00,76.48,F
2010-09-08 03:30:00,76.33,F
2010-09-08 04:00:00,76.23,F
2010-09-08 04:30:00,76.25,F
2010-09-08 05:00:00,76.16,F
2010-09-08 05:30:00,76.13,F
2010-09-08 06:00:00,76.1,F
2010-09-08 06:30:00,76.14,F
2010-09-08 07:00:00,,F
2010-09-08 07:30:00,,F
2010-09-08 08:00:00,,F
2010-09-08 08:30:00,76.26,F
2010-09-08 09:00:00,76.37,F
2010-09-08 09:30:00,76.54,F
2010-09-08 10:00:00,76.71,F
2010-09-08 10:30:00,76.9,F
2010-09-08 11:00:00,77.28,F
2010-09-08 11:30:00,77.38,F
2010-09-08 12:00:00,77.72,F
2010-09-08 12:30:00,77.82,F
2010-09-08 13:00:00,78.06,F
2010-09-08 13:30:00,78.23,F
2010-09-08 14:00:00,78.23,F
2010-09-08 14:30:00,78.28,F
2010-09-08 15:00:00,78.31,F
2010-09-08 15:30:00,78.37,F
2010-09-08 16:00:00,78.46,F
2010-09-08 16:30:00,78.46,F
2010-09-08 17:00:00,78.4,F
2010-09-08 17:30:00,78.37,F
2010-09-08 18:00:00,78.31,F
2010-09-08 18:30:00,78.23,F
2010-09-08 19:00:00,78.18,F
2010-09-08 19:30:00,78.11,F
2010-09-08 20:00:00,78.02,F
2010-09-08 20:30:00,77.92,F
2010-09-08 21:00:00,77.83,F
2010-09-08 21:30:00,77.73,F
2010-09-08 22:00:00,77.65,F
2010-09-08 22:30:00,77.58,F
2010-09-08 23:00:00,77.5,F
2010-09-08 23:30:00,77.41,F
2010-09-09 00:00:00,77.31,F
2010-09-09 00:30:00,77.24,F
2010-09-09 01:00:00,77.17,F
2010-09-09 01:30:00,77.07,F
2010-09-09 02:00:00,76.96,F
2010-09-09 02:30:00,76.88,F
2010-09-09 03:00:00,76.8,F
2010-09-09 03:30:00,76.72,F
2010-09-09 04:00:00,76.64,F
2010-09-09 04:30:00,76.6,F
2010-09-09 05:00:00,76.59,F
2010-09-09 05:30:00,76.59,F
2010-09-09 06:00:00,76.64,F
2010-09-09 06:30:00,76.83,F
2010-09-09 07:00:00,76.87,F
2010-09-09 07:30:00,77.02,F
2010-09-09 08:00:00,77.22,F
2010-09-09 08:30:00,77.46,F
2010-09-09 09:00:00,77.72,F
2010-09-09 09:30:00,77.88,F
2010-09-09 10:00:00,78.05,F
2010-09-09 10:30:00,78.22,F
2010-09-09 11:00:00,78.4,F
2010-09-09 11:30:00,78.38,F
2010-09-09 12:00:00,,F
2010-09-09 12:30:00,78.55,F
2010-09-09 13:00:00,78.64,F
2010-09-09 13:30:00,78.81,F
2010-09-09 14:00:00,78.88,F
2010-09-09 14:30:00,78.82,F
2010-09-09 15:00:00,78.81,F
2010-09-09 15:30:00,78.89,F
2010-09-09 16:00:00,78.85,F
2010-09-09 16:30:00,78.82,F
2010-09-09 17:00:00,78.89,F
2010-09-09 17:30:00,78.84,F
2010-09-09 18:00:00,78.8,F
2010-09-09 18:30:00,78.8,F
2010-09-09 19:00:00,78.75,F
2010-09-09 19:30:00,78.74,F
2010-09-09 20:00:00,78.72,F
2010-09-09 20:30:00,78.67,F
2010-09-09 21:00:00,78.62,F
2010-09-09 21:30:00,78.54,F
2010-09-09 22:00:00,78.51,F
2010-09-09 22:30:00,78.49,F
2010-09-09 23:00:00,78.47,F
2010-09-09 23:30:00,78.44,F
2010-09-10 00:00:00,78.41,F
2010-09-10 00:30:00,78.39,F
2010-09-10 01:00:00,78.35,F
2010-09-10 01:30:00,78.31,F
2010-09-10 02:00:00,78.28,F
2010-09-10 02:30:00,78.25,F
2010-09-10 03:00:00,78.23,F
2010-09-10 03:30:00,78.18,F
2010-09-10 04:00:00,78.14,F
2010-09-10 04:30:00,78.13,F
2010-09-10 05:00:00,78.14,F
2010-09-10 05:30:00,78.21,F
2010-09-10 06:00:00,78.27,F
2010-09-10 06:30:00,78.31,F
2010-09-10 07:00:00,78.38,F
2010-09-10 07:30:00,78.56,F
2010-09-10 08:00:00,78.98,F
2010-09-10 08:30:00,79.36,F
2010-09-10 09:00:00,79.66,F
2010-09-10 09:30:00,79.85,F
2010-09-10 10:00:00,79.98,F
2010-09-10 10:30:00,80.07,F
2010-09-10 11:00:00,,F
2010-09-10 11:30:00,80.43,F
2010-09-10 12:00:00,81.14,F
2010-09-10 12:30:00,81.36,F
2010-09-10 13:00:00,81.42,F
2010-09-10 13:30:00,81.54,F
2010-09-10 14:00:00,81.57,F
2010-09-10 14:30:00,81.56,F
2010-09-10 15:00:00,81.52,F
2010-09-10 15:30:00,81.51,F
2010-09-10 16:00:00,81.64,F
2010-09-10 16:30:00,81.45,F
2010-09-10 17:00:00,81.28,F
2010-09-10 17:30:00,81.15,F
2010-09-10 18:00:00,81.01,F
2010-09-10 18:30:00,81.05,F
2010-09-10 19:00:00,81.05,F
2010-09-10 19:30:00,81.0,F
2010-09-10 20:00:00,80.9,F
2010-09-10 20:30:00,80.89,F
2010-09-10 21:00:00,80.66,F
2010-09-10 21:30:00,80.53,F
2010-09-10 22:00:00,80.45,F
2010-09-10 22:30:00,80.4,F
2010-09-10 23:00:00,80.37,F
2010-09-10 23:30:00,80.32,F
2010-09-11 00:00:00,80.28,F
2010-09-11 00:30:00,80.24,F
2010-09-11 01:00:00,80.2,F
2010-09-11 01:30:00,80.16,F
2010-09-11 02:00:00,80.08,F
2010-09-11 02:30:00,80.02,F
2010-09-11 03:00:00,79.96,F
2010-09-11 03:30:00,79.89,F
2010-09-11 04:00:00,79.83,F
2010-09-11 04:30:00,79.74,F
2010-09-11 05:00:00,79.75,F
2010-09-11 05:30:00,79.72,F
2010-09-11 06:00:00,79.75,F
2010-09-11 09:00:00,80.88,F
2010-09-11 09:30:00,80.99,F
2010-09-11 10:00:00,81.19,F
2010-09-11 10:30:00,81.54,F
2010-09-11 11:00:00,81.69,F
2010-09-11 11:30:00,82.06,F
2010-09-11 12:00:00,82.09,F
2010-09-11 12:30:00,82.02,F
2010-09-11 13:00:00,82.02,F
2010-09-11 13:30:00,82.07,F
2010-09-11 14:00:00,82.17,F
2010-09-11 14:30:00,81.89,F
2010-09-11 15:00:00,81.61,F
2010-09-11 15:30:00,81.27,F
2010-09-11 16:00:00,81.12,F
2010-09-11 16:30:00,80.55,F
2010-09-11 17:00:00,80.22,F
2010-09-11 17:30:00,79.98,F
2010-09-11 18:00:00,79.93,F
2010-09-11 18:30:00,79.83,F
2010-09-11 19:00:00,79.86,F
2010-09-11 19:30:00,79.74,F
2010-09-11 20:00:00,79.72,F
2010-09-11 20:30:00,79.65,F
2010-09-11 21:00:00,79.6,F
2010-09-11 21:30:00,79.57,F
2010-09-11 22:00:00,79.53,F
2010-09-11 22:30:00,79.46,F
2010-09-11 23:00:00,79.32,F
2010-09-11 23:30:00,79.26,F
2010-09-12 00:00:00,79.24,F
2010-09-12 00:30:00,79.21,F
2010-09-12 01:00:00,79.15,F
2010-09-12 01:30:00,79.14,F
2010-09-12 02:00:00,79.06,F
2010-09-12 02:30:00,79.03,F
2010-09-12 03:00:00,79.08,F
2010-09-12 03:30:00,79.12,F
2010-09-12 04:00:00,79.09,F
2010-09-12 04:30:00,79.08,F
2010-09-12 05:00:00,79.16,F
2010-09-12 05:30:00,79.31,F
2010-09-12 06:00:00,79.37,F
2010-09-12 06:30:00,79.5,F
2010-09-12 07:00:00,79.61,F
2010-09-12 07:30:00,,F
2010-09-12 08:00:00,,F
2010-09-12 08:30:00,80.27,F
2010-09-12 09:00:00,80.48,F
2010-09-12 09:30:00,80.8,F
2010-09-12 10:00:00,80.69,F
2010-09-12 10:30:00,80.89,F
2010-09-12 11:00:00,81.03,F
2010-09-12 11:30:00,81.48,F
2010-09-12 12:00:00,81.65,F
2010-09-12 12:30:00,81.74,F
2010-09-12 13:00:00,81.76,F
2010-09-12 13:30:00,81.66,F
2010-09-12 14:00:00,81.49,F
2010-09-12 14:30:00,81.27,F
2010-09-12 15:00:00,80.98,F
2010-09-12 15:30:00,80.97,F
2010-09-12 16:00:00,80.63,F
2010-09-12 16:30:00,80.35,F
2010-09-12 17:00:00,80.16,F
2010-09-12 17:30:00,79.91,F
2010-09-12 18:00:00,79.71,F
2010-09-12 18:30:00,79.66,F
2010-09-12 19:00:00,79.63,F
2010-09-12 19:30:00,79.57,F
2010-09-12 20:00:00,79.35,F
2010-09-12 20:30:00,79.27,F
2010-09-12 21:00:00,79.14,F
2010-09-12 21:30:00,78.89,F
2010-09-12 22:00:00,78.76,F
2010-09-12 22:30:00,78.66,F
2010-09-12 23:00:00,78.49,F
2010-09-12 23:30:00,78.38,F
2010-09-13 00:00:00,78.28,F
2010-09-13 00:30:00,78.21,F
2010-09-13 01:00:00,78.13,F
2010-09-13 01:30:00,78.05,F
2010-09-13 02:00:00,77.98,F
2010-09-13 02:30:00,77.93,F
2010-09-13 03:00:00,77.84,F
2010-09-13 03:30:00,77.76,F
2010-09-13 04:00:00,77.7,F
2010-09-13 04:30:00,77.63,F
2010-09-13 05:00:00,77.6,F
2010-09-13 05:30:00,77.6,F
2010-09-13 06:00:00,77.55,F
2010-09-13 06:30:00,77.59,F
2010-09-13 07:00:00,77.68,F
2010-09-13 07:30:00,,F
2010-09-13 08:00:00,,F
2010-09-13 08:30:00,,F
2010-09-13 09:00:00,78.31,F
2010-09-13 09:30:00,78.36,F
2010-09-13 10:00:00,78.45,F
2010-09-13 10:30:00,78.65,F
2010-09-13 11:00:00,78.71,F
2010-09-13 11:30:00,79.05,F
2010-09-13 12:00:00,79.04,F
2010-09-13 12:30:00,79.2,F
2010-09-13 13:00:00,79.24,F
2010-09-13 13:30:00,79.25,F
2010-09-13 14:00:00,79.08,F
2010-09-13 14:30:00,79.04,F
2010-09-13 15:00:00,79.09,F
2010-09-13 15:30:00,79.09,F
2010-09-13 16:00:00,79.01,F
2010-09-13 16:30:00,78.85,F
2010-09-13 17:00:00,78.68,F
2010-09-13 17:30:00,78.53,F
2010-09-13 18:00:00,78.39,F
2010-09-13 18:30:00,78.2,F
2010-09-13 19:00:00,78.08,F
2010-09-13 19:30:00,77.97,F
2010-09-13 20:00:00,77.84,F
2010-09-13 20:30:00,77.69,F
2010-09-13 21:00:00,77.57,F
2010-09-13 21:30:00,77.42,F
2010-09-13 22:00:00,77.35,F
2010-09-13 22:30:00,77.23,F
2010-09-13 23:00:00,77.08,F
2010-09-13 23:30:00,77.05,F
2010-09-14 00:00:00,76.91,F
2010-09-14 00:30:00,76.78,F
2010-09-14 01:00:00,76.68,F
2010-09-14 01:30:00,76.59,F
2010-09-14 02:00:00,76.5,F
2010-09-14 02:30:00,76.47,F
2010-09-14 03:00:00,76.33,F
2010-09-14 03:30:00,76.12,F
2010-09-14 04:00:00,75.98,F
2010-09-14 04:30:00,75.91,F
2010-09-14 05:00:00,75.83,F
2010-09-14 05:30:00,75.86,F
2010-09-14 06:00:00,75.84,F
2010-09-14 06:30:00,75.87,F
2010-09-14 07:00:00,75.92,F
2010-09-14 07:30:00,,F
2010-09-14 08:00:00,,F
2010-09-14 08:30:00,,F
2010-09-14 09:00:00,76.66,F
2010-09-14 09:30:00,77.12,F
2010-09-14 10:00:00,77.07,F
2010-09-14 10:30:00,,F
2010-09-14 11:00:00,77.39,F
2010-09-14 11:30:00,77.52,F
2010-09-14 12:00:00,77.52,F
2010-09-14 12:30:00,77.89,F
2010-09-14 13:00:00,78.13,F
2010-09-14 13:30:00,78.15,F
2010-09-14 14:00:00,77.75,F
2010-09-14 14:30:00,78.05,F
2010-09-14 15:00:00,78.03,F
2010-09-14 15:30:00,78.01,F
2010-09-14 16:00:00,77.87,F
2010-09-14 16:30:00,77.83,F
2010-09-14 17:00:00,77.83,F
2010-09-14 17:30:00,77.7,F
2010-09-14 18:00:00,77.73,F
2010-09-14 18:30:00,77.61,F
2010-09-14 19:00:00,77.55,F
2010-09-14 19:30:00,77.45,F
2010-09-14 20:00:00,77.4,F
2010-09-14 20:30:00,77.32,F
2010-09-14 21:00:00,77.28,F
2010-09-14 21:30:00,77.24,F
2010-09-14 22:00:00,77.16,F
2010-09-14 22:30:00,77.11,F
2010-09-14 23:00:00,77.07,F
2010-09-14 23:30:00,76.99,F
2010-09-15 00:00:00,76.92,F
2010-09-15 00:30:00,76.87,F
2010-09-15 01:00:00,76.83,F
2010-09-15 01:30:00,76.77,F
2010-09-15 02:00:00,76.66,F
2010-09-15 02:30:00,76.65,F
2010-09-15 03:00:00,76.64,F
2010-09-15 03:30:00,76.59,F
2010-09-15 04:00:00,76.55,F
2010-09-15 04:30:00,76.51,F
2010-09-15 05:00:00,76.46,F
2010-09-15 05:30:00,76.45,F
2010-09-15 06:00:00,76.47,F
2010-09-15 06:30:00,76.49,F
2010-09-15 07:00:00,76.63,F
2010-09-15 07:30:00,76.79,F
2010-09-15 08:00:00,,F
2010-09-15 08:30:00,,F
2010-09-15 09:00:00,77.46,F
2010-09-15 09:30:00,77.5,F
2010-09-15 10:00:00,77.8,F
2010-09-15 10:30:00,78.08,F
2010-09-15 11:00:00,77.95,F
2010-09-15 11:30:00,78.27,F
2010-09-15 12:00:00,78.37,F
2010-09-15 12:30:00,78.75,F
2010-09-15 13:00:00,78.88,F
2010-09-15 13:30:00,79.2,F
2010-09-15 14:00:00,79.17,F
2010-09-15 14:30:00,79.24,F
2010-09-15 15:00:00,79.29,F
2010-09-15 15:30:00,79.23,F
2010-09-15 16:00:00,79.21,F
2010-09-15 16:30:00,79.16,F
2010-09-15 17:00:00,79.26,F
2010-09-15 17:30:00,79.27,F
2010-09-15 18:00:00,79.27,F
2010-09-15 18:30:00,79.16,F
2010-09-15 19:00:00,79.0,F
2010-09-15 19:30:00,78.81,F
2010-09-15 20:00:00,78.57,F
2010-09-15 20:30:00,78.52,F
2010-09-15 21:00:00,78.55,F
2010-09-15 21:30:00,78.46,F
2010-09-15 22:00:00,78.42,F
2010-09-15 22:30:00,78.38,F
2010-09-15 23:00:00,78.34,F
2010-09-15 23:30:00,78.24,F
2010-09-16 00:00:00,78.11,F
2010-09-16 00:30:00,77.97,F
2010-09-16 01:00:00,77.91,F
2010-09-16 01:30:00,77.84,F
2010-09-16 02:00:00,77.63,F
2010-09-16 02:30:00,77.51,F
2010-09-16 03:00:00,77.42,F
2010-09-16 03:30:00,77.29,F
2010-09-16 04:00:00,77.22,F
2010-09-16 04:30:00,77.19,F
2010-09-16 05:00:00,77.33,F
2010-09-16 05:30:00,77.27,F
2010-09-16 06:00:00,77.27,F
2010-09-16 06:30:00,77.13,F
2010-09-16 07:00:00,,F
2010-09-16 07:30:00,,F
2010-09-16 08:00:00,77.48,F
2010-09-16 08:30:00,77.64,F
2010-09-16 09:00:00,77.81,F
2010-09-16 09:30:00,78.0,F
2010-09-16 10:00:00,78.12,F
2010-09-16 10:30:00,78.24,F
2010-09-16 11:00:00,78.36,F
2010-09-16 11:30:00,78.42,F
2010-09-16 12:00:00,78.44,F
2010-09-16 12:30:00,78.48,F
2010-09-16 13:00:00,78.49,F
2010-09-16 13:30:00,78.5,F
2010-09-16 14:00:00,78.52,F
2010-09-16 14:30:00,78.47,F
2010-09-16 15:00:00,78.44,F
2010-09-16 15:30:00,78.36,F
2010-09-16 16:00:00,78.29,F
2010-09-16 16:30:00,78.15,F
2010-09-16 17:00:00,78.03,F
2010-09-16 17:30:00,77.84,F
2010-09-16 18:00:00,77.77,F
2010-09-16 18:30:00,77.62,F
2010-09-16 19:00:00,77.44,F
2010-09-16 19:30:00,77.31,F
2010-09-16 20:00:00,77.17,F
2010-09-16 20:30:00,77.06,F
2010-09-16 21:00:00,77.06,F
2010-09-16 21:30:00,76.7,F
2010-09-16 22:00:00,76.69,F
2010-09-16 22:30:00,76.61,F
2010-09-16 23:00:00,76.5,F
2010-09-16 23:30:00,76.46,F
2010-09-17 00:00:00,76.43,F
2010-09-17 00:30:00,76.37,F
2010-09-17 01:00:00,76.24,F
2010-09-17 01:30:00,76.1,F
2010-09-17 02:00:00,75.97,F
2010-09-17 02:30:00,76.03,F
2010-09-17 03:00:00,76.01,F
2010-09-17 03:30:00,75.94,F
2010-09-17 04:00:00,75.83,F
