parameter,Units,times,value_mean,value_std
AirTemp,F,2007-06-11,68.18543689320389,2.8938205890087003
AirTemp,F,2007-06-12,67.78611111111111,3.0624870169237814
AirTemp,F,2007-06-13,69.78888888888889,3.0881254891145495
AirTemp,F,2007-06-14,68.49583333333334,2.5805045042594843
AirTemp,F,2007-06-15,65.72986111111112,2.9144942792278465
AirTemp,F,2007-06-16,67.72777777777777,2.9413722225639183
AirTemp,F,2007-06-17,71.04166666666667,2.3787079997872325
AirTemp,F,2007-06-18,75.98333333333333,6.591019531266656
AirTemp,F,2007-06-19,72.89444444444445,5.564972593725862
AirTemp,F,2007-06-20,64.87847222222223,2.0360101939117357
AirTemp,F,2007-06-21,66.94583333333334,3.3030368522849547
AirTemp,F,2007-06-22,62.40972222222222,2.337451826494186
AirTemp,F,2007-06-23,60.893750000000004,3.703753883854576
AirTemp,F,2007-06-24,67.05347222222223,4.927572108081413
AirTemp,F,2007-06-25,72.81458333333333,3.5518530325781965
AirTemp,F,2007-06-26,77.30763888888889,2.215302150258202
AirTemp,F,2007-06-27,76.80069444444445,2.4807368781131047
AirTemp,F,2007-06-28,70.85972222222222,2.0497081301501034
AirTemp,F,2007-06-29,65.34097222222222,2.5198072185791127
AirTemp,F,2007-06-30,66.52638888888889,3.4011718694400153
AirTemp,F,2007-07-01,61.295138888888886,2.049230790741203
AirTemp,F,2007-07-02,62.0638888888889,3.6393077631001387
AirTemp,F,2007-07-03,66.74791666666667,3.725924464060987
AirTemp,F,2007-07-04,69.77291666666666,2.2086359030966314
AirTemp,F,2007-07-05,70.33402777777778,2.648159756722607
AirTemp,F,2007-07-06,69.49444444444445,2.7032427503872767
AirTemp,F,2007-07-07,72.0375,4.416258502492702
AirTemp,F,2007-07-08,78.7201388888889,4.302033668727931
AirTemp,F,2007-07-09,80.02291666666666,1.7107933280174112
AirTemp,F,2007-07-10,80.02638888888889,2.260545949006112
AirTemp,F,2007-07-11,70.29236111111112,4.206622814687626
AirTemp,F,2007-07-12,68.6548611111111,5.2097250355090665
AirTemp,F,2007-07-13,64.96527777777777,2.028652087699934
AirTemp,F,2007-07-14,68.15902777777778,5.1672639984804585
AirTemp,F,2007-07-15,65.23333333333333,2.0767780317133004
AirTemp,F,2007-07-16,69.23750000000001,5.006665138013118
AirTemp,F,2007-07-17,69.39375000000001,3.79447922018918
AirTemp,F,2007-07-18,70.05555555555556,3.75726387907902
AirTemp,F,2007-07-19,68.78611111111111,2.6620253898824973
AirTemp,F,2007-07-20,65.60902777777778,2.9563470465023
AirTemp,F,2007-07-21,66.04027777777777,3.3450792467526504
AirTemp,F,2007-07-22,68.85763888888889,4.528195736044508
AirTemp,F,2007-07-23,68.83125000000001,3.068506134115562
AirTemp,F,2007-07-24,66.79791666666667,2.570583149262578
AirTemp,F,2007-07-25,67.76944444444445,2.8637907729611976
AirTemp,F,2007-07-26,68.99375,1.829716579757038
AirTemp,F,2007-07-27,70.71527777777777,3.4175875727484923
AirTemp,F,2007-07-28,71.37916666666666,2.7909412653893644
AirTemp,F,2007-07-29,72.70347222222222,2.601624376773935
AirTemp,F,2007-07-30,72.71527777777777,3.3845870195533925
AirTemp,F,2007-07-31,74.05972222222222,4.447759229102016
AirTemp,F,2007-08-01,76.26111111111112,3.2641325026047956
AirTemp,F,2007-08-02,78.90277777777777,2.570759307831725
AirTemp,F,2007-08-03,77.24722222222222,2.5559185242725353
AirTemp,F,2007-08-04,71.89444444444445,2.3544565027762605
AirTemp,F,2007-08-05,71.09930555555555,3.2399925867086488
AirTemp,F,2007-08-06,73.45902777777778,1.2347765684722694
AirTemp,F,2007-08-07,74.6625,2.1185123095215834
AirTemp,F,2007-08-08,76.0923611111111,1.9195016785253527
AirTemp,F,2007-08-09,72.21875,1.9466653844153854
AirTemp,F,2007-08-10,71.82291666666667,2.068130426626544
AirTemp,F,2007-08-11,71.66388888888889,3.869363459533563
AirTemp,F,2007-08-12,71.33611111111111,3.3104118669474847
AirTemp,F,2007-08-13,70.57222222222222,2.507093278184251
AirTemp,F,2007-08-14,68.77916666666667,5.256748908870312
AirTemp,F,2007-08-15,72.01458333333333,0.9333726161396835
AirTemp,F,2007-08-16,74.59791666666666,1.6958801889828874
AirTemp,F,2007-08-17,69.68958333333333,4.4047132853199535
AirTemp,F,2007-08-18,62.09930555555555,1.815145933287397
AirTemp,F,2007-08-19,59.5298611111111,1.0567849290037106
AirTemp,F,2007-08-20,58.868750000000006,0.918913066495544
AirTemp,F,2007-08-21,65.95069444444444,2.6373857719679075
AirTemp,F,2007-08-22,71.43958333333333,5.034263284551379
AirTemp,F,2007-08-23,76.40972222222223,3.7214426754466614
AirTemp,F,2007-08-24,77.63888888888889,3.3315636327880997
AirTemp,F,2007-08-25,73.00347222222223,3.720805484538056
AirTemp,F,2007-08-26,66.67777777777778,2.070385405303985
AirTemp,F,2007-08-27,68.3451388888889,4.420926553220095
AirTemp,F,2007-08-28,71.33819444444445,4.082008907042181
AirTemp,F,2007-08-29,76.76805555555556,4.203672267001863
AirTemp,F,2007-08-30,68.46666666666667,2.8407868505169365
AirTemp,F,2007-08-31,65.91597222222222,3.577467620070038
AirTemp,F,2007-09-01,64.96805555555555,3.904196286080999
AirTemp,F,2007-09-02,66.39166666666667,4.764180159000352
AirTemp,F,2007-09-03,70.4375,4.087142982847287
AirTemp,F,2007-09-04,70.63541666666667,3.439740369735618
AirTemp,F,2007-09-05,72.94652777777777,3.6104725916266553
AirTemp,F,2007-09-06,80.75694444444444,6.677638843810037
