parameter,Units,times,value_mean,value_std
Air_Temperature,F,2014-05-11 18:00:00,57.6,0.9276545620139764
Air_Temperature,F,2014-05-11 19:00:00,58.1,0.5011299449438791
Air_Temperature,F,2014-05-11 20:00:00,62.666666666666664,1.4217339062394452
Air_Temperature,F,2014-05-11 21:00:00,62.61666666666667,0.8629852778255126
Air_Temperature,F,2014-05-11 22:00:00,64.28333333333335,0.234456465228586
Air_Temperature,F,2014-05-11 23:00:00,63.083333333333336,0.3586572074537526
Air_Temperature,F,2014-05-12 00:00:00,62.13333333333333,1.1669144317819748
Air_Temperature,F,2014-05-12 01:00:00,61.050000000000004,0.1610907391638096
Air_Temperature,F,2014-05-12 02:00:00,62.166666666666664,0.41593450000646837
Air_Temperature,F,2014-05-12 03:00:00,63.56666666666667,1.1495687433232942
Air_Temperature,F,2014-05-12 04:00:00,66.11666666666666,1.0062886727529625
Air_Temperature,F,2014-05-12 05:00:00,67.55,0.33616818673655025
Air_Temperature,F,2014-05-12 06:00:00,67.86666666666666,0.2693492521018999
Air_Temperature,F,2014-05-12 07:00:00,67.7,0.224112124491036
Air_Temperature,F,2014-05-12 08:00:00,67.41666666666667,0.30846528096789444
Air_Temperature,F,2014-05-12 09:00:00,67.10000000000001,0.17359650516739522
Air_Temperature,F,2014-05-12 10:00:00,67.56666666666666,0.2139198197715649
Air_Temperature,F,2014-05-12 11:00:00,67.86666666666666,0.3455818971852233
Air_Temperature,F,2014-05-12 12:00:00,69.5,0.30067796696633087
Air_Temperature,F,2014-05-12 13:00:00,66.51666666666667,2.692093613552977
Air_Temperature,F,2014-05-12 14:00:00,63.46666666666667,1.41819676042575
Air_Temperature,F,2014-05-12 15:00:00,62.48333333333333,1.4528927819689479
Air_Temperature,F,2014-05-12 16:00:00,64.83333333333333,1.2160936893335184
Air_Temperature,F,2014-05-12 17:00:00,65.21666666666667,1.051842454467198
Air_Temperature,F,2014-05-12 18:00:00,65.63333333333334,0.7470404149701487
Air_Temperature,F,2014-05-12 19:00:00,65.66666666666667,1.0570027918415297
Air_Temperature,F,2014-05-12 20:00:00,67.35,1.2380377847873185
Air_Temperature,F,2014-05-12 21:00:00,66.35,0.8713514753904674
Air_Temperature,F,2014-05-12 22:00:00,63.23333333333333,3.6991703443883823
Air_Temperature,F,2014-05-12 23:00:00,62.71666666666667,2.138219682059851
Air_Temperature,F,2014-05-13 00:00:00,66.75,0.7886496850895653
Air_Temperature,F,2014-05-13 01:00:00,67.91666666666666,0.19551918739479135
Air_Temperature,F,2014-05-13 02:00:00,68.75,0.37834481148826005
Air_Temperature,F,2014-05-13 03:00:00,69.73333333333333,0.5976323319761254
Air_Temperature,F,2014-05-13 04:00:00,69.83333333333333,0.2566168097157086
Air_Temperature,F,2014-05-13 05:00:00,69.66666666666667,0.1494080829940463
Air_Temperature,F,2014-05-13 06:00:00,69.06666666666666,0.46891293045716914
Air_Temperature,F,2014-05-13 07:00:00,69.73333333333333,0.3910383747895579
Air_Temperature,F,2014-05-13 08:00:00,68.9,0.31161526342303636
Air_Temperature,F,2014-05-13 09:00:00,68.21666666666667,0.4890119937333976
Air_Temperature,F,2014-05-13 10:00:00,68.68333333333334,0.4890119937333801
Air_Temperature,F,2014-05-13 11:00:00,69.7,0.100225988988772
Air_Temperature,F,2014-05-13 12:00:00,70.96666666666667,0.7537337928390819
Air_Temperature,F,2014-05-13 13:00:00,74.45,0.9326044880986802
Air_Temperature,F,2014-05-13 14:00:00,77.16666666666667,1.2365719168656417
Air_Temperature,F,2014-05-13 15:00:00,79.89999999999999,0.5271798099663838
Air_Temperature,F,2014-05-13 16:00:00,75.85000000000001,1.221702320979202
Air_Temperature,F,2014-05-13 17:00:00,74.81666666666666,0.8707107756895897
Air_Temperature,F,2014-05-13 18:00:00,76.01666666666667,1.3060394576186007
Air_Temperature,F,2014-05-13 19:00:00,79.01666666666667,0.7143909640190468
Air_Temperature,F,2014-05-13 20:00:00,81.83333333333333,2.232638733973864
Air_Temperature,F,2014-05-13 21:00:00,83.48333333333333,1.4012733920100422
Air_Temperature,F,2014-05-13 22:00:00,78.53333333333335,7.023133504585223
Air_Temperature,F,2014-05-13 23:00:00,69.26666666666667,0.4544069444798867
Air_Temperature,F,2014-05-14 00:00:00,66.66666666666667,3.7655579729519624
Air_Temperature,F,2014-05-14 01:00:00,62.93333333333334,2.377185427784164
Air_Temperature,F,2014-05-14 02:00:00,66.55,0.3156190498296683
Air_Temperature,F,2014-05-14 03:00:00,67.3,0.4091708866471622
Air_Temperature,F,2014-05-14 04:00:00,68.5,0.5786550172246987
Air_Temperature,F,2014-05-14 05:00:00,68.46666666666667,1.2433230421047556
Air_Temperature,F,2014-05-14 06:00:00,68.85000000000001,1.1291189052807622
Air_Temperature,F,2014-05-14 07:00:00,67.66666666666667,0.976310659457728
Air_Temperature,F,2014-05-14 08:00:00,68.9,0.0
Air_Temperature,F,2014-05-14 09:00:00,64.18333333333332,1.3856542524708744
Air_Temperature,F,2014-05-14 10:00:00,60.833333333333336,0.2566168097156828
Air_Temperature,F,2014-05-14 11:00:00,60.900000000000006,0.7087047646509287
Air_Temperature,F,2014-05-14 12:00:00,60.0,1.1220537085571487
Air_Temperature,F,2014-05-14 13:00:00,57.083333333333336,0.2197111774769326
Air_Temperature,F,2014-05-14 14:00:00,56.333333333333336,0.25661680971568823
Air_Temperature,F,2014-05-14 15:00:00,56.166666666666664,0.17991115622087026
Air_Temperature,F,2014-05-14 16:00:00,58.35,1.3980836917186923
Air_Temperature,F,2014-05-14 17:00:00,63.03333333333333,2.3201588857020057
Air_Temperature,F,2014-05-14 18:00:00,66.3,0.7410399931806778
Air_Temperature,F,2014-05-14 19:00:00,63.449999999999996,1.1379806676741107
Air_Temperature,F,2014-05-14 20:00:00,63.6,0.5728392413060502
Air_Temperature,F,2014-05-14 21:00:00,59.416666666666664,2.873193576371081
Air_Temperature,F,2014-05-14 22:00:00,60.083333333333336,1.0178682660040879
Air_Temperature,F,2014-05-14 23:00:00,60.1,0.7410399931806825
Air_Temperature,F,2014-05-15 00:00:00,62.06666666666667,0.4517306786799053
Air_Temperature,F,2014-05-15 01:00:00,62.60000000000001,0.0
Air_Temperature,F,2014-05-15 02:00:00,62.7,0.1228903609577424
Air_Temperature,F,2014-05-15 03:00:00,61.5,0.0
Air_Temperature,F,2014-05-15 04:00:00,61.7,0.0
Air_Temperature,F,2014-05-15 05:00:00,66.7,0.16403990645295596
Air_Temperature,F,2014-05-15 06:00:00,67.21666666666667,0.13467462605096175
Air_Temperature,F,2014-05-15 07:00:00,67.39999999999999,0.27751319727295926
Air_Temperature,F,2014-05-15 08:00:00,68.28333333333333,0.3084652809678715
Air_Temperature,F,2014-05-15 09:00:00,68.73333333333333,0.13774744634425312
Air_Temperature,F,2014-05-15 10:00:00,69.16666666666667,0.1377474463442349
Air_Temperature,F,2014-05-15 11:00:00,69.63333333333333,0.1377474463442352
Air_Temperature,F,2014-05-15 12:00:00,70.56666666666668,0.5229282904791368
Air_Temperature,F,2014-05-15 13:00:00,72.55,0.5481973750310579
Air_Temperature,F,2014-05-15 14:00:00,71.83333333333333,0.8958257479772939
Air_Temperature,F,2014-05-15 15:00:00,70.26666666666667,0.2931598280225618
Air_Temperature,F,2014-05-15 16:00:00,69.46666666666667,0.6087348103908718
Air_Temperature,F,2014-05-15 17:00:00,71.01666666666667,0.5711318180109892
Air_Temperature,F,2014-05-15 18:00:00,71.58333333333333,0.1775694795293529
Air_Temperature,F,2014-05-15 19:00:00,65.88333333333334,5.710072204904133
Air_Temperature,F,2014-05-15 20:00:00,58.68333333333333,0.5221272765437682
Air_Temperature,F,2014-05-15 21:00:00,56.199999999999996,1.02374523131614
Air_Temperature,F,2014-05-15 22:00:00,54.0,0.15309772704762134
Air_Temperature,F,2014-05-15 23:00:00,54.1,0.0
Air_Temperature,F,2014-05-16 00:00:00,53.666666666666664,0.23623492155030845
Air_Temperature,F,2014-05-16 01:00:00,52.81666666666667,0.19551918739478427
Air_Temperature,F,2014-05-16 02:00:00,52.550000000000004,0.22964659057145084
Air_Temperature,F,2014-05-16 03:00:00,51.93333333333333,0.12500377068219407
Air_Temperature,F,2014-05-16 04:00:00,51.25,0.5002940311927264
Air_Temperature,F,2014-05-16 05:00:00,50.300000000000004,0.16366835465887192
Air_Temperature,F,2014-05-16 06:00:00,50.166666666666664,0.09449396862012313
Air_Temperature,F,2014-05-16 07:00:00,49.949999999999996,0.1120560622455297
Air_Temperature,F,2014-05-16 08:00:00,49.48333333333333,0.2197111774769165
Air_Temperature,F,2014-05-16 09:00:00,48.25,0.23682477245989467
Air_Temperature,F,2014-05-16 10:00:00,47.699999999999996,0.15309772704762897
Air_Temperature,F,2014-05-16 11:00:00,47.11666666666667,0.2974121668382468
Air_Temperature,F,2014-05-16 12:00:00,46.199999999999996,0.2004519779775469
Air_Temperature,F,2014-05-16 13:00:00,45.1,0.5550263945458112
Air_Temperature,F,2014-05-16 14:00:00,44.0,0.2314620068898729
Air_Temperature,F,2014-05-16 15:00:00,43.416666666666664,0.21971117747693125
Air_Temperature,F,2014-05-16 16:00:00,43.43333333333333,0.14940808299403482
Air_Temperature,F,2014-05-16 17:00:00,43.6,0.10022598898878039
Air_Temperature,F,2014-05-16 18:00:00,43.73333333333333,0.11080399990601975
Air_Temperature,F,2014-05-16 19:00:00,43.916666666666664,0.12160936893335408
Air_Temperature,F,2014-05-16 20:00:00,44.36666666666667,0.263060075492728
Air_Temperature,F,2014-05-16 21:00:00,45.21666666666667,0.29741216683822214
Air_Temperature,F,2014-05-16 22:00:00,46.449999999999996,0.4435306720099218
Air_Temperature,F,2014-05-16 23:00:00,47.550000000000004,0.19835294654408897
Air_Temperature,F,2014-05-17 00:00:00,47.199999999999996,0.1829867833913892
Air_Temperature,F,2014-05-17 01:00:00,46.48333333333334,0.313845895069846
Air_Temperature,F,2014-05-17 02:00:00,46.03333333333333,0.07470404149701618
Air_Temperature,F,2014-05-17 03:00:00,45.65,0.1120560622455282
Air_Temperature,F,2014-05-17 04:00:00,44.300000000000004,0.578655017224676
Air_Temperature,F,2014-05-17 05:00:00,43.13333333333333,0.26306007549273225
Air_Temperature,F,2014-05-17 06:00:00,42.81666666666666,0.10695990988578453
Air_Temperature,F,2014-05-17 07:00:00,43.46666666666667,0.8073568218002497
Air_Temperature,F,2014-05-17 08:00:00,43.75,0.11205606224552357
Air_Temperature,F,2014-05-17 09:00:00,43.75,0.05011299449437913
Air_Temperature,F,2014-05-17 10:00:00,44.13333333333333,0.25000754136438463
Air_Temperature,F,2014-05-17 11:00:00,45.48333333333333,0.5711318180109315
Air_Temperature,F,2014-05-17 12:00:00,47.23333333333333,0.3455818971852298
Air_Temperature,F,2014-05-17 13:00:00,48.050000000000004,0.2437916921067482
Air_Temperature,F,2014-05-17 14:00:00,48.400000000000006,0.1829867833913919
Air_Temperature,F,2014-05-17 15:00:00,49.23333333333334,0.1250037706822032
Air_Temperature,F,2014-05-17 16:00:00,49.150000000000006,0.15033898348317531
Air_Temperature,F,2014-05-17 17:00:00,48.333333333333336,0.8358844811106866
Air_Temperature,F,2014-05-17 18:00:00,46.93333333333334,0.17991115622086565
Air_Temperature,F,2014-05-17 19:00:00,46.28333333333333,0.2483277404291987
Air_Temperature,F,2014-05-17 20:00:00,46.26666666666667,0.09449396862012273
Air_Temperature,F,2014-05-17 21:00:00,47.050000000000004,0.6332241709527096
Air_Temperature,F,2014-05-17 22:00:00,48.63333333333333,0.298816165988063
Air_Temperature,F,2014-05-17 23:00:00,49.18333333333334,0.3812834561143384
Air_Temperature,F,2014-05-18 00:00:00,49.0,0.15309772704762295
Air_Temperature,F,2014-05-18 01:00:00,49.31666666666667,0.20390235145556831
Air_Temperature,F,2014-05-18 02:00:00,49.21666666666667,0.08995557811042619
Air_Temperature,F,2014-05-18 03:00:00,49.11666666666667,0.03735202074850398
Air_Temperature,F,2014-05-18 04:00:00,47.53333333333333,1.6597079464687874
Air_Temperature,F,2014-05-18 05:00:00,44.31666666666667,0.32946091531617655
Air_Temperature,F,2014-05-18 06:00:00,43.6,0.15309772704762917
Air_Temperature,F,2014-05-18 07:00:00,43.699999999999996,0.10022598898877684
Air_Temperature,F,2014-05-18 08:00:00,43.68333333333333,0.2272034722399509
Air_Temperature,F,2014-05-18 09:00:00,43.699999999999996,0.10022598898877139
Air_Temperature,F,2014-05-18 10:00:00,43.38333333333333,0.3294609153161574
Air_Temperature,F,2014-05-18 11:00:00,45.21666666666667,0.6270246241866005
Air_Temperature,F,2014-05-18 12:00:00,47.96666666666667,0.721967313950749
Air_Temperature,F,2014-05-18 13:00:00,49.800000000000004,0.3705199965903151
Air_Temperature,F,2014-05-18 14:00:00,50.833333333333336,0.22903825416353654
Air_Temperature,F,2014-05-18 15:00:00,51.800000000000004,0.3967058930881529
Air_Temperature,F,2014-05-18 16:00:00,52.916666666666664,0.24832774042919328
Air_Temperature,F,2014-05-18 17:00:00,52.96666666666667,0.13774744634424704
Air_Temperature,F,2014-05-18 18:00:00,54.23333333333333,0.5164853961190146
Air_Temperature,F,2014-05-18 19:00:00,54.76666666666667,0.2139198197715614
Air_Temperature,F,2014-05-18 20:00:00,55.03333333333333,0.17991115622087106
Air_Temperature,F,2014-05-18 21:00:00,55.06666666666666,0.35982231244172774
Air_Temperature,F,2014-05-18 22:00:00,54.63333333333333,0.29315982802256296
Air_Temperature,F,2014-05-18 23:00:00,55.416666666666664,0.037352020748508
Air_Temperature,F,2014-05-19 00:00:00,55.416666666666664,0.03735202074850827
Air_Temperature,F,2014-05-19 01:00:00,55.6,0.15309772704763666
Air_Temperature,F,2014-05-19 02:00:00,54.28333333333333,0.20390235145556687
Air_Temperature,F,2014-05-19 03:00:00,54.333333333333336,0.13774744634424724
Air_Temperature,F,2014-05-19 04:00:00,54.23333333333333,0.18898793724024643
Air_Temperature,F,2014-05-19 05:00:00,54.06666666666666,0.13774744634424024
Air_Temperature,F,2014-05-19 06:00:00,54.166666666666664,0.09449396862012273
Air_Temperature,F,2014-05-19 07:00:00,53.93333333333334,0.26934925210187927
Air_Temperature,F,2014-05-19 08:00:00,53.26666666666667,0.18898793724024432
Air_Temperature,F,2014-05-19 09:00:00,52.98333333333334,0.18676010374253652
Air_Temperature,F,2014-05-19 10:00:00,52.916666666666664,0.16787645389017677
Air_Temperature,F,2014-05-19 11:00:00,54.03333333333333,0.27549489268847366
Air_Temperature,F,2014-05-19 12:00:00,54.76666666666666,0.13774744634423872
Air_Temperature,F,2014-05-19 13:00:00,55.28333333333333,0.16787645389016553
Air_Temperature,F,2014-05-19 14:00:00,55.699999999999996,0.16366835465887686
Air_Temperature,F,2014-05-19 15:00:00,55.96666666666667,0.09449396862012811
Air_Temperature,F,2014-05-19 16:00:00,56.36666666666667,0.14940808299403255
Air_Temperature,F,2014-05-19 17:00:00,56.76666666666666,0.1377474463442417
Air_Temperature,F,2014-05-19 18:00:00,57.03333333333333,0.07470404149701948
Air_Temperature,F,2014-05-19 19:00:00,57.333333333333336,0.22160799981203852
Air_Temperature,F,2014-05-19 20:00:00,57.96666666666667,0.468912930457172
Air_Temperature,F,2014-05-19 21:00:00,58.26666666666667,0.1799111562208646
Air_Temperature,F,2014-05-19 22:00:00,58.65,0.24379169210675755
Air_Temperature,F,2014-05-19 23:00:00,59.96666666666667,0.23623492155029813
Air_Temperature,F,2014-05-20 00:00:00,58.81666666666666,0.18676010374253552
Air_Temperature,F,2014-05-20 01:00:00,58.199999999999996,0.3116152634229936
Air_Temperature,F,2014-05-20 02:00:00,57.800000000000004,0.1530977270476262
Air_Temperature,F,2014-05-20 03:00:00,56.333333333333336,0.3204446382983639
Air_Temperature,F,2014-05-20 04:00:00,55.449999999999996,0.42816561264913394
Air_Temperature,F,2014-05-20 05:00:00,54.43333333333333,0.26934925210189464
Air_Temperature,F,2014-05-20 06:00:00,53.88333333333333,0.18676010374254043
Air_Temperature,F,2014-05-20 07:00:00,53.53333333333333,0.09449396862012811
Air_Temperature,F,2014-05-20 08:00:00,54.0,0.33741095691479495
Air_Temperature,F,2014-05-20 09:00:00,54.85,0.40814667756486617
Air_Temperature,F,2014-05-20 10:00:00,54.800000000000004,0.23146200688986832
Air_Temperature,F,2014-05-20 11:00:00,56.26666666666666,0.48298343813044625
Air_Temperature,F,2014-05-20 12:00:00,58.68333333333334,1.0046235497047844
Air_Temperature,F,2014-05-20 13:00:00,62.699999999999996,1.185889894395314
Air_Temperature,F,2014-05-20 14:00:00,64.96666666666667,0.5292927635653176
Air_Temperature,F,2014-05-20 15:00:00,65.45,0.11205606224552841
Air_Temperature,F,2014-05-20 16:00:00,66.28333333333333,0.25498055407473125
Air_Temperature,F,2014-05-20 17:00:00,65.83333333333333,0.2931598280225632
Air_Temperature,F,2014-05-20 18:00:00,62.48333333333333,1.545579499066161
Air_Temperature,F,2014-05-20 19:00:00,60.31666666666666,1.625821523397535
Air_Temperature,F,2014-05-20 20:00:00,61.800000000000004,0.7522515223920629
Air_Temperature,F,2014-05-20 21:00:00,61.666666666666664,1.5609391147832508
Air_Temperature,F,2014-05-20 22:00:00,64.78333333333333,0.24832774042920067
Air_Temperature,F,2014-05-20 23:00:00,66.06666666666666,0.26934925210188926
Air_Temperature,F,2014-05-21 00:00:00,65.96666666666667,0.1377474463442356
