,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
6/25/2011 10:45,64.82,268,8.32,40.5,96.1,9.05,12.3,17.7,3.29,11,-328079.974,-328076.719,-99999,
6/25/2011 11:15,64.83,267,8.31,39.8,95.7,9.01,13,17.71,3.27,11.8,42.926,1.416,6,
6/25/2011 11:45,64.9,268,8.33,51.6,96.8,9.11,9.9,17.72,3.24,11,-328079.974,1.555,6,
6/25/2011 12:15,64.84,269,8.32,41.9,95.9,9.02,11.4,17.73,3.24,10.6,-328079.974,-328076.719,-99999,
6/25/2011 12:45,64.92,269,8.32,41.6,96,9.03,12,17.74,3.22,10.8,-328079.974,-328076.719,-99999,
6/25/2011 13:15,64.97,269,8.33,44.8,96.3,9.05,11.3,17.75,3.23,10.6,-328079.974,-328076.719,-99999,
6/25/2011 13:45,64.98,270,8.33,44.5,96.1,9.03,11.1,17.75,3.24,10.4,-328079.974,-328076.719,-99999,
6/25/2011 14:15,64.97,270,8.32,45.7,96.1,9.03,10.7,17.75,3.24,10.2,-328079.974,-328076.719,-99999,
6/25/2011 14:45,64.96,271,8.31,53.4,95.7,9,10.5,17.75,3.25,10.6,-328079.974,-328076.719,-99999,
6/25/2011 15:15,64.98,272,8.31,50.6,95.6,8.98,11.2,17.74,3.27,10.2,-328079.974,-328076.719,-99999,
6/25/2011 15:45,65.01,272,8.28,54.3,94.1,8.84,10.4,17.74,3.26,10.2,-328079.974,-328076.719,-99999,
6/25/2011 16:15,65.02,272,8.28,48.3,94.4,8.87,10.5,17.73,3.27,10.2,-328079.974,-328076.719,-99999,
6/25/2011 16:45,65.03,272,8.28,48.3,94,8.83,11.2,17.72,3.29,10.2,-328079.974,-328076.719,-99999,
6/25/2011 17:15,65.03,272,8.26,44,93.6,8.79,10.3,17.71,3.28,10.2,-328079.974,-328076.719,-99999,
6/25/2011 17:45,65.03,272,8.26,43.2,93.3,8.76,11,17.7,3.31,10.2,-328079.974,-328076.719,-99999,
6/25/2011 18:15,65.02,272,8.24,40.7,92.7,8.71,10.6,17.68,3.32,10.2,-328079.974,-328076.719,-99999,
6/25/2011 18:45,65.05,272,8.24,40,92.3,8.67,10.8,17.67,3.34,10.2,-328079.974,-328076.719,-99999,
6/25/2011 19:15,65.06,271,8.22,42.2,91.6,8.6,10.8,17.65,3.32,10.2,-328079.974,-328076.719,-99999,
6/25/2011 19:45,65.01,271,8.23,36,91.7,8.62,11,17.64,3.33,10.2,-328079.974,-328076.719,-99999,
6/25/2011 20:15,64.99,270,8.21,34,91.3,8.58,10.3,17.63,3.34,10.2,-328079.974,-328076.719,-99999,
6/25/2011 20:45,64.98,270,8.21,35.2,90.9,8.55,10.2,17.62,3.33,10.2,-328079.974,-328076.719,-99999,
6/25/2011 21:15,64.94,271,8.22,33.6,91.2,8.57,10.3,17.61,3.31,10.2,-328079.974,-328076.719,-99999,
6/25/2011 21:45,64.89,271,8.2,30.9,90.7,8.54,10.3,17.59,3.35,10.2,-328079.974,-328076.719,-99999,
6/25/2011 22:15,64.87,271,8.2,30.2,90.6,8.53,10.2,17.58,3.32,10.2,-328079.974,-328076.719,-99999,
6/25/2011 22:45,64.82,271,8.2,28.7,90.8,8.55,11,17.57,3.31,10.2,-328079.974,-328076.719,-99999,
6/25/2011 23:15,64.68,273,8.22,32.2,91.3,8.61,10.6,17.56,3.33,10.2,-328079.974,-328076.719,-99999,
6/25/2011 23:45,64.72,271,8.2,28.6,90.9,8.57,10.7,17.55,3.3,10.2,-328079.974,-328076.719,-99999,
6/26/2011 0:15,64.69,271,8.21,27.3,91.1,8.59,10.3,17.53,3.28,10,-328079.974,-328076.719,-99999,
6/26/2011 0:45,64.67,271,8.22,27.5,91.1,8.59,10.6,17.52,3.27,10,-328079.974,-328076.719,-99999,
6/26/2011 1:15,64.63,272,8.22,27.9,91.4,8.62,10.9,17.5,3.28,10,-328079.974,-328076.719,-99999,
6/26/2011 1:45,64.61,272,8.23,27,91.4,8.62,10.4,17.49,3.26,10,-328079.974,-328076.719,-99999,
6/26/2011 2:15,64.6,272,8.23,28.7,91.4,8.63,10.1,17.48,3.26,10,-328079.974,-328076.719,-99999,
6/26/2011 2:45,64.58,271,8.21,27.8,91.1,8.6,10.1,17.47,3.26,10,-328079.974,-328076.719,-99999,
6/26/2011 3:15,64.57,270,8.21,26.2,91.1,8.6,10.4,17.46,3.26,10,-328079.974,-328076.719,-99999,
6/26/2011 3:45,64.56,271,8.2,24.5,90.9,8.58,11,17.45,3.25,10,-328079.974,-328076.719,-99999,
6/26/2011 4:15,64.53,271,8.2,24.2,91,8.59,10.6,17.44,3.25,10,-328079.974,-328076.719,-99999,
6/26/2011 4:45,64.45,273,8.24,24,92,8.7,10.6,17.44,3.27,10,-328079.974,-328076.719,-99999,
6/26/2011 5:15,64.52,270,8.22,23.6,91.3,8.63,10.3,17.43,3.28,10,-328079.974,-328076.719,-99999,
6/26/2011 5:45,64.56,271,8.22,22.7,91.4,8.63,10.4,17.42,3.3,10,-328079.974,-328076.719,-99999,
6/26/2011 6:15,64.64,271,8.23,22.5,91.6,8.64,10.6,17.41,3.3,10,-328079.974,-328076.719,-99999,
6/26/2011 6:45,64.81,270,8.22,20.4,91.8,8.64,11,17.4,3.3,10.2,-328079.974,-328076.719,-99999,
6/26/2011 7:15,64.98,271,8.23,20.2,92.1,8.66,11.2,17.4,3.31,10.2,-328079.974,-328076.719,-99999,
6/26/2011 7:45,65.43,271,8.23,17.8,92.7,8.66,10.6,17.4,3.31,10.2,-328079.974,-328076.719,-99999,
6/26/2011 8:15,65.81,271,8.23,16.2,93.3,8.68,11.4,17.4,3.33,10.4,-328079.974,-328076.719,-99999,
6/26/2011 8:45,66.24,271,8.24,14.4,94.4,8.75,11.1,17.4,3.32,10.4,-328079.974,-328076.719,-99999,
6/26/2011 9:15,66.54,263,8.34,3.9,96.9,8.95,10.9,17.41,3.32,10.4,-328079.974,-328076.719,-99999,
6/26/2011 9:45,66.66,264,8.36,4.4,97.2,8.96,10.8,17.41,3.32,10.4,-328079.974,-328076.719,-99999,
6/26/2011 10:15,66.9,264,8.37,4.1,97.6,8.98,10.8,17.42,3.34,10.6,-328079.974,-328076.719,-99999,
6/26/2011 10:45,67.4,267,8.34,6.9,97.5,8.92,11.2,17.44,3.32,10.6,-328079.974,-328076.719,-99999,
6/26/2011 11:15,67.62,265,8.39,3.8,98.7,9.01,11.3,17.46,3.32,10.6,-328079.974,-328076.719,-99999,
6/26/2011 11:45,68,264,8.42,3.2,99.6,9.05,10.9,17.49,3.32,10.6,-328079.974,-328076.719,-99999,
6/26/2011 12:15,68.27,264,8.43,3,100,9.06,11,17.51,3.32,10.6,-328079.974,-328076.719,-99999,
6/26/2011 12:45,68.67,264,8.44,3.6,101.1,9.12,10.9,17.54,3.3,10.6,-328079.974,-328076.719,-99999,
6/26/2011 13:15,68.9,267,8.43,4.4,100.9,9.08,10.7,17.56,3.28,10.6,-328079.974,-328076.719,-99999,
6/26/2011 13:45,69.01,266,8.47,3.9,102.5,9.21,10.9,17.59,3.28,10.4,-328079.974,-328076.719,-99999,
6/26/2011 14:15,68.88,264,8.48,3.3,103,9.27,10.8,17.61,3.29,10.4,-328079.974,-328076.719,-99999,
6/26/2011 14:45,69.08,264,8.51,3.7,104.6,9.39,10.8,17.63,3.28,10.4,-328079.974,-328076.719,-99999,
6/26/2011 15:15,69.01,264,8.51,3.5,104.7,9.41,10.7,17.65,3.29,10.4,-328079.974,-328076.719,-99999,
6/26/2011 15:45,69.19,267,8.49,3.6,103.9,9.32,10.5,17.67,3.26,10.4,-328079.974,-328076.719,-99999,
6/26/2011 16:15,69.07,265,8.51,3.3,104,9.34,5.2,17.68,3.27,10.4,-328079.974,-328076.719,-99999,
6/26/2011 16:45,69.04,265,8.51,3.6,104.6,9.4,5.3,17.7,3.27,10.4,-328079.974,-328076.719,-99999,
6/26/2011 17:15,68.8,264,8.51,3.8,104.6,9.42,5.2,17.72,3.27,10.4,-328079.974,-328076.719,-99999,
6/26/2011 17:45,68.79,266,8.49,4,103.7,9.34,5.1,17.73,3.27,10.4,-328079.974,-328076.719,-99999,
6/26/2011 18:15,68.84,265,8.47,4.5,102.6,9.24,5.3,17.73,3.28,10.2,-328079.974,-328076.719,-99999,
6/26/2011 18:45,68.35,265,8.45,5.6,101.8,9.22,5.1,17.72,3.29,10.2,-328079.974,-328076.719,-99999,
6/26/2011 19:15,68.34,267,8.41,4,99.1,8.97,5.1,17.71,3.29,10.2,-328079.974,-328076.719,-99999,
6/26/2011 19:45,68.3,265,8.42,4.5,99.9,9.04,5.2,17.7,3.29,10.2,-328079.974,-328076.719,-99999,
6/26/2011 20:15,68.44,265,8.42,4.4,99.6,9.01,5.2,17.69,3.29,10.2,-328079.974,-328076.719,-99999,
6/26/2011 20:45,68.11,266,8.39,4.6,98.8,8.97,5.2,17.68,3.29,10.2,-328079.974,-328076.719,-99999,
6/26/2011 21:15,68.21,266,8.37,4.6,97.7,8.85,5.3,17.67,3.3,10.2,-328079.974,-328076.719,-99999,
6/26/2011 21:45,67.88,265,8.37,5.1,97.7,8.89,5.1,17.65,3.3,10.2,-328079.974,-328076.719,-99999,
6/26/2011 22:15,67.8,266,8.35,4.8,97.2,8.85,5.4,17.65,3.31,10.2,-328079.974,-328076.719,-99999,
6/26/2011 22:45,67.2,269,8.3,6.2,95.7,8.77,5.2,17.63,3.29,10.2,-328079.974,-328076.719,-99999,
6/26/2011 23:15,66.58,270,8.27,8.2,94.8,8.75,5.3,17.61,3.32,10.2,-328079.974,-328076.719,-99999,
6/26/2011 23:45,67.15,266,8.34,5.9,96.6,8.86,5.2,17.59,3.32,10.2,-328079.974,-328076.719,-99999,
6/27/2011 0:15,66.18,266,8.29,7.1,94.8,8.79,5.2,17.58,3.29,10.2,-328079.974,-328076.719,-99999,
6/27/2011 0:45,66.18,266,8.27,7.4,93.8,8.7,5.3,17.57,3.29,10.2,-328079.974,-328076.719,-99999,
6/27/2011 1:15,66.02,267,8.23,8.5,92.7,8.61,5.1,17.56,3.29,10.2,-328079.974,-328076.719,-99999,
6/27/2011 1:45,66.81,267,8.27,5.8,92.6,8.53,5.3,17.55,3.28,10.2,-328079.974,-328076.719,-99999,
6/27/2011 2:15,66.75,266,8.28,6,93.2,8.59,5.2,17.55,3.31,10.2,-328079.974,-328076.719,-99999,
6/27/2011 2:45,66.8,267,8.29,5.8,93.5,8.61,5.1,17.54,3.3,10,-328079.974,-328076.719,-99999,
6/27/2011 3:15,66.83,266,8.31,5.1,94.1,8.66,5.3,17.54,3.3,10,-328079.974,-328076.719,-99999,
6/27/2011 3:45,66.83,266,8.32,5.5,95.1,8.75,5.3,17.55,3.31,10.2,-328079.974,-328076.719,-99999,
6/27/2011 4:15,66.78,266,8.31,5.2,94.8,8.73,5.3,17.55,3.28,10.2,-328079.974,-328076.719,-99999,
6/27/2011 4:45,66.92,266,8.33,5.3,95.7,8.8,5.1,17.56,3.31,10.2,-328079.974,-328076.719,-99999,
6/27/2011 5:15,67.08,266,8.35,5.7,96.9,8.89,5.2,17.57,3.28,10.2,-328079.974,-328076.719,-99999,
6/27/2011 5:45,67.22,265,8.37,4.9,97.8,8.96,5.1,17.58,3.28,10.4,-328079.974,-328076.719,-99999,
6/27/2011 6:15,67.58,265,8.39,4.9,98.7,9.01,5.1,17.6,3.3,10.4,-328079.974,-328076.719,-99999,
6/27/2011 6:45,67.76,265,8.4,5.2,99.2,9.04,5.3,17.62,3.3,10.6,-328079.974,-328076.719,-99999,
6/27/2011 7:15,68.04,265,8.42,4,99.8,9.06,5.2,17.66,3.29,10.6,-328079.974,-328076.719,-99999,
6/27/2011 7:45,68.29,265,8.44,4.4,101.7,9.21,5.2,17.71,3.3,10.6,-328079.974,-328076.719,-99999,
6/27/2011 8:15,68.56,265,8.52,4.2,105.8,9.55,5.2,17.76,3.27,10.8,-328079.974,-328076.719,-99999,
6/27/2011 8:45,68.58,264,8.55,4,107.7,9.73,5.2,17.82,3.26,10.8,-328079.974,-328076.719,-99999,
6/27/2011 9:15,68.67,265,8.51,4,105.8,9.54,5.2,17.88,3.29,10.8,-328079.974,-328076.719,-99999,
6/27/2011 9:45,68.97,265,8.47,4.2,104.6,9.4,5.2,17.93,3.3,10.8,-328079.974,-328076.719,-99999,
6/27/2011 10:15,69.23,265,8.51,4.2,106.7,9.57,5.3,17.99,3.27,10.8,-328079.974,-328076.719,-99999,
6/27/2011 10:45,68.95,265,8.49,4.4,105.5,9.49,5.2,18.04,3.26,11,-328079.974,-328076.719,-99999,
6/27/2011 11:15,69.22,265,8.51,4.2,106.9,9.58,5.2,18.09,3.27,11,-328079.974,-328076.719,-99999,
6/27/2011 11:45,69.39,265,8.51,4.3,107.1,9.59,5.2,18.14,3.26,11,-328079.974,-328076.719,-99999,
6/27/2011 12:15,69.17,265,8.53,4.5,108.7,9.75,5.2,18.16,3.24,11,-328079.974,-328076.719,-99999,
6/27/2011 12:45,68.36,266,8.4,5.4,101.9,9.22,5.2,18.16,3.19,10.8,-328079.974,-328076.719,-99999,
6/27/2011 13:15,68.63,266,8.42,5.4,103.1,9.3,5.2,18.16,3.22,10.8,-328079.974,-328076.719,-99999,
6/27/2011 13:45,67.59,267,8.32,6.9,98.3,8.97,5.2,18.14,3.2,10.8,-328079.974,-328076.719,-99999,
6/27/2011 14:15,67.9,267,8.35,6.5,101.1,9.2,5.2,18.11,3.18,11,-328079.974,-328076.719,-99999,
6/27/2011 14:45,66.94,266,8.31,6.6,98.4,9.05,5.2,18.08,3.22,10.8,-328079.974,-328076.719,-99999,
6/27/2011 15:15,66.14,265,8.3,6.2,97.5,9.05,5.2,18.05,3.22,10.6,-328079.974,-328076.719,-99999,
6/27/2011 15:45,66.1,265,8.31,6.2,98,9.09,5.2,18.02,3.16,10.6,-328079.974,-328076.719,-99999,
6/27/2011 16:15,65.84,266,8.31,5.5,97.8,9.11,5.2,17.99,3.18,10.6,-328079.974,-328076.719,-99999,
6/27/2011 16:45,65.81,265,8.31,5.8,97.7,9.1,5.2,17.96,3.2,10.6,-328079.974,-328076.719,-99999,
6/27/2011 17:15,65.77,265,8.32,5.5,97.9,9.11,5.2,17.93,3.23,10.6,-328079.974,-328076.719,-99999,
6/27/2011 17:45,65.92,265,8.31,5.3,97.5,9.07,5.3,17.91,3.22,10.6,-328079.974,-328076.719,-99999,
6/27/2011 18:15,65.59,265,8.31,5.7,96.7,9.02,5.3,17.88,3.18,10.6,-328079.974,-328076.719,-99999,
6/27/2011 18:45,65.45,265,8.3,5.7,95.8,8.95,5.3,17.85,3.21,10.4,-328079.974,-328076.719,-99999,
6/27/2011 19:15,65.51,264,8.3,5.5,95.7,8.95,5.2,17.83,3.25,10.4,-328079.974,-328076.719,-99999,
6/27/2011 19:45,65.41,265,8.29,5.4,94.6,8.85,5.3,17.81,3.26,10.4,-328079.974,-328076.719,-99999,
6/27/2011 20:15,65.3,264,8.3,4.8,95.1,8.91,5.2,17.8,3.25,10.4,-328079.974,-328076.719,-99999,
6/27/2011 20:45,65.27,264,8.29,4.7,94.5,8.85,5.3,17.78,3.24,10.4,-328079.974,-328076.719,-99999,
6/27/2011 21:15,65.3,264,8.29,4.2,94.6,8.86,5.1,17.77,3.26,10.4,-328079.974,-328076.719,-99999,
6/27/2011 21:45,65.34,264,8.28,4.1,94,8.8,5.1,17.75,3.27,10.4,-328079.974,-328076.719,-99999,
6/27/2011 22:15,65.38,264,8.26,4,93.2,8.72,5.3,17.74,3.27,10.4,-328079.974,-328076.719,-99999,
6/27/2011 22:45,65.53,264,8.3,3.6,95,8.88,5.2,17.74,3.28,10.4,-328079.974,-328076.719,-99999,
6/27/2011 23:15,65.5,264,8.26,3.7,93.3,8.72,5.4,17.73,3.27,10.4,-328079.974,-328076.719,-99999,
6/27/2011 23:45,65.56,264,8.27,3.3,93.7,8.75,5.2,17.73,3.28,10.4,-328079.974,-328076.719,-99999,
6/28/2011 0:15,65.56,264,8.28,3.4,93.9,8.77,5.2,17.73,3.27,10.4,-328079.974,-328076.719,-99999,
6/28/2011 0:45,65.56,264,8.3,3.4,94.5,8.82,5.3,17.73,3.25,10.4,-328079.974,-328076.719,-99999,
6/28/2011 1:15,65.55,264,8.3,3.3,94.6,8.84,5.1,17.74,3.23,10.4,-328079.974,-328076.719,-99999,
6/28/2011 1:45,65.55,264,8.3,3.4,94.4,8.82,5.2,17.74,3.25,10.4,-328079.974,-328076.719,-99999,
6/28/2011 2:15,65.57,264,8.27,3.4,93.2,8.7,5.2,17.74,3.24,10.4,-328079.974,-328076.719,-99999,
6/28/2011 2:45,65.55,264,8.28,4.1,93.7,8.75,5.1,17.75,3.25,10.4,-328079.974,-328076.719,-99999,
6/28/2011 3:15,65.56,264,8.29,3.9,93.9,8.77,5.2,17.75,3.25,10.4,-328079.974,-328076.719,-99999,
6/28/2011 3:45,65.62,265,8.29,3.7,94.1,8.78,5.2,17.76,3.23,10.4,-328079.974,-328076.719,-99999,
6/28/2011 4:15,65.63,265,8.26,4.2,92.8,8.66,5.3,17.76,3.24,10.4,-328079.974,-328076.719,-99999,
6/28/2011 4:45,65.68,265,8.25,4,92.8,8.66,5.1,17.76,3.24,10.4,-328079.974,-328076.719,-99999,
6/28/2011 5:15,65.89,265,8.31,3.7,95.1,8.85,5.3,17.77,3.21,10.4,-328079.974,-328076.719,-99999,
6/28/2011 5:45,65.93,265,8.31,3.8,95.2,8.85,5.3,17.78,3.24,10.4,-328079.974,-328076.719,-99999,
6/28/2011 6:15,66,265,8.32,3.9,95.6,8.89,5.4,17.79,3.25,10.4,-328079.974,-328076.719,-99999,
6/28/2011 6:45,66.11,265,8.33,3.8,96.2,8.93,5.1,17.8,3.24,10.4,-328079.974,-328076.719,-99999,
6/28/2011 7:15,66.21,265,8.34,3.5,96.6,8.96,5.2,17.82,3.26,10.4,-328079.974,-328076.719,-99999,
6/28/2011 7:45,66.34,265,8.35,3.5,97.3,9,12.1,17.83,3.26,11,-328079.974,-328076.719,-99999,
6/28/2011 8:15,66.57,265,8.37,3.4,98.1,9.06,5.2,17.85,3.27,10.8,-328079.974,-328076.719,-99999,
6/28/2011 8:45,66.79,266,8.39,3.6,99.5,9.17,5.2,17.87,3.26,10.8,-328079.974,-328076.719,-99999,
6/28/2011 9:15,67.07,265,8.42,6.6,101.1,9.28,12.3,17.91,3.29,11,-328079.974,-328076.719,-99999,
6/28/2011 9:45,67.29,265,8.42,11.4,100.7,9.22,5.2,17.94,3.28,11,-328079.974,-328076.719,-99999,
6/28/2011 10:15,67.48,265,8.42,17.3,100.6,9.2,12.4,17.98,3.29,10.8,43.083,-328076.719,-99999,
6/28/2011 10:45,67.78,265,8.41,28.8,100.2,9.13,12.4,18.03,3.31,11.2,43.087,4.295,5,
6/28/2011 11:15,68,266,8.41,23.4,100.3,9.11,12.4,18.07,3.29,11.2,43.08,1.58,5,
6/28/2011 11:45,68.53,266,8.41,27.1,99.8,9.01,12.4,18.13,3.32,11.2,43.174,1.753,5,
6/28/2011 12:15,68.58,266,8.4,23.2,99.9,9.02,12.4,18.2,3.3,11.2,43.109,1.766,5,
6/28/2011 12:45,68.96,266,8.4,24,99.3,8.93,12.4,18.28,3.29,11.2,43.094,1.292,5,
6/28/2011 13:15,69.13,267,8.39,27.2,98.9,8.87,12.4,18.36,3.27,11.2,43.049,1.467,5,
6/28/2011 13:45,69.23,267,8.39,26.9,98.6,8.84,12.5,18.43,3.28,11.4,43.024,1.365,5,
6/28/2011 14:15,69.21,267,8.39,19.6,99,8.88,12.5,18.5,3.29,11.4,43.112,1.296,4,
6/28/2011 14:45,69.32,268,8.37,26.4,98.3,8.8,12.4,18.56,3.35,11.2,43.214,1.707,5,
6/28/2011 15:15,69.52,268,8.36,34.7,97.7,8.73,12.3,18.61,3.33,11.2,43.191,1.613,5,
6/28/2011 15:45,69.63,269,8.36,33.6,97.4,8.7,12.3,18.66,3.33,11.2,43.186,1.696,5,
6/28/2011 16:15,69.6,269,8.37,27.7,98,8.75,12.2,18.71,3.29,11,43.067,1.536,5,
6/28/2011 16:45,69.67,270,8.37,25.9,97.7,8.72,12.2,18.76,3.3,11,43.145,1.663,5,
6/28/2011 17:15,69.82,271,8.39,24.3,98,8.73,12.1,18.81,3.3,11,43.068,1.135,4,
6/28/2011 17:45,69.79,271,8.36,28.7,96.7,8.62,12.1,18.85,3.29,11,43.071,1.283,5,
6/28/2011 18:15,69.77,271,8.37,23.5,97,8.64,12.1,18.89,3.3,11,43.112,1.136,5,
6/28/2011 18:45,69.72,271,8.38,28.6,96.7,8.62,12,18.93,3.31,10.8,43.152,1.37,5,
6/28/2011 19:15,69.64,270,8.4,24.2,98.2,8.77,12,18.97,3.31,10.8,43.153,1.062,4,
6/28/2011 19:45,69.59,271,8.38,34,96.7,8.63,12,19,3.34,10.8,43.198,1.254,4,
6/28/2011 20:15,69.56,273,8.38,33.3,96.9,8.66,12,19.03,3.32,10.8,43.168,1.55,5,
6/28/2011 20:45,69.46,273,8.38,35,96.7,8.65,12,19.04,3.32,10.8,43.198,1.579,5,
6/28/2011 21:15,69.39,272,8.38,30.4,96.8,8.66,12,19.05,3.34,10.8,43.257,1.66,5,
6/28/2011 21:45,69.24,271,8.39,35.1,96.7,8.67,12,19.07,3.32,10.8,43.162,1.907,5,
6/28/2011 22:15,69.13,272,8.39,46.9,97,8.71,12,19.08,3.27,10.8,43,2.293,5,
6/28/2011 22:45,69.04,271,8.39,48.9,97.2,8.73,12,19.09,3.29,10.8,43.068,2.315,6,
6/28/2011 23:15,68.83,270,8.4,40.6,97.7,8.8,12,19.15,3.29,10.8,43.067,2.221,5,
6/28/2011 23:45,68.67,269,8.4,34.8,97.9,8.83,12,19.23,3.31,10.8,43.11,2.157,5,
6/29/2011 0:15,68.27,265,8.42,16.6,98.9,8.96,12,19.23,3.33,10.8,43.265,2.056,5,
6/29/2011 0:45,68.26,266,8.41,22.1,98.3,8.91,12,19.2,3.3,10.8,43.13,1.778,6,
6/29/2011 1:15,68.27,267,8.41,36,97.8,8.86,11.9,19.18,3.29,10.8,43.102,1.819,5,
6/29/2011 1:45,68.48,268,8.38,35.8,96.7,8.74,11.9,19.17,3.33,10.8,43.169,2.176,5,
6/29/2011 2:15,68.21,269,8.41,39.8,97.6,8.85,11.9,19.17,3.32,10.8,43.167,1.855,5,
6/29/2011 2:45,68.17,269,8.41,43.5,97.3,8.83,11.9,19.16,3.32,10.8,43.2,2.158,5,
6/29/2011 3:15,68.27,270,8.39,46.7,96.8,8.77,11.9,19.16,3.36,10.8,43.335,2,5,
6/29/2011 3:45,68.03,270,8.41,52.2,97.5,8.85,11.9,19.17,3.33,10.8,43.19,2.076,6,
6/29/2011 4:15,68.17,272,8.38,56.1,96.6,8.76,11.9,19.17,3.34,10.8,43.202,2.208,5,
6/29/2011 4:45,68.08,273,8.39,56.3,96.9,8.79,12,19.17,3.34,10.8,43.234,1.787,6,
6/29/2011 5:15,67.97,272,8.38,64.7,96.7,8.79,12,19.16,3.36,10.8,43.26,4.507,5,
6/29/2011 5:45,67.87,273,8.38,61.5,96.7,8.8,12,19.15,3.35,10.8,43.27,1.823,5,
6/29/2011 6:15,67.77,272,8.39,68,97.3,8.86,12.1,19.13,3.38,11,43.363,1.915,5,
6/29/2011 6:45,67.67,275,8.4,73.6,97.5,8.89,12.1,19.1,3.39,11,43.371,2.069,5,
6/29/2011 7:15,67.56,273,8.42,76.2,98.1,8.96,12.2,19.07,3.36,11,43.3,1.62,4,
6/29/2011 7:45,67.5,272,8.38,55.1,96.7,8.84,12.2,19.04,3.38,11,43.37,1.673,5,
6/29/2011 8:15,67.39,270,8.32,41.8,94.6,8.65,12.2,19.01,3.38,11,43.337,1.675,5,
6/29/2011 8:45,67.38,271,8.36,50.1,96.2,8.8,12.2,18.98,3.36,11,43.285,1.804,4,
6/29/2011 9:15,67.37,271,8.37,53,96.7,8.85,12.4,18.96,3.37,11.2,43.282,1.566,5,
6/29/2011 9:45,67.36,271,8.38,62.3,97,8.88,12.4,18.93,3.37,11.4,43.303,1.901,5,
6/29/2011 10:15,67.37,272,8.37,45.8,96.8,8.86,12.5,18.91,3.31,11.4,43.098,1.546,5,
6/29/2011 10:45,67.41,272,8.37,48.9,96.7,8.85,12.4,18.89,3.31,11.2,43.145,1.641,5,
6/29/2011 11:15,67.31,270,8.31,32.4,94.3,8.64,12.4,18.88,3.3,11.2,43.08,1.315,5,
6/29/2011 11:45,67.37,271,8.34,39.4,95.3,8.72,12.6,18.87,3.27,11.4,42.989,1.69,5,
6/29/2011 12:15,67.44,271,8.36,37.2,96.2,8.8,12.7,18.86,3.3,11.4,43.1,1.254,5,
6/29/2011 12:45,67.46,271,8.36,36.5,96.3,8.81,12.7,18.85,3.28,11.4,43.035,1.252,5,
6/29/2011 13:15,67.47,271,8.36,37.4,96.2,8.79,12.5,18.85,3.26,11.4,42.987,1.29,5,
6/29/2011 13:45,67.51,271,8.38,44.2,97.2,8.88,12.6,18.85,3.26,11.4,42.99,1.341,4,
6/29/2011 14:15,67.62,271,8.39,43.7,97.4,8.89,12.6,18.84,3.27,11.6,42.982,1.064,4,
6/29/2011 14:45,67.67,272,8.39,45.9,97.2,8.86,12.6,18.84,3.26,11.6,42.975,1.347,5,
6/29/2011 15:15,67.64,273,8.37,40.3,96.6,8.81,12.6,18.84,3.25,11.4,42.974,1.017,5,
6/29/2011 15:45,67.65,273,8.37,39.6,96.6,8.81,12.4,18.84,3.26,11.2,42.992,0.895,5,
6/29/2011 16:15,67.62,275,8.36,37.3,96,8.76,12.3,18.84,3.26,11.2,42.984,0.849,4,
6/29/2011 16:45,67.63,277,8.36,39.1,95.6,8.72,12.2,18.84,3.27,11,43.007,0.9,5,
6/29/2011 17:15,67.61,278,8.36,38.5,95.4,8.7,12.1,18.84,3.27,11,43.008,0.744,5,
6/29/2011 17:45,67.5,280,8.34,32.5,95.3,8.7,12.1,18.83,3.27,11,43.016,0.721,5,
6/29/2011 18:15,67.51,281,8.34,33.1,94.7,8.65,12.1,18.83,3.28,11,43.048,0.657,5,
6/29/2011 18:45,67.53,278,8.33,37.6,94.1,8.59,12.1,18.82,3.31,11,43.13,0.666,5,
6/29/2011 19:15,67.43,278,8.33,32,93.9,8.59,12,18.81,3.32,10.8,43.144,0.498,4,
6/29/2011 19:45,67.38,277,8.29,28.5,92.8,8.49,12,18.8,3.32,10.8,43.161,0.589,4,
6/29/2011 20:15,67.31,277,8.3,27.5,92.6,8.48,12,18.79,3.33,10.8,43.22,0.383,5,
6/29/2011 20:45,67.22,277,8.29,23.7,92.6,8.49,12,18.78,3.33,10.8,43.181,0.417,4,
6/29/2011 21:15,67.27,277,8.28,27.1,91.6,8.39,12,18.77,3.32,10.8,43.171,0.352,4,
6/29/2011 21:45,67.15,277,8.27,21.5,91.4,8.38,12,18.75,3.33,10.8,43.231,0.318,4,
6/29/2011 22:15,67.17,277,8.27,24.5,91.1,8.36,12,18.73,3.32,10.8,43.162,0.329,4,
6/29/2011 22:45,67.14,275,8.24,23.2,90.3,8.28,12,18.71,3.31,10.8,43.146,0.346,4,
6/29/2011 23:15,67.08,275,8.25,22.3,90.4,8.3,12,18.69,3.32,10.8,43.131,0.259,4,
6/29/2011 23:45,66.99,275,8.24,20.6,90.2,8.29,12,18.66,3.3,10.8,43.115,0.236,4,
6/30/2011 0:15,66.97,274,8.24,20.4,90.1,8.28,12,18.63,3.3,10.8,43.122,0.221,4,
6/30/2011 0:45,66.91,274,8.23,19.8,89.9,8.27,12,18.6,3.31,10.8,43.149,0.209,4,
