,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
5/29/2011 3:40,280,2.2,2.4,66.5,78,29.3,0.04,21110,0,0
5/29/2011 3:50,169,2.3,2.9,66.7,77,29.3,0.04,21110,0,0
5/29/2011 4:00,199,0.8,1.5,68.1,75,29.3,0.04,21110,0,0
5/29/2011 4:10,288,0.6,1.2,68.7,74,29.3,0.04,21110,0,0
5/29/2011 4:20,91,1.4,2,68.5,74,29.3,0.04,21110,0,0
5/29/2011 4:30,70,2.8,3,68.7,74,29.3,0.04,21110,0,0
5/29/2011 4:40,159,1.1,1.4,69,73,29.3,0.04,21110,0,0
5/29/2011 4:50,170,4.5,5,70.3,70,29.3,0.04,21110,0,0
5/29/2011 5:00,128,1.4,2.1,71.4,69,29.3,0.04,21110,0,0
5/29/2011 5:10,180,6.3,7.5,71.9,67,29.3,0.04,21110,0,0
5/29/2011 5:20,173,2,2.8,72.3,67,29.3,0.04,21120,0,0
5/29/2011 5:30,196,1.4,1.9,73,66,29.3,0.04,21120,0,0
5/29/2011 5:40,217,3.9,5.7,73.7,64,29.3,0.04,21120,0,0
5/29/2011 5:50,195,6.2,7.5,74.6,62,29.3,0.04,21120,0,0
5/29/2011 6:00,178,1.5,2.4,75.2,62,29.3,0.04,21120,0,0
5/29/2011 6:10,179,3.7,4.4,75.7,62,29.3,0.04,21120,0,0
5/29/2011 6:20,196,6.8,8.6,76.8,59,29.3,0.04,21120,0,0
5/29/2011 6:30,174,1.8,2.3,77.5,57,29.3,0.04,21120,0,0
5/29/2011 6:40,223,1.5,2,78.2,56,29.3,0.04,21120,0,0
5/29/2011 6:50,230,3.4,4.7,77.5,56,29.3,0.04,21120,0,0
5/29/2011 7:00,216,1.1,1.8,78,54,29.3,0.04,21120,0,0
5/29/2011 7:10,25,0.7,1,78.2,54,29.3,0.04,21120,0,0
5/29/2011 7:20,86,0.6,0.9,77.1,56,29.3,0.04,21120,0,0
5/29/2011 7:30,236,4.1,6.2,76.2,56,29.3,0.04,21120,0,0
5/29/2011 7:40,219,3.8,4.5,75.5,58,29.3,0.04,21120,0,0
5/29/2011 7:50,207,1.7,2.4,75.7,58,29.3,0.04,21120,0,0
5/29/2011 8:00,348,1,1.5,75.5,60,29.3,0.04,21120,0,0
5/29/2011 8:10,199,2.5,3.1,75.7,60,29.3,0.04,21120,0,0
5/29/2011 8:20,183,1.9,2.5,75.3,62,29.3,0.04,21120,0,0
5/29/2011 8:30,231,0.4,0.8,75,60,29.3,0.04,21120,0,0
5/29/2011 8:40,216,2.7,3.3,76.2,60,29.3,0.04,21120,0,0
5/29/2011 8:50,227,2.2,3,77.9,58,29.3,0.04,21120,0,0
5/29/2011 9:00,261,6.8,7.9,75.3,58,29.3,0.04,21120,0,0
5/29/2011 9:10,232,2.4,2.7,74.1,62,29.3,0.04,21120,0,0
5/29/2011 9:20,231,2.6,3.5,74.1,62,29.3,0.04,21120,0,0
5/29/2011 9:30,259,6.7,7.8,73.5,63,29.3,0.04,21120,0,0
5/29/2011 9:40,222,1.5,2.8,74.3,63,29.3,0.04,21120,0,0
5/29/2011 9:50,254,3.1,3.5,74.6,60,29.3,0.04,21120,0,0
5/29/2011 10:00,231,1.6,2.1,75.9,61,29.3,0.04,21120,0,0
5/29/2011 10:10,287,1.2,1.6,75.3,61,29.3,0.04,21120,0,0
5/29/2011 10:20,261,2.1,2.6,73.4,61,29.3,0.04,21120,0,0
5/29/2011 10:30,273,3.6,4.2,72.3,65,29.3,0.04,21120,0,0
5/29/2011 10:40,288,4.4,4.9,69.4,66,29.3,0.04,21120,0,0
5/29/2011 10:50,271,0.6,1.4,68.1,71,29.3,0.04,21120,0,0
5/29/2011 11:00,260,6.5,7.3,70.7,68,29.3,0.04,21120,0,0
5/29/2011 11:10,260,6.1,6.3,71,67,29.3,0.04,21120,0,0
5/29/2011 11:20,254,2.4,2.7,69.9,70,29.3,0.04,21120,0,0
5/29/2011 11:30,239,1.2,1.9,69.9,70,29.3,0.04,21120,0,0
5/29/2011 11:40,257,1.8,2.3,71,67,29.3,0.04,21120,0,0
5/29/2011 11:50,218,1.3,1.5,70.3,67,29.3,0.04,21120,0,0
5/29/2011 12:00,235,1.2,1.9,71.4,65,29.3,0.04,21120,0,0
5/29/2011 12:10,225,1.9,3.4,70.5,67,29.3,0.04,21120,0,0
5/29/2011 12:20,236,3,3.9,69.6,68,29.3,0.04,21120,0,0
5/29/2011 12:30,268,2.1,2.5,68.1,71,29.3,0.04,21120,0,0
5/29/2011 12:40,212,1.6,2.3,69.9,70,29.3,0.04,21120,0,0
5/29/2011 12:50,215,1.1,1.3,69.6,69,29.3,0.04,21120,0,0
5/29/2011 13:00,224,1.3,1.8,69.8,69,29.3,0.04,21120,0,0
5/29/2011 13:10,208,0.8,1.4,71.4,67,29.3,0.04,21120,0,0
5/29/2011 13:20,351,1.1,1.4,72.6,64,29.3,0.04,21120,0,0
5/29/2011 13:30,248,1.1,1.4,72.1,65,29.3,0.04,21120,0,0
5/29/2011 13:40,235,2.9,4,69.8,69,29.3,0.04,21120,0,0
5/29/2011 13:50,234,2.8,4,68.3,74,29.4,0.04,21150,0,0
5/29/2011 14:00,347,0.5,1.1,68.5,74,29.4,0.04,21150,0,0
5/29/2011 14:10,246,0.4,0.6,69.9,72,29.4,0.04,21150,0,0
5/29/2011 14:20,236,2.2,2.5,71.2,70,29.4,0.04,21150,0,0
5/29/2011 14:30,257,1.3,1.9,72.1,69,29.4,0.04,21150,0,0
5/29/2011 14:40,231,1.4,2,72.3,68,29.4,0.04,21150,0,0
5/29/2011 14:50,205,0.7,1,71.6,70,29.4,0.04,21150,0,0
5/29/2011 15:00,234,0.3,0.5,71,71,29.4,0.04,21150,0,0
5/29/2011 15:10,202,0.3,0.5,71.6,71,29.4,0.04,21150,0,0
5/29/2011 15:20,140,1.1,1.4,72.5,70,29.4,0.04,21150,0,0
5/29/2011 15:30,135,2,2.3,72.5,71,29.3,0.04,21150,0,0
5/29/2011 15:40,88,1.1,2.1,72.5,71,29.3,0.04,21150,0,0
5/29/2011 15:50,262,1.9,2.2,73.4,69,29.4,0.04,21150,0,0
5/29/2011 16:00,4,2.7,2.9,71.9,70,29.4,0.04,21150,0,0
5/29/2011 16:10,354,1.3,1.8,71.6,73,29.3,0.04,21150,0,0
5/29/2011 16:20,145,1.1,1.3,71.7,74,29.3,0.04,21150,0,0
5/29/2011 16:30,108,1.7,1.9,71.7,74,29.3,0.04,21150,0,0
5/29/2011 16:40,120,2.5,2.8,71,76,29.3,0.04,21150,0,0
5/29/2011 16:50,124,2,2.2,70.7,76,29.3,0.04,21150,0,0
5/29/2011 17:00,121,1.3,1.5,70.5,75,29.3,0.04,21150,0,0
5/29/2011 17:10,149,1.2,1.4,71.4,75,29.3,0.04,21150,0,0
5/29/2011 17:20,280,20.4,22.3,71,74,29.4,0.08,21410,0.38,0.38
5/29/2011 17:30,279,11.1,16.1,64.7,87,29.4,0.33,22010,0.27,0.27
5/29/2011 17:40,168,8.8,11.2,65.4,90,29.4,0.56,22610,2.25,2.25
5/29/2011 17:50,157,5.5,6.8,67.4,90,29.3,0.6,22810,0,0
5/29/2011 18:00,208,2.7,3.9,68,88,29.3,0.6,23060,0,0
5/29/2011 18:10,90,3.6,3.8,68.3,88,29.3,0.6,23210,0.01,0.01
5/29/2011 18:20,109,0.6,1.1,68,88,29.3,0.6,23340,0,0
5/29/2011 18:30,131,1.7,1.9,68,89,29.3,0.6,23340,0,0
5/29/2011 18:40,3,2.2,2.5,67.8,90,29.3,0.6,23340,0,0
5/29/2011 18:50,156,0.6,0.9,68.7,89,29.4,0.6,23340,0,0
5/29/2011 19:00,202,2.7,3.1,68.9,89,29.3,0.6,23340,0,0
5/29/2011 19:10,214,3.4,4.2,69.2,89,29.3,0.6,23340,0,0
5/29/2011 19:20,174,2.8,3,70.3,88,29.3,0.6,23340,0,0
5/29/2011 19:30,225,1.2,2.2,71.2,81,29.3,0.6,23340,0,0
5/29/2011 19:40,96,1.6,1.9,71.4,77,29.3,0.6,23340,0,0
5/29/2011 19:50,8,3.7,4.4,72.1,73,29.3,0.6,23340,0,0
5/29/2011 20:00,115,2.1,2.6,72.1,70,29.3,0.6,23340,0,0
5/29/2011 20:10,355,4.5,4.9,71.7,70,29.3,0.6,23340,0,0
5/29/2011 20:20,129,1.9,2.5,72.6,70,29.3,0.6,23340,0,0
5/29/2011 20:30,46,1.8,2.2,67.8,74,29.3,0.6,23340,0,0
5/29/2011 20:40,336,9.3,10,67.2,74,29.4,0.6,23340,0,0
5/29/2011 20:50,323,11,11.6,66,78,29.4,0.6,23340,0,0
5/29/2011 21:00,320,12.9,13.6,65.4,79,29.4,0,23340,0,0
5/29/2011 21:10,326,7.7,8.2,64,82,29.4,0,23520,0,0
5/29/2011 21:20,286,6.5,6.9,63.3,84,29.4,0.01,23710,0,0
5/29/2011 21:30,327,5,5.4,62.7,86,29.4,0.01,23710,0,0
5/29/2011 21:40,226,1.2,1.7,61.8,88,29.4,0.01,23730,0,0
5/29/2011 21:50,189,0.7,1,61.8,89,29.4,0.01,23730,0,0
5/29/2011 22:00,209,1.3,1.7,62.4,88,29.4,0.01,23730,0,0
5/29/2011 22:10,199,0.6,0.9,62.9,86,29.4,0.01,23730,0,0
5/29/2011 22:20,121,2.6,2.9,63.1,85,29.4,0.01,23730,0,0
5/29/2011 22:30,236,1.6,1.9,63.8,84,29.4,0.01,23730,0,0
5/29/2011 22:40,192,1.3,1.5,64.2,83,29.4,0.01,23730,0,0
5/29/2011 22:50,182,0.7,1,64,83,29.4,0.01,23730,0,0
5/29/2011 23:00,216,1,1.3,64.4,83,29.4,0.01,23730,0,0
5/29/2011 23:10,195,0.8,1,64.9,83,29.4,0.01,23730,0,0
5/29/2011 23:20,192,1.5,1.8,65.1,84,29.4,0.01,23730,0,0
5/29/2011 23:30,186,0.6,1.1,65.4,85,29.4,0.01,23730,0,0
5/29/2011 23:40,181,0.6,0.8,66.2,83,29.4,0.01,23730,0,0
5/29/2011 23:50,192,1.1,1.4,66.5,82,29.4,0.01,23730,0,0
5/30/2011 0:00,175,2.6,3.2,67.1,81,29.4,0.01,23730,0,0
5/30/2011 0:10,274,0.5,0.9,67.2,80,29.4,0.01,23730,0,0
5/30/2011 0:20,279,1.4,1.8,67.1,79,29.4,0.01,23730,0,0
5/30/2011 0:30,211,1.3,1.6,66.9,80,29.4,0.01,23730,0,0
5/30/2011 0:40,191,0.7,0.9,66.5,81,29.4,0.01,23730,0,0
5/30/2011 0:50,203,1,1.2,66.5,81,29.4,0.01,23730,0,0
5/30/2011 1:00,221,1.5,1.7,66.5,82,29.4,0.01,23730,0,0
5/30/2011 1:10,198,1.1,1.3,66.3,83,29.4,0.01,23730,0,0
5/30/2011 1:20,171,3.1,3.5,66,84,29.4,0.01,23730,0,0
5/30/2011 1:30,159,0.9,1.6,66,84,29.4,0.01,23730,0,0
5/30/2011 1:40,142,1,1.2,65.8,84,29.4,0.01,23730,0,0
5/30/2011 1:50,169,1.7,2.1,65.4,85,29.4,0.01,23730,0,0
5/30/2011 2:00,138,2.2,2.4,65.1,86,29.4,0.01,23730,0,0
5/30/2011 2:10,127,1.9,2,65.3,85,29.4,0.01,23730,0,0
5/30/2011 2:20,137,2.4,2.6,65.3,85,29.4,0.01,23730,0,0
5/30/2011 2:30,131,2,2.2,65.3,85,29.4,0.01,23730,0,0
5/30/2011 2:40,116,0.7,0.9,65.1,85,29.4,0.01,23730,0,0
5/30/2011 2:50,152,1.7,2.3,65.1,85,29.4,0.01,23730,0,0
5/30/2011 3:00,149,1.5,2.1,64.9,86,29.5,0.01,23730,0,0
5/30/2011 3:10,159,2.6,2.8,65.1,85,29.5,0.01,23730,0,0
5/30/2011 3:20,115,3.3,4,65.3,85,29.5,0.01,23730,0,0
5/30/2011 3:30,134,2.7,3.2,65.6,83,29.5,0.01,23730,0,0
5/30/2011 3:40,146,1.5,1.7,65.6,83,29.5,0.01,23730,0,0
5/30/2011 3:50,126,1.9,2.2,66,82,29.5,0.01,23730,0,0
5/30/2011 4:00,39,1,1.5,65.8,83,29.5,0.01,23730,0,0
5/30/2011 4:10,8,4.2,4.7,64,84,29.5,0.01,23730,0,0
5/30/2011 4:20,210,0.6,1.2,63.1,87,29.5,0.01,23730,0,0
5/30/2011 4:30,8,2.7,2.9,63.1,86,29.5,0.01,23730,0,0
5/30/2011 4:40,119,0.9,1.2,62.6,87,29.5,0.01,23730,0,0
5/30/2011 4:50,185,0.6,0.8,64.2,89,29.5,0.01,23730,0,0
5/30/2011 5:00,156,1,1.2,63.5,87,29.5,0.01,23730,0,0
5/30/2011 5:10,123,1.7,1.9,65.1,89,29.5,0.01,23730,0,0
5/30/2011 5:20,24,0.8,1.2,65.3,89,29.5,0.01,23730,0,0
5/30/2011 5:30,17,2.2,2.8,64.9,86,29.5,0.01,23730,0,0
5/30/2011 5:40,358,1.5,1.6,64.7,85,29.5,0.01,23730,0,0
5/30/2011 5:50,118,0.5,0.7,64.9,86,29.5,0.01,23730,0,0
5/30/2011 6:00,85,1.5,1.8,64.4,86,29.5,0.01,23730,0,0
5/30/2011 6:10,115,1.5,1.7,67.4,86,29.5,0.01,23730,0,0
5/30/2011 6:20,103,2.3,2.6,67.8,83,29.5,0.01,23730,0,0
5/30/2011 6:30,117,2.7,2.9,67.6,82,29.5,0.01,23730,0,0
5/30/2011 6:40,126,2.8,3.2,67.6,82,29.5,0.01,23730,0,0
5/30/2011 6:50,112,2.5,2.9,68.1,80,29.5,0.01,23730,0,0
5/30/2011 7:00,120,2.2,2.5,68.7,80,29.5,0.01,23730,0,0
5/30/2011 7:10,92,1.3,1.5,69.6,79,29.5,0.01,23730,0,0
5/30/2011 7:20,67,0.8,1.5,69.9,77,29.5,0.01,23730,0,0
5/30/2011 7:30,27,1.2,2.1,69.2,77,29.5,0.01,23730,0,0
5/30/2011 7:40,15,5.2,5.6,69.4,73,29.5,0.01,23730,0,0
5/30/2011 7:50,12,4.5,4.9,69,76,29.5,0.01,23730,0,0
5/30/2011 8:00,12,4.3,4.5,68.9,76,29.5,0.01,23730,0,0
5/30/2011 8:10,15,4.2,4.8,69,76,29.5,0.01,23730,0,0
5/30/2011 8:20,17,5.9,6.4,68,75,29.5,0.01,23730,0,0
5/30/2011 8:30,15,4.9,5.6,68.7,77,29.5,0.01,23730,0,0
5/30/2011 8:40,89,3.8,4.1,69.6,80,29.5,0.01,23730,0,0
5/30/2011 8:50,124,3.7,5,70.7,75,29.5,0.01,23730,0,0
5/30/2011 9:00,9,0.9,1.4,69.8,74,29.5,0.01,23730,0,0
5/30/2011 9:10,125,2.1,2.3,69.4,74,29.5,0.01,23730,0,0
5/30/2011 9:20,20,2.4,2.7,70.1,73,29.5,0.01,23730,0,0
5/30/2011 9:30,103,3.3,3.9,70.7,72,29.5,0.01,23730,0,0
5/30/2011 9:40,100,2.1,2.7,69.6,73,29.5,0.01,23730,0,0
5/30/2011 9:50,97,3.8,4.2,68.9,77,29.5,0.01,23730,0,0
5/30/2011 10:00,68,3,3.8,68,77,29.5,0.01,23730,0,0
5/30/2011 10:10,112,2.9,3.5,68,78,29.5,0.01,23730,0,0
5/30/2011 10:20,113,3.3,3.6,68.3,77,29.5,0.01,23730,0,0
5/30/2011 10:30,112,4.8,5.2,69,77,29.5,0.01,23730,0,0
5/30/2011 10:40,115,3.5,4,69.6,75,29.5,0.01,23730,0,0
5/30/2011 10:50,123,3.2,3.5,70.8,74,29.5,0.01,23730,0,0
5/30/2011 11:00,120,3.2,3.6,71.7,73,29.5,0.01,23730,0,0
5/30/2011 11:10,64,1.1,1.9,73.5,71,29.5,0.01,23730,0,0
5/30/2011 11:20,38,0.7,1,71.4,70,29.5,0.01,23730,0,0
5/30/2011 11:30,95,1.2,1.4,73.9,71,29.5,0.01,23730,0,0
5/30/2011 11:40,327,2.4,2.6,73.4,68,29.5,0.01,23730,0,0
5/30/2011 11:50,13,4.4,4.7,70.1,71,29.5,0.01,23730,0,0
5/30/2011 12:00,11,4.7,4.9,71.9,71,29.5,0.01,23730,0,0
5/30/2011 12:10,7,3.2,3.6,72.6,69,29.5,0.01,23730,0,0
5/30/2011 12:20,351,2.6,2.8,73.2,67,29.5,0.01,23730,0,0
5/30/2011 12:30,348,3.4,3.6,73.7,66,29.5,0.01,23730,0,0
5/30/2011 12:40,291,2.3,2.6,74.4,65,29.5,0.01,23730,0,0
5/30/2011 12:50,337,2.4,2.7,75.5,62,29.5,0.01,23730,0,0
5/30/2011 13:00,315,2,2.3,74.6,65,29.5,0.01,23730,0,0
5/30/2011 13:10,321,1.8,2.1,77.3,61,29.5,0.01,23730,0,0
5/30/2011 13:20,293,3,3.3,77.9,59,29.5,0.01,23730,0,0
5/30/2011 13:30,259,2.7,3,77.9,60,29.5,0.01,23730,0,0
5/30/2011 13:40,109,0.7,1.1,78.8,61,29.5,0.01,23730,0,0
5/30/2011 13:50,262,1.8,2.5,80.9,58,29.5,0.01,23730,0,0
5/30/2011 14:00,228,1.5,2,81.8,56,29.5,0.01,23730,0,0
5/30/2011 14:10,143,0.5,0.8,81.6,56,29.5,0.01,23730,0,0
5/30/2011 14:20,274,2.1,2.4,80.9,57,29.5,0.01,23730,0,0
5/30/2011 14:30,185,0.5,1,80.6,58,29.5,0.01,23730,0,0
5/30/2011 14:40,182,0.7,1.1,79.8,59,29.5,0.01,23730,0,0
5/30/2011 14:50,221,1.1,1.7,81.8,56,29.5,0.01,23730,0,0
5/30/2011 15:00,265,2.8,3.2,78.6,60,29.5,0.01,23730,0,0
5/30/2011 15:10,264,4,4.2,77.7,62,29.5,0.01,23730,0,0
5/30/2011 15:20,236,1.3,2.1,78.9,63,29.5,0.01,23730,0,0
5/30/2011 15:30,265,2.7,2.9,78.6,61,29.5,0.01,23730,0,0
5/30/2011 15:40,134,0.4,0.8,80,60,29.5,0.01,23730,0,0
5/30/2011 15:50,255,2.8,3.2,79.8,59,29.5,0.01,23730,0,0
5/30/2011 16:00,261,2.4,2.6,79.1,60,29.5,0.01,23730,0,0
5/30/2011 16:10,308,0.4,0.8,79.8,61,29.5,0.01,23730,0,0
5/30/2011 16:20,99,0.5,0.8,79.8,64,29.5,0.01,23730,0,0
5/30/2011 16:30,118,1,1.3,77.3,68,29.5,0.01,23730,0,0
5/30/2011 16:40,131,0.8,1,77.1,69,29.5,0.01,23730,0,0
5/30/2011 16:50,122,0.5,0.7,77.9,66,29.5,0.01,23730,0,0
5/30/2011 17:00,121,1.1,1.4,77.3,69,29.5,0.01,23730,0,0
5/30/2011 17:10,124,1.8,2,76.2,71,29.5,0.01,23730,0,0
5/30/2011 17:20,118,2.1,2.3,75.9,68,29.5,0.01,23730,0,0
5/30/2011 17:30,117,2.3,2.6,75.5,69,29.5,0.01,23730,0,0
5/30/2011 17:40,115,2.2,2.5,74.6,72,29.5,0.01,23730,0,0
5/30/2011 17:50,115,2.2,2.5,74.4,72,29.5,0.01,23730,0,0
5/30/2011 18:00,120,2.6,2.8,74.1,74,29.5,0.01,23730,0,0
5/30/2011 18:10,115,2.2,2.5,73.9,74,29.5,0.01,23730,0,0
5/30/2011 18:20,115,2.1,2.3,73.9,75,29.5,0.01,23730,0,0
5/30/2011 18:30,115,2.7,2.9,73.9,76,29.5,0.01,23730,0,0
5/30/2011 18:40,113,2.1,2.3,73.4,78,29.5,0.01,23730,0,0
5/30/2011 18:50,115,2.6,2.8,72.8,81,29.5,0.01,23730,0,0
5/30/2011 19:00,113,2.1,2.3,72.8,80,29.5,0.01,23730,0,0
5/30/2011 19:10,111,2.1,2.3,72.8,80,29.5,0.01,23730,0,0
5/30/2011 19:20,115,2.2,2.3,73.2,78,29.5,0.01,23730,0,0
5/30/2011 19:30,122,2.7,3.1,73.2,78,29.5,0.01,23730,0,0
5/30/2011 19:40,113,2.6,2.9,73.5,77,29.5,0.01,23730,0,0
5/30/2011 19:50,128,2.9,3.2,73.7,77,29.5,0.01,23730,0,0
5/30/2011 20:00,134,3.1,3.4,74.1,76,29.5,0.01,23730,0,0
5/30/2011 20:10,139,3.3,3.5,74.8,74,29.5,0.01,23730,0,0
5/30/2011 20:20,144,3.1,3.4,75.3,73,29.5,0.01,23730,0,0
5/30/2011 20:30,134,2.9,3.1,75.5,72,29.5,0.01,23730,0,0
5/30/2011 20:40,147,3.6,3.8,75.9,71,29.5,0.01,23730,0,0
5/30/2011 20:50,107,2.4,2.9,76.2,68,29.5,0.01,23730,0,0
5/30/2011 21:00,133,3.4,3.7,75.9,68,29.5,0,23730,0,0
5/30/2011 21:10,127,3.2,3.5,75.9,68,29.5,0,23730,0,0
5/30/2011 21:20,121,3.5,3.8,75.3,70,29.5,0,23730,0,0
5/30/2011 21:30,120,3,3.4,75.2,70,29.5,0,23730,0,0
5/30/2011 21:40,112,3.6,4,75.3,70,29.5,0,23730,0,0
5/30/2011 21:50,113,1.2,1.7,74.3,74,29.5,0,23730,0,0
5/30/2011 22:00,94,1.3,1.4,73.7,75,29.5,0,23730,0,0
5/30/2011 22:10,132,1.5,1.8,73.7,75,29.5,0,23730,0,0
5/30/2011 22:20,19,1,1.3,73.7,75,29.5,0,23730,0,0
5/30/2011 22:30,113,0.8,1,73.9,75,29.5,0,23730,0,0
5/30/2011 22:40,62,0.3,0.6,74.1,75,29.5,0,23730,0,0
5/30/2011 22:50,74,0.6,0.8,74.4,74,29.5,0,23730,0,0
5/30/2011 23:00,47,2,2.3,74.6,74,29.5,0,23730,0,0
5/30/2011 23:10,276,1.8,2.3,75.3,73,29.5,0,23730,0,0
5/30/2011 23:20,199,0.9,1.3,74.6,74,29.5,0,23730,0,0
5/30/2011 23:30,27,1.6,1.8,74.4,74,29.5,0,23730,0,0
5/30/2011 23:40,150,2,2.2,75.5,73,29.5,0,23730,0,0
5/30/2011 23:50,139,3.5,3.7,75.7,72,29.5,0,23730,0,0
5/31/2011 0:00,125,1.4,1.9,76.1,72,29.5,0,23730,0,0
5/31/2011 0:10,151,1.1,1.7,76.8,70,29.5,0,23730,0,0
5/31/2011 0:20,140,3.4,3.6,76.8,70,29.5,0,23730,0,0
5/31/2011 0:30,135,1.6,2,76.2,71,29.5,0,23730,0,0
5/31/2011 0:40,138,2.3,2.5,76.2,70,29.5,0,23730,0,0
5/31/2011 0:50,171,3.1,3.9,76.8,69,29.5,0,23730,0,0
5/31/2011 1:00,172,1.7,3.2,77,67,29.5,0,23730,0,0
5/31/2011 1:10,264,1.4,1.8,77.3,67,29.5,0,23730,0,0
5/31/2011 1:20,208,2.1,2.8,77,67,29.5,0,23730,0,0
5/31/2011 1:30,266,2.8,3.1,76.6,68,29.5,0,23730,0,0
5/31/2011 1:40,216,2.7,3.4,77.1,67,29.5,0,23730,0,0
5/31/2011 1:50,233,1.9,2.6,76.8,67,29.5,0,23730,0,0
5/31/2011 2:00,183,4.6,5.1,76.4,68,29.5,0,23730,0,0
5/31/2011 2:10,303,0.9,1.6,76.6,67,29.5,0,23730,0,0
5/31/2011 2:20,205,0.9,1.1,76.6,67,29.5,0,23730,0,0
5/31/2011 2:30,168,0.9,1.3,76.8,67,29.5,0,23730,0,0
5/31/2011 2:40,186,1.2,1.7,76.6,66,29.5,0,23730,0,0
5/31/2011 2:50,197,2.1,2.2,76.6,67,29.5,0,23730,0,0
5/31/2011 3:00,204,2.1,2.5,76.4,67,29.5,0,23730,0,0
5/31/2011 3:10,139,3,3.6,76.2,68,29.5,0,23730,0,0
5/31/2011 3:20,168,4.2,4.8,75.9,68,29.5,0,23730,0,0
5/31/2011 3:30,157,2.6,3.2,76.1,68,29.5,0,23730,0,0
5/31/2011 3:40,184,2.3,2.6,76.1,69,29.5,0,23730,0,0
5/31/2011 3:50,143,1.5,2.1,76.2,68,29.5,0,23730,0,0
5/31/2011 4:00,195,1.6,1.9,76.2,68,29.5,0,23730,0,0
5/31/2011 4:10,175,0.6,1,76.2,69,29.5,0,23730,0,0
5/31/2011 4:20,136,0.3,0.6,75.7,68,29.5,0,23730,0,0
5/31/2011 4:30,188,0.6,1,75.3,68,29.5,0,23730,0,0
5/31/2011 4:40,167,0.9,1.6,74.1,67,29.5,0,23730,0,0
5/31/2011 4:50,196,1.2,1.4,72.8,72,29.5,0,23730,0,0
5/31/2011 5:00,203,1.8,2.1,73.2,72,29.5,0,23730,0,0
5/31/2011 5:10,270,0.9,1.5,74.3,71,29.5,0,23730,0,0
5/31/2011 5:20,211,0.8,1,73.9,68,29.5,0,23730,0,0
5/31/2011 5:30,245,1.4,1.9,73.9,70,29.5,0,23730,0,0
5/31/2011 5:40,96,0.5,0.8,74.1,69,29.6,0,23730,0,0
5/31/2011 5:50,215,0.7,1,75.5,68,29.6,0,23730,0,0
5/31/2011 6:00,208,1,1.4,76.4,67,29.6,0,23730,0,0
5/31/2011 6:10,208,0.8,1.2,77.7,64,29.6,0,23730,0,0
5/31/2011 6:20,218,0.8,1.2,77.3,62,29.6,0,23730,0,0
5/31/2011 6:30,224,0.6,0.8,77.5,63,29.6,0,23730,0,0
5/31/2011 6:40,253,0.6,0.9,78,63,29.6,0,23730,0,0
5/31/2011 6:50,245,1.2,1.6,78.4,61,29.6,0,23730,0,0
5/31/2011 7:00,197,0.7,1,78.6,61,29.6,0,23730,0,0
5/31/2011 7:10,156,0.6,0.9,78.4,61,29.6,0,23730,0,0
5/31/2011 7:20,262,1.3,1.8,77,63,29.6,0,23730,0,0
5/31/2011 7:30,237,1,1.3,77.5,63,29.6,0,23730,0,0
5/31/2011 7:40,290,0.5,0.7,78.9,62,29.6,0,23730,0,0
5/31/2011 7:50,226,0.8,1.2,80,60,29.6,0,23730,0,0
5/31/2011 8:00,202,0.9,1.2,80.4,58,29.6,0,23730,0,0
5/31/2011 8:10,196,0.8,1.1,80.4,57,29.6,0,23730,0,0
5/31/2011 8:20,240,0.5,1,80.7,56,29.6,0,23730,0,0
5/31/2011 8:30,232,0.8,1,81.3,56,29.6,0,23730,0,0
5/31/2011 8:40,262,1,1.5,81.1,56,29.6,0,23730,0,0
5/31/2011 8:50,226,0.3,0.6,80.4,56,29.6,0,23730,0,0
5/31/2011 9:00,182,0.4,0.6,80.2,56,29.6,0,23730,0,0
5/31/2011 9:10,100,0.4,0.7,80.7,56,29.6,0,23730,0,0
5/31/2011 9:20,315,0.4,0.6,80.6,57,29.6,0,23730,0,0
5/31/2011 9:30,244,1,1.2,79.7,57,29.6,0,23730,0,0
5/31/2011 9:40,147,0.8,1.3,80.2,57,29.6,0,23730,0,0
5/31/2011 9:50,285,0.7,1,80.4,57,29.6,0,23730,0,0
5/31/2011 10:00,173,0.9,1.6,80.6,56,29.6,0,23730,0,0
5/31/2011 10:10,287,0.7,1,80.7,55,29.6,0,23730,0,0
5/31/2011 10:20,184,0.6,0.9,80.6,55,29.6,0,23730,0,0
5/31/2011 10:30,209,1.2,1.4,80,56,29.6,0,23730,0,0
5/31/2011 10:40,234,1,1.3,79.7,56,29.6,0,23730,0,0
5/31/2011 10:50,205,0.9,1.1,79.8,56,29.6,0,23730,0,0
5/31/2011 11:00,235,0.8,1.1,80,55,29.6,0,23730,0,0
5/31/2011 11:10,330,0.7,1.1,80,56,29.6,0,23730,0,0
5/31/2011 11:20,211,0.9,1.1,80.4,55,29.5,0,23730,0,0
5/31/2011 11:30,308,0.5,0.7,80.9,55,29.5,0,23730,0,0
5/31/2011 11:40,257,1.4,1.8,80.9,55,29.5,0,23730,0,0
5/31/2011 11:50,297,0.6,0.9,81.5,55,29.5,0,23730,0,0
5/31/2011 12:00,77,0.5,0.6,82.2,54,29.5,0,23730,0,0
5/31/2011 12:10,210,0.4,0.6,82,54,29.5,0,23730,0,0
