times,Units,value_mean,value_std,parameter,location
2016-06-24,F,67.46666666666667,1.7928103989504052,Air_Temperature,Walnut_Creek
2016-06-25,F,68.84722222222223,1.844970616303253,Air_Temperature,Walnut_Creek
2016-06-26,F,74.15555555555555,2.5524476682564807,Air_Temperature,Walnut_Creek
2016-06-27,F,72.86805555555556,2.4654065070584004,Air_Temperature,Walnut_Creek
2016-06-28,F,68.8638888888889,3.8073892224524246,Air_Temperature,Walnut_Creek
2016-06-29,F,63.85,2.7701682733266484,Air_Temperature,Walnut_Creek
2016-06-30,F,67.7388888888889,2.1713732434259416,Air_Temperature,Walnut_Creek
2016-07-01,F,69.37122517138337,1.5573822409871498,Air_Temperature,Walnut_Creek
2016-07-02,F,65.79722222222222,1.6385691193134173,Air_Temperature,Walnut_Creek
2016-07-03,F,67.72916666666667,1.651612341055743,Air_Temperature,Walnut_Creek
2016-07-04,F,68.66111111111111,2.4760764161187865,Air_Temperature,Walnut_Creek
2016-07-05,F,71.38888888888889,1.4466321114698344,Air_Temperature,Walnut_Creek
2016-07-06,F,73.77083333333333,0.4733389975232689,Air_Temperature,Walnut_Creek
2016-07-07,F,73.16944444444444,0.8879029379938785,Air_Temperature,Walnut_Creek
2016-07-08,F,73.50694444444444,1.2587835022259597,Air_Temperature,Walnut_Creek
2016-07-09,F,71.66111111111111,1.2889064053616592,Air_Temperature,Walnut_Creek
2016-07-10,F,69.33611111111111,2.027238586322906,Air_Temperature,Walnut_Creek
2016-07-11,F,73.05833333333334,1.6344758614481627,Air_Temperature,Walnut_Creek
2016-07-12,F,77.82361111111112,2.9799381671736307,Air_Temperature,Walnut_Creek
2016-07-13,F,77.83888888888889,2.091273106728103,Air_Temperature,Walnut_Creek
2016-07-14,F,75.27083333333333,2.396123681129588,Air_Temperature,Walnut_Creek
2016-07-15,F,75.49027777777778,1.0390758531723008,Air_Temperature,Walnut_Creek
2016-07-16,F,69.44444444444444,2.1088242863405737,Air_Temperature,Walnut_Creek
2016-07-17,F,71.67777777777778,2.9769405992820106,Air_Temperature,Walnut_Creek
2016-07-18,F,77.3875,1.785509205988615,Air_Temperature,Walnut_Creek
2016-07-19,F,73.0125,1.471706146582465,Air_Temperature,Walnut_Creek
2016-07-20,F,71.27638888888889,2.492902498605578,Air_Temperature,Walnut_Creek
2016-07-21,F,73.93194444444445,3.748285480970276,Air_Temperature,Walnut_Creek
2016-07-22,F,77.52361111111111,2.0336823942904925,Air_Temperature,Walnut_Creek
2016-07-23,F,77.24722222222222,1.189405499580322,Air_Temperature,Walnut_Creek
