,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
Date/Time,Temp,Sp Cond,pH,Turb+,ODOSat,ODO,Bat,ADCP Temp,Press,Bat,Level,Hs,Ts,Vel Mag
m/d/y,F,µS/cm,,NTU+,%,mg/L,V,F,psi,V,ft,ft,sec,ft/s
8/3/2009 8:00,73.7,284,8.49,4.9,100.6,8.59,15.4,,,,,,,
8/3/2009 8:30,73.82,284,8.5,4.93,101.4,8.65,15.3,,,,,,,
8/3/2009 9:00,73.96,284,8.5,4.7,101.7,8.67,15.6,,,,,,,
8/3/2009 9:30,74.11,283,8.51,4.9,102.8,8.75,15.7,,,,,,,
8/3/2009 10:00,74.25,283,8.52,4.33,103.1,8.76,15.7,,,,,,,
8/3/2009 10:30,74.41,283,8.52,4.37,103.3,8.76,15.7,,,,,,,
8/3/2009 11:00,74.69,283,8.52,3.47,103.5,8.75,15.6,,,,,,,
8/3/2009 11:30,75.37,285,8.51,3.67,103.5,8.69,15.6,,,,,,,
8/3/2009 12:00,76.01,286,8.51,5.2,103.6,8.65,15.6,,,,,,,
8/3/2009 12:30,75.47,284,8.5,3.8,104.5,8.76,15.6,,,,,,,
8/3/2009 13:00,75.24,283,8.52,3.37,104.8,8.81,15.6,,,,,,,
8/3/2009 13:30,75.28,283,8.51,4,104.4,8.77,15.4,,,,,,,
8/3/2009 14:00,75.31,283,8.51,4.5,104.1,8.74,15.2,,,,,,,
8/3/2009 14:30,75.35,283,8.5,5.4,103.5,8.7,15.2,,,,,,,
8/3/2009 15:00,75.38,283,8.5,5.33,103.2,8.66,15,,,,,,,
8/3/2009 15:30,75.4,283,8.5,5.8,102.7,8.62,14.8,,,,,,,
8/3/2009 16:00,75.35,282,8.48,6.4,102,8.57,14.7,,,,,,,
8/3/2009 16:30,75.34,283,8.47,7.03,101,8.48,14.5,,,,,,,
8/3/2009 17:00,75.3,283,8.46,7.33,100,8.4,14.1,,,,,,,
8/3/2009 17:30,75.26,283,8.45,7.73,99.3,8.35,13.9,,,,,,,
8/3/2009 18:00,75.16,283,8.43,8.03,98.2,8.27,13.8,,,,,,,
8/3/2009 18:30,75.09,284,8.39,8.67,96.5,8.13,13.8,,,,,,,
8/3/2009 19:00,74.98,284,8.37,9.9,95.8,8.08,13.8,,,,,,,
8/3/2009 19:30,74.88,284,8.37,9.7,96,8.1,13.8,,,,,,,
8/3/2009 20:00,74.77,284,8.35,9.67,95.5,8.07,13.8,,,,,,,
8/3/2009 20:30,74.64,284,8.34,9.9,95.3,8.07,13.8,,,,,,,
8/3/2009 21:00,74.53,284,8.34,11.2,95.4,8.09,13.8,,,,,,,
8/3/2009 21:30,74.42,284,8.34,11.5,95.6,8.11,13.8,,,,,,,
8/3/2009 22:00,74.34,284,8.37,11.7,96.8,8.22,13.8,,,,,,,
8/3/2009 22:30,74.27,285,8.37,11.03,96.7,8.21,13.8,,,,,,,
8/3/2009 23:00,74.19,285,8.36,10.87,96.4,8.2,13.7,,,,,,,
8/3/2009 23:30,74.13,285,8.37,11.17,96.6,8.22,13.7,,,,,,,
8/4/2009 0:00,74.01,285,8.33,11.03,95.3,8.12,13.7,,,,,,,
8/4/2009 0:30,73.93,286,8.35,12.4,96.2,8.2,13.7,,,,,,,
8/4/2009 1:00,73.83,286,8.34,15.8,95.9,8.19,13.7,,,,,,,
8/4/2009 1:30,73.74,287,8.35,15.37,96.2,8.22,13.7,,,,,,,
8/4/2009 2:00,73.61,287,8.34,15.27,95.8,8.2,13.7,,,,,,,
8/4/2009 2:30,73.56,287,8.38,12.83,97.2,8.32,13.7,,,,,,,
8/4/2009 3:00,73.45,287,8.36,14.43,96.6,8.28,13.6,,,,,,,
8/4/2009 3:30,73.41,286,8.39,12.97,97.4,8.35,13.6,,,,,,,
8/4/2009 4:00,73.32,286,8.38,13.53,97.3,8.34,13.7,,,,,,,
8/4/2009 4:30,73.29,286,8.4,12.97,97.9,8.4,13.9,,,,,,,
8/4/2009 5:00,73.24,286,8.39,12.57,97.5,8.37,14.3,,,,,,,
8/4/2009 5:30,73.22,287,8.38,13.1,97.3,8.36,14.4,,,,,,,
8/4/2009 6:00,73.24,287,8.39,12.67,97.8,8.4,14.6,,,,,,,
8/4/2009 6:30,73.32,286,8.42,11.4,98.6,8.46,14.7,,,,,,,
8/4/2009 7:00,73.38,286,8.41,12.77,98.8,8.47,15,,,,,,,
8/4/2009 7:30,73.44,286,8.42,12.53,99.1,8.49,15.2,,,,,,,
8/4/2009 8:00,73.57,286,8.44,12.03,99.7,8.53,15.2,,,,,,,
8/4/2009 8:30,73.61,287,8.42,14.7,99.6,8.52,15,,,,,,,
8/4/2009 9:00,,,,,,,16.2,,,,,,,
8/4/2009 9:30,,,,,,,16.1,,,,,,,
8/4/2009 10:00,,,,,,,16.6,,,,,,,
8/4/2009 10:30,74.23,287,8.47,13.57,101.2,8.6,15.4,,,,,,,
8/4/2009 11:00,74.33,287,8.47,13.77,101,8.57,14.9,,,,,,,
8/4/2009 11:30,74.38,287,8.47,14.1,100.8,8.56,14.9,,,,,,,
8/4/2009 12:00,74.51,286,8.48,12.43,100.9,8.55,15,,,,,,,
8/4/2009 12:30,74.59,286,8.49,11.7,101.4,8.59,14.9,,,,,,,
8/4/2009 13:00,74.76,286,8.48,11.5,100.9,8.53,15.6,,,,,,,
8/4/2009 13:30,74.91,286,8.49,9.67,101.1,8.53,15.5,,,,,,,
8/4/2009 14:00,75,286,8.5,8.63,101.8,8.58,15.1,,,,,,,
8/4/2009 14:30,75.07,285,8.5,9.4,101.8,8.57,14.9,,,,,,,
8/4/2009 15:00,75.1,285,8.49,9.3,101.3,8.53,14.7,,,,,,,
8/4/2009 15:30,75.13,285,8.49,9.33,101.1,8.51,14.8,,,,,,,
8/4/2009 16:00,75.18,285,8.49,8.03,101,8.5,14.6,,,,,,,
8/4/2009 16:30,75.19,285,8.47,7.83,99.9,8.4,14.4,,,,,,,
8/4/2009 17:00,75.21,286,8.43,9.47,98,8.24,14,,,,,,,
8/4/2009 17:30,75.17,286,8.43,7.83,98,8.24,13.8,,,,,,,
8/4/2009 18:00,75.1,285,8.41,8.47,97.2,8.19,13.8,,,,,,,
8/4/2009 18:30,74.99,284,8.43,9.8,98.2,8.28,13.8,,,,,,,
8/4/2009 19:00,74.94,283,8.39,11.77,96.4,8.13,13.8,,,,,,,
8/4/2009 19:30,74.89,283,8.4,10,96.8,8.16,13.8,,,,,,,
8/4/2009 20:00,74.84,283,8.38,8.8,95.9,8.1,13.8,,,,,,,
8/4/2009 20:30,74.82,284,8.38,9.13,96.2,8.13,13.8,,,,,,,
8/4/2009 21:00,74.8,284,8.38,8.97,96.3,8.13,13.8,,,,,,,
8/4/2009 21:30,74.77,284,8.39,10,96.4,8.15,13.8,,,,,,,
8/4/2009 22:00,74.66,284,8.37,10.53,96.2,8.14,13.8,,,,,,,
8/4/2009 22:30,74.55,284,8.4,9.43,97.1,8.22,13.8,,,,,,,
8/4/2009 23:00,74.47,284,8.41,8.77,97.6,8.27,13.7,,,,,,,
8/4/2009 23:30,74.35,284,8.38,12.73,96.2,8.16,13.7,,,,,,,
8/5/2009 0:00,74.32,284,8.41,13.63,97.4,8.27,13.7,,,,,,,
8/5/2009 0:30,74.15,285,8.37,21.13,96.3,8.19,13.7,,,,,,,
8/5/2009 1:00,74.04,285,8.37,21.93,96.2,8.19,13.7,,,,,,,
8/5/2009 1:30,73.83,285,8.35,23.2,96.6,8.25,13.7,,,,,,,
8/5/2009 2:00,73.72,284,8.37,23.53,96.7,8.27,13.7,,,,,,,
8/5/2009 2:30,73.56,284,8.36,19.77,96.6,8.27,13.6,,,,,,,
8/5/2009 3:00,73.43,284,8.35,19.37,96.1,8.23,13.6,,,,,,,
8/5/2009 3:30,73.2,284,8.34,20.5,96,8.25,13.6,,,,,,,
8/5/2009 4:00,72.94,284,8.34,19.3,96.3,8.29,13.7,,,,,,,
8/5/2009 4:30,73.01,284,8.36,14.5,96.3,8.29,14,,,,,,,
8/5/2009 5:00,72.81,284,8.36,14.1,96.4,8.32,14.4,,,,,,,
8/5/2009 5:30,72.91,284,8.39,10.9,96.9,8.35,14.6,,,,,,,
8/5/2009 6:00,72.91,284,8.4,8.93,97.4,8.39,14.7,,,,,,,
8/5/2009 6:30,73.03,283,8.42,7.47,98.3,8.46,14.9,,,,,,,
8/5/2009 7:00,73.07,283,8.43,6.83,98.7,8.49,15.1,,,,,,,
8/5/2009 7:30,73.21,283,8.46,5.93,99.5,8.55,15.3,,,,,,,
8/5/2009 8:00,73.53,282,8.5,5.2,100.7,8.63,15.8,,,,,,,
8/5/2009 8:30,73.81,282,8.51,4.4,101.5,8.67,15.7,,,,,,,
8/5/2009 9:00,74.06,282,8.52,3.87,102.3,8.71,15.7,,,,,,,
8/5/2009 9:30,74.27,281,8.53,3.53,102.8,8.73,15.7,,,,,,,
8/5/2009 10:00,74.4,281,8.53,3.23,103.4,8.77,15.7,,,,,,,
8/5/2009 10:30,74.71,282,8.53,2.57,104.2,8.82,15.7,,,,,,,
8/5/2009 11:00,75,282,8.53,2.83,104.9,8.85,15.7,,,,,,,
8/5/2009 11:30,75.1,282,8.54,2.73,105.8,8.92,15.6,,,,,,,
8/5/2009 12:00,75.32,281,8.55,2.2,106.3,8.93,15.3,,,,,,,
8/5/2009 12:30,75.5,281,8.56,2.07,107.3,9,15.4,,,,,,,
8/5/2009 13:00,75.6,281,8.56,3.23,108.1,9.05,15.5,,,,,,,
8/5/2009 13:30,75.59,281,8.57,2.43,108.4,9.08,15.4,,,,,,,
8/5/2009 14:00,75.63,281,8.56,2.13,108.1,9.06,15.3,,,,,,,
8/5/2009 14:30,75.77,281,8.58,2.9,108.7,9.09,15.1,,,,,,,
8/5/2009 15:00,75.86,281,8.58,2.93,109,9.1,15,,,,,,,
8/5/2009 15:30,75.72,281,8.57,2.5,109.1,9.13,14.9,,,,,,,
8/5/2009 16:00,76.03,282,8.58,3.57,109.4,9.12,14.8,,,,,,,
8/5/2009 16:30,75.74,281,8.56,2.67,108.5,9.07,14.5,,,,,,,
8/5/2009 17:00,75.59,281,8.55,2.53,107.6,9.01,14.2,,,,,,,
8/5/2009 17:30,75.45,282,8.52,2.53,106,8.9,13.9,,,,,,,
8/5/2009 18:00,75.22,281,8.5,2.1,104.4,8.78,13.8,,,,,,,
8/5/2009 18:30,75.05,281,8.52,1.93,105.1,8.85,13.8,,,,,,,
8/5/2009 19:00,74.92,280,8.54,1.8,105.7,8.92,13.8,,,,,,,
8/5/2009 19:30,74.82,280,8.54,1.83,105.1,8.87,13.8,,,,,,,
8/5/2009 20:00,74.73,281,8.5,1.97,103,8.71,13.8,,,,,,,
8/5/2009 20:30,74.67,282,8.46,3.23,100.9,8.54,13.8,,,,,,,
8/5/2009 21:00,74.54,282,8.47,3.33,101.1,8.56,13.8,,,,,,,
8/5/2009 21:30,74.42,282,8.44,3.77,99.3,8.42,13.8,,,,,,,
8/5/2009 22:00,74.35,282,8.44,3.37,99.8,8.47,13.8,,,,,,,
8/5/2009 22:30,74.36,281,8.49,2.83,102.1,8.66,13.7,,,,,,,
8/5/2009 23:00,74.33,282,8.46,3.73,100.6,8.54,13.7,,,,,,,
8/5/2009 23:30,74.22,283,8.43,4.17,99.4,8.45,13.7,,,,,,,
8/6/2009 0:00,74.12,283,8.43,3.87,99.1,8.43,13.7,,,,,,,
8/6/2009 0:30,74.06,283,8.42,3.73,98.7,8.4,13.7,,,,,,,
8/6/2009 1:00,74,282,8.42,3.27,98,8.35,13.7,,,,,,,
8/6/2009 1:30,73.92,282,8.42,3.2,98.3,8.39,13.7,,,,,,,
8/6/2009 2:00,73.81,282,8.43,2.93,98.5,8.41,13.7,,,,,,,
8/6/2009 2:30,73.71,282,8.44,2.83,98.7,8.44,13.6,,,,,,,
8/6/2009 3:00,73.66,282,8.45,2.6,99.3,8.49,13.6,,,,,,,
8/6/2009 3:30,73.61,281,8.46,2.37,99.5,8.51,13.6,,,,,,,
8/6/2009 4:00,73.57,281,8.47,2.23,99.9,8.55,13.7,,,,,,,
8/6/2009 4:30,73.56,281,8.49,2.27,100.7,8.62,14,,,,,,,
8/6/2009 5:00,73.49,281,8.47,2.3,99.9,8.55,13.8,,,,,,,
8/6/2009 5:30,73.43,281,8.49,2.1,100.6,8.62,13.7,,,,,,,
8/6/2009 6:00,73.35,281,8.48,2.03,100.4,8.61,13.6,,,,,,,
8/6/2009 6:30,73.25,281,8.37,1.43,95.4,8.19,13.6,,,,,,,
8/6/2009 7:00,73.25,281,8.45,1.83,98.6,8.46,13.6,,,,,,,
8/6/2009 7:30,73.25,281,8.4,1.63,96.4,8.28,13.7,,,,,,,
8/6/2009 8:00,73.21,281,8.35,1.5,94.3,8.1,13.7,,,,,,,
8/6/2009 8:30,73.11,281,8.33,1.67,94.1,8.09,13.7,,,,,,,
8/6/2009 9:00,73.09,281,8.36,1.5,95,8.17,13.7,,,,,,,
8/6/2009 9:30,73.05,281,8.41,1.73,97.3,8.37,13.7,,,,,,,
8/6/2009 10:00,73.03,281,8.43,1.93,98,8.44,13.8,,,,,,,
8/6/2009 10:30,72.98,281,8.4,2.4,96.8,8.34,14,,,,,,,
8/6/2009 11:00,72.89,281,8.36,2.97,95.7,8.25,14.1,,,,,,,
8/6/2009 11:30,72.91,281,8.39,2.4,96.8,8.34,14.3,,,,,,,
8/6/2009 12:00,72.97,281,8.42,2.23,98,8.44,14.7,,,,,,,
8/6/2009 12:30,73.24,281,8.45,1.93,99.5,8.54,14.9,,,,,,,
8/6/2009 13:00,73.63,280,8.51,1.67,102.7,8.78,15.1,,,,,,,
8/6/2009 13:30,73.84,280,8.54,1.5,104.2,8.9,15,,,,,,,
8/6/2009 14:00,73.88,280,8.56,1.2,105.3,8.98,15.1,,,,,,,
8/6/2009 14:30,73.96,280,8.56,1.37,105.4,8.99,15,,,,,,,
8/6/2009 15:00,74,280,8.56,1.5,105.7,9.01,14.9,,,,,,,
8/6/2009 15:30,74.01,280,8.56,1.43,105.7,9.01,14.8,,,,,,,
8/6/2009 16:00,73.97,280,8.53,1.5,104.2,8.88,14.7,,,,,,,
8/6/2009 16:30,73.89,280,8.52,1.6,103.7,8.85,14.5,,,,,,,
8/6/2009 17:00,73.84,280,8.51,1.73,103.4,8.82,14.2,,,,,,,
8/6/2009 17:30,73.68,280,8.47,1.7,101.1,8.65,13.9,,,,,,,
8/6/2009 18:00,73.63,280,8.47,1.7,101.4,8.67,13.8,,,,,,,
8/6/2009 18:30,73.59,280,8.5,1.73,102,8.73,13.8,,,,,,,
8/6/2009 19:00,73.5,281,8.45,1.9,100.1,8.57,13.8,,,,,,,
8/6/2009 19:30,73.36,281,8.38,1.8,96.8,8.3,13.8,,,,,,,
8/6/2009 20:00,73.33,281,8.37,1.5,96.4,8.27,13.8,,,,,,,
8/6/2009 20:30,73.27,281,8.37,1.53,96.2,8.26,13.8,,,,,,,
8/6/2009 21:00,73.25,281,8.4,1.53,97.2,8.34,13.8,,,,,,,
8/6/2009 21:30,73.18,281,8.46,1.57,100.1,8.6,13.8,,,,,,,
8/6/2009 22:00,73.19,280,8.49,1.7,101.5,8.72,13.8,,,,,,,
8/6/2009 22:30,73.13,280,8.48,1.73,101.1,8.69,13.8,,,,,,,
8/6/2009 23:00,73.01,281,8.47,1.6,100.4,8.64,13.8,,,,,,,
8/6/2009 23:30,72.91,281,8.46,1.7,99.8,8.6,13.8,,,,,,,
8/7/2009 0:00,72.8,281,8.46,1.6,99.7,8.6,13.7,,,,,,,
8/7/2009 0:30,72.71,281,8.42,1.5,97.6,8.43,13.7,,,,,,,
8/7/2009 1:00,72.58,281,8.29,1.27,92.4,8,13.7,,,,,,,
8/7/2009 1:30,72.52,281,8.34,1.6,94.3,8.16,13.7,,,,,,,
8/7/2009 2:00,72.51,281,8.42,1.73,97.4,8.43,13.7,,,,,,,
8/7/2009 2:30,72.41,281,8.41,1.87,97.3,8.43,13.7,,,,,,,
8/7/2009 3:00,72.27,281,8.32,1.7,93.8,8.14,13.7,,,,,,,
8/7/2009 3:30,72.24,281,8.32,2.43,93.6,8.12,13.7,,,,,,,
8/7/2009 4:00,72.23,281,8.31,2.47,93.2,8.09,13.8,,,,,,,
8/7/2009 4:30,72.17,281,8.3,2.63,93.1,8.08,14.3,,,,,,,
8/7/2009 5:00,72.14,281,8.33,2.2,94,8.17,14.5,,,,,,,
8/7/2009 5:30,72.13,281,8.34,2.03,94.8,8.24,14.6,,,,,,,
8/7/2009 6:00,72.11,281,8.37,2,95.9,8.33,14.6,,,,,,,
8/7/2009 6:30,72.22,281,8.4,1.83,97,8.42,15,,,,,,,
8/7/2009 7:00,72.56,281,8.48,1.67,100.1,8.66,15.4,,,,,,,
8/7/2009 7:30,72.94,281,8.54,1.4,102.7,8.85,15.5,,,,,,,
8/7/2009 8:00,73.15,281,8.54,1.37,103.5,8.9,15.8,,,,,,,
8/7/2009 8:30,,,,,,,16.2,,,,,,,
8/7/2009 9:00,,,,,,,16.1,,,,,,,
8/7/2009 9:30,73.74,281,8.55,1.57,104.9,8.96,15.9,,,,,,,
8/7/2009 10:00,74.11,281,8.53,1.67,104.9,8.92,15.8,,,,,,,
8/7/2009 10:30,74.5,281,8.53,1.6,105.1,8.9,15.6,,,,,,,
8/7/2009 11:00,74.57,281,8.52,1.73,105.5,8.94,15.5,,,,,,,
8/7/2009 11:30,74.67,281,8.53,1.77,106.1,8.98,15.5,,,,,,,
8/7/2009 12:00,75.14,281,8.54,1.77,106.9,8.99,15.3,,,,,,,
8/7/2009 12:30,75.24,281,8.53,1.6,107.4,9.04,15.2,,,,,,,
8/7/2009 13:00,75.3,281,8.54,1.43,107.7,9.05,15.3,,,,,,,
8/7/2009 13:30,75.44,281,8.53,1.5,107.8,9.04,15.1,,,,,,,
8/7/2009 14:00,75.55,281,8.55,1.2,108.2,9.07,15,,,,,,,
8/7/2009 14:30,75.33,280,8.54,1.3,108.5,9.11,14.9,,,,,,,
8/7/2009 15:00,75.2,280,8.55,1.27,108.6,9.14,14.8,,,,,,,
8/7/2009 15:30,75.09,280,8.55,1.3,108.5,9.14,14.7,,,,,,,
8/7/2009 16:00,75.07,280,8.56,1.3,108.7,9.15,14.6,,,,,,,
8/7/2009 16:30,74.99,280,8.56,1.33,108.9,9.18,14.3,,,,,,,
8/7/2009 17:00,74.81,280,8.55,1.67,108,9.12,14,,,,,,,
8/7/2009 17:30,74.71,280,8.55,1.27,107.3,9.07,13.8,,,,,,,
8/7/2009 18:00,74.64,280,8.53,1.27,106.2,8.98,13.8,,,,,,,
8/7/2009 18:30,74.55,280,8.53,1.17,105.8,8.96,13.8,,,,,,,
8/7/2009 19:00,74.47,280,8.49,1.17,104,8.81,13.8,,,,,,,
8/7/2009 19:30,74.38,280,8.46,1.07,102.7,8.71,13.8,,,,,,,
8/7/2009 20:00,74.36,280,8.48,1.1,103.3,8.77,13.8,,,,,,,
8/7/2009 20:30,74.3,280,8.48,1.1,103,8.75,13.8,,,,,,,
8/7/2009 21:00,74.19,281,8.46,1.43,102,8.67,13.8,,,,,,,
8/7/2009 21:30,74.16,280,8.48,1.2,103.2,8.77,13.8,,,,,,,
8/7/2009 22:00,73.99,281,8.5,1.97,103.8,8.85,13.8,,,,,,,
8/7/2009 22:30,73.86,281,8.49,2.13,102.9,8.78,13.8,,,,,,,
8/7/2009 23:00,73.8,281,8.49,2,102.8,8.77,13.7,,,,,,,
8/7/2009 23:30,73.73,281,8.5,1.8,103.3,8.82,13.7,,,,,,,
8/8/2009 0:00,73.62,280,8.53,1.7,104.6,8.95,13.7,,,,,,,
8/8/2009 0:30,73.53,280,8.54,1.53,105.4,9.02,13.7,,,,,,,
8/8/2009 1:00,73.48,280,8.55,1.5,105.2,9.01,13.7,,,,,,,
8/8/2009 1:30,73.4,280,8.53,1.7,104.1,8.92,13.7,,,,,,,
8/8/2009 2:00,73.35,280,8.52,1.7,104,8.92,13.7,,,,,,,
8/8/2009 2:30,73.31,280,8.5,1.5,102.4,8.78,13.7,,,,,,,
8/8/2009 3:00,73.29,280,8.47,1.47,101.2,8.68,13.7,,,,,,,
8/8/2009 3:30,73.24,281,8.44,1.57,99.1,8.51,13.7,,,,,,,
8/8/2009 4:00,73.12,280,8.47,1.4,100.6,8.65,13.7,,,,,,,
8/8/2009 4:30,73.02,280,8.48,1.5,100.8,8.68,13.8,,,,,,,
8/8/2009 5:00,73.03,280,8.49,1.37,101.1,8.7,14.2,,,,,,,
8/8/2009 5:30,73.09,280,8.46,1.4,100.1,8.61,14.4,,,,,,,
8/8/2009 6:00,73.02,280,8.49,1.33,101.9,8.77,14.5,,,,,,,
8/8/2009 6:30,73.03,280,8.51,1.27,102.8,8.86,14.7,,,,,,,
8/8/2009 7:00,73.02,280,8.48,1.23,101.7,8.75,14.8,,,,,,,
8/8/2009 7:30,73,280,8.48,1.3,101.8,8.76,15,,,,,,,
8/8/2009 8:00,73.03,280,8.51,1.13,103.3,8.89,15,,,,,,,
8/8/2009 8:30,73.06,280,8.53,1.27,104.5,8.99,15.1,,,,,,,
8/8/2009 9:00,73.09,280,8.52,1.13,104.1,8.95,15.2,,,,,,,
8/8/2009 9:30,73.14,280,8.51,1.07,103.9,8.93,15,,,,,,,
8/8/2009 10:00,73.14,280,8.54,1.13,105.1,9.04,14.8,,,,,,,
8/8/2009 10:30,73.13,279,8.55,1.1,105.7,9.09,14.7,,,,,,,
8/8/2009 11:00,73.1,280,8.53,1.03,104.9,9.02,14.7,,,,,,,
8/8/2009 11:30,73.1,280,8.53,1.03,104.7,9.01,14.7,,,,,,,
8/8/2009 12:00,73.11,279,8.53,1.2,104.8,9,14.8,,,,,,,
8/8/2009 12:30,73.11,279,8.54,1.1,105.4,9.06,14.7,,,,,,,
8/8/2009 13:00,73.14,279,8.55,1.13,106,9.11,14.5,,,,,,,
8/8/2009 13:30,73.11,279,8.55,1.2,106.2,9.13,14.5,,,,,,,
8/8/2009 14:00,73.06,279,8.52,0.9,104.9,9.02,14.5,,,,,,,
8/8/2009 14:30,73.03,279,8.52,1.03,104.8,9.03,14.8,,,,,,,
8/8/2009 15:00,73,279,8.51,0.9,103.9,8.94,14.8,,,,,,,
8/8/2009 15:30,72.99,279,8.48,1,103,8.86,14.5,,,,,,,
8/8/2009 16:00,72.91,279,8.46,1.03,101.8,8.78,14.1,,,,,,,
8/8/2009 16:30,72.86,279,8.5,1.13,103.4,8.91,13.9,,,,,,,
8/8/2009 17:00,72.82,279,8.49,1.13,102.6,8.85,13.8,,,,,,,
8/8/2009 17:30,72.76,279,8.47,1.5,101.8,8.79,13.8,,,,,,,
8/8/2009 18:00,72.66,279,8.49,1.87,102.6,8.86,13.8,,,,,,,
8/8/2009 18:30,72.5,279,8.42,2.17,98.8,8.55,13.8,,,,,,,
8/8/2009 19:00,72.44,279,8.42,2.43,98.6,8.54,13.8,,,,,,,
8/8/2009 19:30,72.38,279,8.42,2.4,98.4,8.53,13.8,,,,,,,
8/8/2009 20:00,72.33,279,8.45,2.47,99.3,8.61,13.8,,,,,,,
8/8/2009 20:30,72.31,279,8.47,2.6,99.9,8.66,13.8,,,,,,,
8/8/2009 21:00,72.32,279,8.45,2.73,99.2,8.6,13.8,,,,,,,
8/8/2009 21:30,72.26,279,8.4,4.8,97.2,8.43,13.8,,,,,,,
8/8/2009 22:00,72.23,280,8.44,5.73,98.6,8.55,13.8,,,,,,,
8/8/2009 22:30,72.19,280,8.42,6.33,97.8,8.49,13.8,,,,,,,
8/8/2009 23:00,72.2,280,8.44,6.07,98.1,8.52,13.7,,,,,,,
8/8/2009 23:30,72.18,280,8.41,10.07,97.4,8.45,13.7,,,,,,,
8/9/2009 0:00,72.17,280,8.42,11.9,97.6,8.48,13.7,,,,,,,
8/9/2009 0:30,72.19,280,8.43,14.4,97.9,8.5,13.7,,,,,,,
8/9/2009 1:00,72.16,281,8.41,17.57,97.5,8.47,13.7,,,,,,,
8/9/2009 1:30,72.14,281,8.37,16.2,96.6,8.39,13.7,,,,,,,
8/9/2009 2:00,72.16,281,8.36,15.77,96.4,8.37,13.7,,,,,,,
8/9/2009 2:30,72.19,281,8.36,16.77,95.9,8.33,13.7,,,,,,,
8/9/2009 3:00,72.23,281,8.36,18.87,96.3,8.35,13.7,,,,,,,
8/9/2009 3:30,72.28,281,8.38,25.87,96.8,8.4,13.7,,,,,,,
8/9/2009 4:00,72.33,281,8.37,35.53,97.9,8.49,13.7,,,,,,,
8/9/2009 4:30,72.37,282,8.37,47.07,99.2,8.6,13.7,,,,,,,
8/9/2009 5:00,72.44,282,8.36,63.33,100.4,8.69,14.1,,,,,,,
8/9/2009 5:30,72.52,281,8.36,76.13,100.6,8.7,14.2,,,,,,,
8/9/2009 6:00,72.62,276,8.35,95,100.5,8.69,14.4,,,,,,,
8/9/2009 6:30,72.71,282,8.34,92.87,100.4,8.67,14.3,,,,,,,
8/9/2009 7:00,72.77,282,8.34,85.53,100.2,8.65,14.3,,,,,,,
8/9/2009 7:30,72.93,282,8.34,80.6,100.4,8.64,14.6,,,,,,,
8/9/2009 8:00,73.07,284,8.32,107.13,100.1,8.61,14.7,,,,,,,
8/9/2009 8:30,73.17,284,8.31,102.7,99.9,8.59,14.9,,,,,,,
8/9/2009 9:00,73.32,284,8.32,88.8,100.2,8.59,15.3,,,,,,,
8/9/2009 9:30,,,,,,,16.7,,,,,,,
8/9/2009 10:00,,,,,,,16.3,,,,,,,
8/9/2009 10:30,73.94,287,8.31,104.5,100.3,8.55,15.2,,,,,,,
8/9/2009 11:00,,,,,,,16.3,,,,,,,
8/9/2009 11:30,,,,,,,16.2,,,,,,,
8/9/2009 12:00,,,,,,,16.4,,,,,,,
8/9/2009 12:30,74.99,289,8.32,99.33,100.1,8.43,15.9,,,,,,,
8/9/2009 13:00,75.09,289,8.3,96.63,99.5,8.38,15.7,,,,,,,
8/9/2009 13:30,75.38,290,8.31,101.1,99.5,8.36,15.5,,,,,,,
8/9/2009 14:00,,,,,,,15.2,,,,,,,
8/9/2009 14:30,,,,,,,15,,,,,,,
8/9/2009 15:00,,,,,,,15,,,,,,,
8/9/2009 15:30,,,,,,,14.9,,,,,,,
8/9/2009 16:00,,,,,,,14.7,,,,,,,
8/9/2009 16:30,,,,,,,14.5,,,,,,,
8/9/2009 17:00,,,,,,,14.1,,,,,,,
8/9/2009 17:30,,,,,,,13.9,,,,,,,
8/9/2009 18:00,,,,,,,13.8,,,,,,,
8/9/2009 18:30,,,,,,,13.8,,,,,,,
8/9/2009 19:00,,,,,,,13.8,,,,,,,
8/9/2009 19:30,,,,,,,13.8,,,,,,,
8/9/2009 20:00,,,,,,,13.8,,,,,,,
8/9/2009 20:30,,,,,,,13.8,,,,,,,
8/9/2009 21:00,,,,,,,13.8,,,,,,,
8/9/2009 21:30,,,,,,,13.8,,,,,,,
8/9/2009 22:00,,,,,,,13.8,,,,,,,
8/9/2009 22:30,,,,,,,13.8,,,,,,,
8/9/2009 23:00,,,,,,,13.8,,,,,,,
8/9/2009 23:30,,,,,,,13.8,,,,,,,
8/10/2009 0:00,,,,,,,13.8,,,,,,,
8/10/2009 0:30,,,,,,,13.7,,,,,,,
8/10/2009 1:00,,,,,,,13.7,,,,,,,
8/10/2009 1:30,,,,,,,13.7,,,,,,,
8/10/2009 2:00,,,,,,,13.7,,,,,,,
8/10/2009 2:30,,,,,,,13.7,,,,,,,
8/10/2009 3:00,,,,,,,13.7,,,,,,,
8/10/2009 3:30,,,,,,,13.7,,,,,,,
