,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
Date/Time,Temp,Sp Cond,pH,Turb+,ODOSat,ODO,Bat,ADCP Temp,Press,Bat,Level,Hs,Ts,Vel Mag
m/d/y,F,µS/cm,,NTU+,%,mg/L,V,F,psi,V,ft,ft,sec,ft/s
6/8/2008 1:30,68.18,287,8.66,0.87,107.6,9.76,13.1,,,,,,,
6/8/2008 2:00,68.19,287,8.69,0.93,108.1,9.8,13.1,,,,,,,
6/8/2008 2:30,68.15,287,8.7,1.13,108.3,9.82,13.1,,,,,,,
6/8/2008 3:00,68.12,287,8.66,1.4,106,9.62,13.1,,,,,,,
6/8/2008 3:30,68.24,287,8.67,2.2,104.7,9.49,13.2,,,,,,,
6/8/2008 4:00,68.08,287,8.73,1.6,109.2,9.91,13.4,,,,,,,
6/8/2008 4:30,68.25,287,8.69,2.4,106.2,9.63,13.6,,,,,,,
6/8/2008 5:00,67.93,286,8.81,1.6,113.5,10.32,14,,,,,,,
6/8/2008 5:30,67.84,287,8.84,7.17,115.3,10.49,14.1,,,,,,,
6/8/2008 6:00,67.83,286,8.84,7.03,115.7,10.53,14.2,,,,,,,
6/8/2008 6:30,68.11,289,8.8,10.5,111.5,10.12,14.2,,,,,,,
6/8/2008 7:00,68.31,290,8.79,11.67,110.5,10,14.3,,,,,,,
6/8/2008 7:30,68.61,288,8.78,12.13,108.3,9.77,14.2,,,,,,,
6/8/2008 8:00,68.99,290,8.77,12.1,107.5,9.66,14.3,,,,,,,
6/8/2008 8:30,69.32,288,8.78,9.77,107.9,9.66,14.2,,,,,,,
6/8/2008 9:00,69.13,287,8.8,9.83,109.8,9.86,14.3,,,,,,,
6/8/2008 9:30,69.89,290,8.78,12.2,108.3,9.64,14.3,,,,,,,
6/8/2008 10:00,70.32,292,8.75,15.63,107.7,9.54,14.2,,,,,,,
6/8/2008 10:30,70.29,291,8.75,18.13,107.1,9.49,14.3,,,,,,,
6/8/2008 11:00,70,289,8.73,15.43,108.2,9.62,14.3,,,,,,,
6/8/2008 11:30,69.98,287,8.73,15.83,108.3,9.63,14.3,,,,,,,
6/8/2008 12:00,70.07,287,8.72,13.37,108.5,9.64,14.3,,,,,,,
6/8/2008 12:30,70.61,287,8.73,14.6,107.2,9.46,14.2,,,,,,,
6/8/2008 13:00,70.97,287,8.72,12.5,106.9,9.41,14.2,,,,,,,
6/8/2008 13:30,71.06,288,8.71,14.3,106,9.32,14.3,,,,,,,
6/8/2008 14:00,70.82,288,8.73,9.13,109,9.6,14.2,,,,,,,
6/8/2008 14:30,70.97,288,8.71,9.13,108.2,9.52,14.3,,,,,,,
6/8/2008 15:00,71.08,288,8.7,9.8,107.4,9.44,14.3,,,,,,,
6/8/2008 15:30,71.18,288,8.68,11.9,105.9,9.29,14.1,,,,,,,
6/8/2008 16:00,71.21,288,8.67,14.63,104.7,9.19,14.2,,,,,,,
6/8/2008 16:30,70.93,288,8.66,13.23,105.7,9.3,13.3,,,,,,,
6/8/2008 17:00,70.99,290,8.63,16.4,103.3,9.08,13.3,,,,,,,
6/8/2008 17:30,71.09,289,8.62,17.8,101.8,8.94,13.3,,,,,,,
6/8/2008 18:00,71.1,289,8.61,15.57,101.3,8.9,13.3,,,,,,,
6/8/2008 18:30,71.03,289,8.71,11.93,108.1,9.5,13.2,,,,,,,
6/8/2008 19:00,70.75,288,8.78,8.83,111.9,9.87,13.2,,,,,,,
6/8/2008 19:30,70.09,286,8.78,7.13,113.1,10.04,13.2,,,,,,,
6/8/2008 20:00,69.99,287,8.7,7.63,108.8,9.68,13.2,,,,,,,
6/8/2008 20:30,70.09,287,8.7,8.23,106.5,9.46,13.2,,,,,,,
6/8/2008 21:00,70.11,288,8.68,8.67,106.5,9.46,13.2,,,,,,,
6/8/2008 21:30,70.24,288,8.65,9.17,104,9.22,13.2,,,,,,,
6/8/2008 22:00,70.09,288,8.66,7.17,104.3,9.26,13.2,,,,,,,
6/8/2008 22:30,69.88,287,8.66,6.9,104.1,9.27,13.1,,,,,,,
6/8/2008 23:00,69.8,287,8.66,5.2,105.3,9.38,13.1,,,,,,,
6/8/2008 23:30,69.91,289,8.6,8.43,101.7,9.05,13.1,,,,,,,
6/9/2008 0:00,69.66,290,8.61,6.7,103.6,9.25,13.1,,,,,,,
6/9/2008 0:30,69.28,289,8.65,5.5,105.7,9.47,13.1,,,,,,,
6/9/2008 1:00,68.88,289,8.69,5.27,107.5,9.67,13.1,,,,,,,
6/9/2008 1:30,68.74,289,8.71,5.77,108.6,9.78,13.1,,,,,,,
6/9/2008 2:00,68.8,288,8.67,5.8,106.4,9.58,13.1,,,,,,,
6/9/2008 2:30,69.11,290,8.63,8.97,103.2,9.26,13.1,,,,,,,
6/9/2008 3:00,69.14,289,8.6,9.7,101.5,9.11,13.1,,,,,,,
6/9/2008 3:30,69.18,291,8.59,10.33,100.7,9.03,13.2,,,,,,,
6/9/2008 4:00,69.08,290,8.62,8.33,102.5,9.2,13.4,,,,,,,
6/9/2008 4:30,69.05,290,8.62,8.4,102.5,9.21,13.7,,,,,,,
6/9/2008 5:00,69.17,290,8.6,8.37,101.8,9.13,14,,,,,,,
6/9/2008 5:30,69.44,290,8.6,11,101.5,9.08,14.3,,,,,,,
6/9/2008 6:00,69.41,289,8.64,7.27,103.4,9.25,14.3,,,,,,,
6/9/2008 6:30,69.42,289,8.66,7.07,104.3,9.33,14.3,,,,,,,
6/9/2008 7:00,70,289,8.66,8.23,104.3,9.27,14.2,,,,,,,
6/9/2008 7:30,69.87,289,8.68,6.67,105.6,9.4,14.2,,,,,,,
6/9/2008 8:00,70.26,289,8.7,6.03,106.8,9.46,14.2,,,,,,,
6/9/2008 8:30,70.63,290,8.69,7.43,106.6,9.41,14.2,,,,,,,
6/9/2008 9:00,71.17,290,8.71,7.1,107.6,9.44,14.3,,,,,,,
6/9/2008 9:30,71.78,292,8.7,8.17,107.3,9.36,14.2,,,,,,,
6/9/2008 10:00,71.97,291,8.72,7.17,108.7,9.46,14.3,,,,,,,
6/9/2008 10:30,72.12,291,8.73,6.23,109.3,9.5,14.2,,,,,,,
6/9/2008 11:00,72.12,290,8.75,4.9,110.8,9.63,14.3,,,,,,,
6/9/2008 11:30,72.56,291,8.74,5.07,110.3,9.54,14.2,,,,,,,
6/9/2008 12:00,72.92,291,8.75,4.9,111.4,9.6,14.3,,,,,,,
6/9/2008 12:30,73.21,291,8.75,5.47,110.9,9.53,14.3,,,,,,,
6/9/2008 13:00,73.16,291,8.74,5.3,110.8,9.52,14.2,,,,,,,
6/9/2008 13:30,73.33,291,8.75,4.77,111.9,9.6,14.2,,,,,,,
6/9/2008 14:00,73.66,291,8.76,4.73,112.1,9.59,14.2,,,,,,,
6/9/2008 14:30,73.98,291,8.75,4.7,112.2,9.56,14.2,,,,,,,
6/9/2008 15:00,73.87,291,8.76,4.57,112.6,9.6,14.1,,,,,,,
6/9/2008 15:30,73.76,288,8.75,4.6,111.7,9.54,14.1,,,,,,,
6/9/2008 16:00,74.09,288,8.75,4.53,111.6,9.5,14.1,,,,,,,
6/9/2008 16:30,73.79,288,8.75,4.4,111.1,9.49,14.1,,,,,,,
6/9/2008 17:00,73.34,289,8.72,4.27,110.1,9.44,13.4,,,,,,,
6/9/2008 17:30,72.89,288,8.69,3.63,109.4,9.43,13.3,,,,,,,
6/9/2008 18:00,72.28,287,8.68,3.77,109,9.46,13.3,,,,,,,
6/9/2008 18:30,72.73,287,8.69,4,108.1,9.33,13.3,,,,,,,
6/9/2008 19:00,71.76,286,8.68,3.3,108.5,9.46,13.3,,,,,,,
6/9/2008 19:30,71.49,285,8.73,3.87,110.3,9.65,13.2,,,,,,,
6/9/2008 20:00,71.93,285,8.65,8.1,103.8,9.04,13.2,,,,,,,
6/9/2008 20:30,71.92,285,8.68,8.47,105.5,9.19,13.2,,,,,,,
6/9/2008 21:00,71.88,285,8.65,8.07,103.4,9.01,13.2,,,,,,,
6/9/2008 21:30,71.79,285,8.68,6.43,105,9.16,13.2,,,,,,,
6/9/2008 22:00,71.85,285,8.66,5.93,103.7,9.04,13.2,,,,,,,
6/9/2008 22:30,71.8,285,8.62,7.47,101.6,8.86,13.2,,,,,,,
6/9/2008 23:00,71.73,285,8.64,5.57,103.3,9.01,13.1,,,,,,,
6/9/2008 23:30,71.52,285,8.69,4.7,106.3,9.3,13.1,,,,,,,
6/10/2008 0:00,71.22,285,8.68,6.4,105,9.21,13.1,,,,,,,
6/10/2008 0:30,70.89,285,8.69,6.97,107.8,9.49,13.1,,,,,,,
6/10/2008 1:00,70.6,285,8.71,5.67,108.2,9.56,13.1,,,,,,,
6/10/2008 1:30,70.21,285,8.69,4.43,107.3,9.51,13.1,,,,,,,
6/10/2008 2:00,69.82,285,8.62,3.77,104.8,9.34,13.1,,,,,,,
6/10/2008 2:30,69.58,285,8.62,3.3,104.3,9.31,13.1,,,,,,,
6/10/2008 3:00,69.46,285,8.61,3.57,103.9,9.28,13.2,,,,,,,
6/10/2008 3:30,69.48,285,8.61,4.7,103.2,9.23,13.1,,,,,,,
6/10/2008 4:00,69.29,285,8.64,5.67,104.3,9.34,13.1,,,,,,,
6/10/2008 4:30,69.45,287,8.62,6.73,102.9,9.2,13.2,,,,,,,
6/10/2008 5:00,69.62,289,8.61,8.23,101.7,9.07,13.7,,,,,,,
6/10/2008 5:30,69.27,287,8.63,4.5,103.8,9.3,13.7,,,,,,,
6/10/2008 6:00,69.38,290,8.63,5.97,103.4,9.25,13.7,,,,,,,
6/10/2008 6:30,69.4,290,8.63,4.87,103.4,9.26,13.8,,,,,,,
6/10/2008 7:00,69.71,290,8.62,6.6,103,9.19,14.1,,,,,,,
6/10/2008 7:30,69.67,290,8.64,5.63,103.9,9.26,14.2,,,,,,,
6/10/2008 8:00,69.56,290,8.66,4.43,105.2,9.4,14.2,,,,,,,
6/10/2008 8:30,69.99,290,8.68,4.83,106,9.42,14.2,,,,,,,
6/10/2008 9:00,69.98,286,8.71,3.47,107.7,9.58,14.4,,,,,,,
6/10/2008 9:30,70.22,285,8.72,4.8,107.7,9.56,13.9,,,,,,,
6/10/2008 10:00,70.02,285,8.71,6.47,106.7,9.48,13.5,,,,,,,
6/10/2008 10:30,70.03,287,8.69,8.97,105.7,9.39,13.3,,,,,,,
6/10/2008 11:00,70.06,285,8.66,13.23,102.8,9.13,13.3,,,,,,,
6/10/2008 11:30,70.13,283,8.65,15.33,101.5,9.01,14.1,,,,,,,
6/10/2008 12:00,70.23,281,8.63,21.27,101.7,9.02,14.3,,,,,,,
6/10/2008 12:30,70.29,281,8.63,22.17,101.9,9.03,14.3,,,,,,,
6/10/2008 13:00,70.39,281,8.6,25.9,100.7,8.91,14.2,,,,,,,
6/10/2008 13:30,70.45,282,8.6,23.33,100.6,8.9,14.3,,,,,,,
6/10/2008 14:00,70.52,282,8.6,19.6,100.8,8.91,14.2,,,,,,,
6/10/2008 14:30,70.64,282,8.57,24.17,99.7,8.8,14.2,,,,,,,
6/10/2008 15:00,70.74,282,8.59,20.63,100.4,8.85,14.3,,,,,,,
6/10/2008 15:30,70.81,282,8.61,15.67,101.1,8.91,14.4,,,,,,,
6/10/2008 16:00,70.84,283,8.59,16.47,100.1,8.82,14.2,,,,,,,
6/10/2008 16:30,70.84,284,8.58,15.67,99.9,8.8,14.3,,,,,,,
6/10/2008 17:00,70.83,283,8.57,13.7,99.2,8.74,13.6,,,,,,,
6/10/2008 17:30,70.83,284,8.57,13.1,99.1,8.73,13.3,,,,,,,
6/10/2008 18:00,70.8,284,8.54,13.37,98.1,8.64,13.3,,,,,,,
6/10/2008 18:30,70.81,283,8.56,11.23,98.3,8.66,13.2,,,,,,,
6/10/2008 19:00,70.76,284,8.52,10.93,97,8.55,13.2,,,,,,,
6/10/2008 19:30,70.68,284,8.57,10.57,98.4,8.68,13.2,,,,,,,
6/10/2008 20:00,70.51,283,8.61,8.7,100.8,8.91,13.2,,,,,,,
6/10/2008 20:30,70.36,283,8.61,8.07,100.4,8.88,13.2,,,,,,,
6/10/2008 21:00,70.36,284,8.52,9.03,96.7,8.57,13.2,,,,,,,
6/10/2008 21:30,70.28,284,8.54,7.93,96.8,8.58,13.2,,,,,,,
6/10/2008 22:00,70.21,283,8.54,8.03,96.6,8.56,13.2,,,,,,,
6/10/2008 22:30,69.97,283,8.58,7.77,98.1,8.72,13.2,,,,,,,
6/10/2008 23:00,69.9,283,8.57,7.33,97.5,8.68,13.1,,,,,,,
6/10/2008 23:30,69.74,282,8.55,7.8,96.6,8.61,13.1,,,,,,,
6/11/2008 0:00,69.57,283,8.52,9.43,95.8,8.56,13.1,,,,,,,
6/11/2008 0:30,69.57,282,8.54,9.3,96.4,8.61,13.1,,,,,,,
6/11/2008 1:00,69.51,282,8.53,8.43,96,8.58,13.1,,,,,,,
6/11/2008 1:30,69.37,282,8.52,8.4,96.1,8.61,13.1,,,,,,,
6/11/2008 2:00,69.13,283,8.47,7.7,94.2,8.45,13.1,,,,,,,
6/11/2008 2:30,69.09,282,8.55,7.27,96.8,8.7,13.1,,,,,,,
6/11/2008 3:00,69.06,282,8.58,7.1,97.9,8.79,13.1,,,,,,,
6/11/2008 3:30,69.01,282,8.58,7.03,97.6,8.77,13.1,,,,,,,
6/11/2008 4:00,69,282,8.56,6.73,97.2,8.73,13.4,,,,,,,
6/11/2008 4:30,69.04,282,8.54,6.33,96.6,8.68,13.8,,,,,,,
6/11/2008 5:00,69.06,282,8.55,6.33,96.9,8.7,14.1,,,,,,,
6/11/2008 5:30,69.13,282,8.56,6.03,97.4,8.75,14.4,,,,,,,
6/11/2008 6:00,69.2,282,8.54,5.9,97.1,8.71,14.2,,,,,,,
6/11/2008 6:30,69.33,282,8.54,6.27,97.3,8.71,14.2,,,,,,,
6/11/2008 7:00,69.64,282,8.55,4.83,98.5,8.79,14.1,,,,,,,
6/11/2008 7:30,69.98,282,8.55,4.63,99.5,8.85,14.2,,,,,,,
6/11/2008 8:00,70.25,282,8.59,4.9,101.9,9.03,14.1,,,,,,,
6/11/2008 8:30,70.57,282,8.61,5.5,102.9,9.1,14.3,,,,,,,
6/11/2008 9:00,71.07,282,8.61,5.33,103.5,9.1,14.3,,,,,,,
6/11/2008 9:30,71.51,283,8.61,5.47,103.8,9.07,14.3,,,,,,,
6/11/2008 10:00,71.84,283,8.62,5.63,104.7,9.13,14.3,,,,,,,
6/11/2008 10:30,72.29,283,8.62,5.67,105.9,9.19,14.2,,,,,,,
6/11/2008 11:00,72.71,283,8.65,5.43,107.7,9.3,14.3,,,,,,,
6/11/2008 11:30,73.21,283,8.68,4.77,110.7,9.51,14.2,,,,,,,
6/11/2008 12:00,73.38,283,8.69,4.73,111.9,9.59,14.2,,,,,,,
6/11/2008 12:30,73.35,283,8.71,4.7,113.1,9.7,14.2,,,,,,,
6/11/2008 13:00,73.52,283,8.71,4.47,113.6,9.73,14.1,,,,,,,
6/11/2008 13:30,74.06,283,8.72,4.33,114.6,9.76,14.1,,,,,,,
6/11/2008 14:00,74.29,283,8.74,4.1,115.9,9.84,14.1,,,,,,,
6/11/2008 14:30,74.51,284,8.73,4.37,115.7,9.8,14.1,,,,,,,
6/11/2008 15:00,74.34,284,8.72,4.2,114.5,9.72,14.2,,,,,,,
6/11/2008 15:30,74.39,283,8.72,4.23,114.5,9.72,14.1,,,,,,,
6/11/2008 16:00,74.57,283,8.73,4.43,115.8,9.81,14.2,,,,,,,
6/11/2008 16:30,74.35,284,8.71,4.67,114.5,9.72,14.1,,,,,,,
6/11/2008 17:00,74.25,286,8.69,4.57,113.7,9.66,13.5,,,,,,,
6/11/2008 17:30,74.06,286,8.7,4.63,113.9,9.7,13.3,,,,,,,
6/11/2008 18:00,73.61,283,8.69,4.6,113,9.67,13.3,,,,,,,
6/11/2008 18:30,73.38,284,8.65,4.7,110.5,9.47,13.3,,,,,,,
6/11/2008 19:00,72.86,285,8.65,4.47,109.8,9.46,13.3,,,,,,,
6/11/2008 19:30,73.36,286,8.64,4,108.8,9.33,13.3,,,,,,,
6/11/2008 20:00,72.75,284,8.57,3.7,105.4,9.09,13.2,,,,,,,
6/11/2008 20:30,72.38,285,8.57,3.6,105.5,9.14,13.2,,,,,,,
6/11/2008 21:00,72.29,284,8.59,3.87,106.1,9.21,13.2,,,,,,,
6/11/2008 21:30,72.15,284,8.59,3.73,106.2,9.22,13.2,,,,,,,
6/11/2008 22:00,71.98,284,8.54,3.4,103.6,9.02,13.2,,,,,,,
6/11/2008 22:30,71.84,284,8.57,3.23,105,9.15,13.1,,,,,,,
6/11/2008 23:00,71.72,288,8.57,3.37,105,9.16,13.1,,,,,,,
6/11/2008 23:30,71.64,287,8.57,3.27,104.5,9.13,13.1,,,,,,,
6/12/2008 0:00,71.56,284,8.57,3.13,104.7,9.15,13.1,,,,,,,
6/12/2008 0:30,71.38,285,8.55,2.77,103.6,9.07,13.1,,,,,,,
6/12/2008 1:00,71.22,285,8.49,2.67,100.8,8.84,13.1,,,,,,,
6/12/2008 1:30,71.04,284,8.48,2.3,100.3,8.82,13.1,,,,,,,
6/12/2008 2:00,71.05,285,8.54,3.27,101.3,8.9,13.1,,,,,,,
6/12/2008 2:30,70.86,284,8.53,2.77,101.2,8.92,13.1,,,,,,,
6/12/2008 3:00,70.79,284,8.52,2.67,100.4,8.84,13.1,,,,,,,
6/12/2008 3:30,70.7,286,8.54,2.77,101.2,8.93,13.1,,,,,,,
6/12/2008 4:00,70.65,286,8.51,2.8,100,8.83,13.3,,,,,,,
6/12/2008 4:30,70.64,287,8.53,2.97,100.2,8.85,13.6,,,,,,,
6/12/2008 5:00,70.66,287,8.55,2.7,101.6,8.96,13.9,,,,,,,
6/12/2008 5:30,70.72,287,8.56,2.93,102.1,9,14.3,,,,,,,
6/12/2008 6:00,70.77,287,8.56,2.63,102.6,9.04,14.3,,,,,,,
6/12/2008 6:30,70.86,286,8.53,2.33,103.4,9.11,14.3,,,,,,,
6/12/2008 7:00,71.07,286,8.59,3.1,105.9,9.31,14.3,,,,,,,
6/12/2008 7:30,71.14,286,8.63,2.9,108,9.48,14.3,,,,,,,
6/12/2008 8:00,71.27,286,8.65,2.7,109.9,9.64,14.2,,,,,,,
6/12/2008 8:30,70.92,284,8.72,2.37,113.4,9.99,14.1,,,,,,,
6/12/2008 9:00,71.26,284,8.74,2.37,114.9,10.08,14.2,,,,,,,
6/12/2008 9:30,71.24,284,8.76,2.17,115.8,10.15,14.2,,,,,,,
6/12/2008 10:00,71.21,284,8.79,2,118,10.35,14.3,,,,,,,
6/12/2008 10:30,71.26,283,8.79,1.97,117.5,10.3,14.2,,,,,,,
6/12/2008 11:00,71.81,282,8.8,2.13,119.3,10.4,14.1,,,,,,,
6/12/2008 11:30,71.29,282,8.81,2.07,119,10.43,14.2,,,,,,,
6/12/2008 12:00,71.03,282,8.82,2.17,119.8,10.53,14.1,,,,,,,
6/12/2008 12:30,70.75,283,8.84,2.13,120.4,10.61,14.2,,,,,,,
6/12/2008 13:00,70.33,283,8.84,2.7,120.2,10.65,14.1,,,,,,,
6/12/2008 13:30,70.44,283,8.83,2,119.9,10.6,14.2,,,,,,,
6/12/2008 14:00,70.21,282,8.82,1.93,118.4,10.5,14.1,,,,,,,
6/12/2008 14:30,70.12,282,8.81,1.9,117.8,10.46,14.2,,,,,,,
6/12/2008 15:00,70.24,282,8.82,1.93,118.5,10.51,14.2,,,,,,,
6/12/2008 15:30,70.48,282,8.84,1.83,120,10.61,14.1,,,,,,,
6/12/2008 16:00,69.76,283,8.81,1.8,116.6,10.39,14.1,,,,,,,
6/12/2008 16:30,69.37,282,8.79,1.73,114.3,10.24,14,,,,,,,
6/12/2008 17:00,68.53,282,8.71,1.77,109.4,9.89,13.4,,,,,,,
6/12/2008 17:30,67.9,283,8.64,1.93,105.8,9.62,13.3,,,,,,,
6/12/2008 18:00,67.91,281,8.65,1.73,105.8,9.62,13.3,,,,,,,
6/12/2008 18:30,67.85,282,8.64,1.83,105.3,9.58,13.3,,,,,,,
6/12/2008 19:00,67.81,282,8.63,1.8,104.8,9.54,13.3,,,,,,,
6/12/2008 19:30,67.76,282,8.6,1.9,103.2,9.41,13.2,,,,,,,
6/12/2008 20:00,67.79,282,8.6,1.87,102.5,9.34,13.2,,,,,,,
6/12/2008 20:30,67.79,282,8.6,1.73,103.4,9.42,13.2,,,,,,,
6/12/2008 21:00,67.66,282,8.58,1.9,102.2,9.32,13.2,,,,,,,
6/12/2008 21:30,67.71,281,8.56,1.77,100.9,9.2,13.2,,,,,,,
6/12/2008 22:00,67.64,281,8.52,1.87,99.4,9.06,13.2,,,,,,,
6/12/2008 22:30,67.63,281,8.51,1.53,98.6,9,13.2,,,,,,,
6/12/2008 23:00,67.63,281,8.52,1.47,99.4,9.07,13.2,,,,,,,
6/12/2008 23:30,67.58,281,8.48,1.5,97.6,8.9,13.2,,,,,,,
6/13/2008 0:00,67.52,281,8.53,1.6,98.8,9.03,13.2,,,,,,,
6/13/2008 0:30,67.51,281,8.52,1.73,98.6,9.01,13.1,,,,,,,
6/13/2008 1:00,67.5,282,8.51,1.53,98.5,9,13.1,,,,,,,
6/13/2008 1:30,67.45,282,8.49,1.43,96.9,8.86,13.1,,,,,,,
6/13/2008 2:00,67.44,282,8.47,1.2,96.5,8.82,13.1,,,,,,,
6/13/2008 2:30,67.43,282,8.47,1.23,96.1,8.79,13.1,,,,,,,
6/13/2008 3:00,67.43,281,8.47,1.23,96.1,8.79,13.1,,,,,,,
6/13/2008 3:30,67.43,281,8.47,1.27,96.2,8.8,13.1,,,,,,,
6/13/2008 4:00,67.47,281,8.42,1.13,94.6,8.64,13.2,,,,,,,
6/13/2008 4:30,67.57,281,8.47,1.27,96.6,8.82,13.7,,,,,,,
6/13/2008 5:00,67.7,281,8.47,1.1,96.9,8.84,14,,,,,,,
6/13/2008 5:30,67.85,281,8.48,1.17,98.2,8.93,14.1,,,,,,,
6/13/2008 6:00,68.03,281,8.51,1.2,99.7,9.06,14.3,,,,,,,
6/13/2008 6:30,68.33,281,8.54,1.57,100.7,9.12,14.2,,,,,,,
6/13/2008 7:00,68.61,281,8.56,1.53,102.1,9.22,14.2,,,,,,,
6/13/2008 7:30,68.86,281,8.59,1.53,103.6,9.32,14.2,,,,,,,
6/13/2008 8:00,69.33,283,8.59,1.53,104.6,9.36,14.3,,,,,,,
6/13/2008 8:30,69.58,281,8.62,1.43,106.2,9.48,14.1,,,,,,,
6/13/2008 9:00,70.08,281,8.63,1.47,107.3,9.53,14,,,,,,,
6/13/2008 9:30,70.28,281,8.66,1.4,109.1,9.67,14.3,,,,,,,
6/13/2008 10:00,70.67,281,8.68,1.33,110.6,9.77,14.1,,,,,,,
6/13/2008 10:30,70.86,281,8.7,1.17,112.3,9.89,14.3,,,,,,,
6/13/2008 11:00,71.07,283,8.7,1.1,113.1,9.94,14,,,,,,,
6/13/2008 11:30,71.23,283,8.7,1.07,113.4,9.95,14.1,,,,,,,
6/13/2008 12:00,71.43,283,8.73,1.1,114,9.98,14.1,,,,,,,
6/13/2008 12:30,71.65,283,8.72,0.93,113.7,9.93,14.2,,,,,,,
6/13/2008 13:00,72.18,282,8.73,1,114,9.9,14.1,,,,,,,
6/13/2008 13:30,71.96,281,8.73,1.07,114.8,9.99,14.2,,,,,,,
6/13/2008 14:00,72.13,281,8.73,1,114.4,9.94,14.3,,,,,,,
6/13/2008 14:30,72.14,282,8.74,0.87,115.2,10,14.1,,,,,,,
6/13/2008 15:00,72.05,282,8.73,0.83,114.8,9.98,14.1,,,,,,,
6/13/2008 15:30,72.07,282,8.73,0.8,115.7,10.05,14.2,,,,,,,
6/13/2008 16:00,72.15,281,8.76,0.93,117.9,10.24,13.4,,,,,,,
6/13/2008 16:30,72.1,281,8.75,1.13,117.8,10.24,13.3,,,,,,,
6/13/2008 17:00,71.95,282,8.71,0.97,115.2,10.02,13.4,,,,,,,
6/13/2008 17:30,71.63,283,8.66,0.9,111.9,9.77,13.3,,,,,,,
6/13/2008 18:00,71.62,282,8.65,0.9,110,9.61,13.3,,,,,,,
6/13/2008 18:30,71.67,279,8.67,2.27,108.9,9.51,13.2,,,,,,,
6/13/2008 19:00,71.56,279,8.64,4.17,107.2,9.37,13.2,,,,,,,
6/13/2008 19:30,71.55,279,8.61,6.27,105,9.18,13.2,,,,,,,
6/13/2008 20:00,71.61,279,8.65,3.43,107.3,9.37,13.2,,,,,,,
6/13/2008 20:30,71.61,280,8.63,4.13,106.5,9.31,13.2,,,,,,,
6/13/2008 21:00,71.61,281,8.66,3.07,107.6,9.4,13.2,,,,,,,
6/13/2008 21:30,71.53,280,8.59,3.3,103.6,9.06,13.2,,,,,,,
6/13/2008 22:00,71.4,280,8.55,4.27,102.1,8.94,13.1,,,,,,,
6/13/2008 22:30,71.28,280,8.57,3.47,102.7,9.01,13.1,,,,,,,
6/13/2008 23:00,71.25,280,8.58,3.5,102.5,8.99,13.1,,,,,,,
6/13/2008 23:30,71.11,279,8.56,3.4,101.3,8.9,13.1,,,,,,,
6/14/2008 0:00,71.08,279,8.51,2.57,99.9,8.77,13.1,,,,,,,
6/14/2008 0:30,71.16,280,8.49,3.47,98.3,8.63,13.1,,,,,,,
6/14/2008 1:00,71.04,280,8.51,3.93,98.5,8.66,13.1,,,,,,,
6/14/2008 1:30,71.01,279,8.48,3.23,97.6,8.58,13.1,,,,,,,
6/14/2008 2:00,70.99,279,8.49,2.9,97.6,8.58,13.1,,,,,,,
6/14/2008 2:30,70.91,279,8.5,3.97,97.1,8.55,13.1,,,,,,,
6/14/2008 3:00,70.94,281,8.49,2.9,97.6,8.59,13.1,,,,,,,
6/14/2008 3:30,70.97,283,8.49,2.53,97.9,8.6,13.1,,,,,,,
6/14/2008 4:00,70.98,286,8.47,2.53,97.2,8.55,13.1,,,,,,,
6/14/2008 4:30,70.91,283,8.47,3.5,96.6,8.5,13.2,,,,,,,
6/14/2008 5:00,70.89,281,8.49,3.43,97.2,8.56,13.3,,,,,,,
6/14/2008 5:30,70.96,282,8.47,3.17,96.4,8.48,13.5,,,,,,,
6/14/2008 6:00,70.99,282,8.47,3.13,96.9,8.53,13.6,,,,,,,
6/14/2008 6:30,71,286,8.49,3,97.6,8.59,13.4,,,,,,,
6/14/2008 7:00,70.96,284,8.49,3.63,97.3,8.56,13.4,,,,,,,
6/14/2008 7:30,70.99,281,8.48,3.07,97,8.53,13.4,,,,,,,
6/14/2008 8:00,71,282,8.49,3.33,97.3,8.55,13.7,,,,,,,
6/14/2008 8:30,71.05,282,8.5,3.07,97.6,8.59,14.1,,,,,,,
6/14/2008 9:00,71,282,8.54,3.17,99.4,8.74,13.7,,,,,,,
6/14/2008 9:30,71.02,281,8.52,2.5,98.9,8.7,13.7,,,,,,,
6/14/2008 10:00,71.05,281,8.52,2.2,99.3,8.73,13.8,,,,,,,
6/14/2008 10:30,70.98,280,8.55,1.77,100.9,8.88,14.1,,,,,,,
6/14/2008 11:00,71.1,287,8.54,1.93,100.5,8.83,14.4,,,,,,,
6/14/2008 11:30,71.25,287,8.59,1.73,103.4,9.07,14.3,,,,,,,
6/14/2008 12:00,71.37,285,8.66,1.47,106.2,9.3,14.4,,,,,,,
6/14/2008 12:30,71.94,286,8.61,2.7,103.6,9.01,14.2,,,,,,,
6/14/2008 13:00,72.26,283,8.62,2.8,104.2,9.04,14.3,,,,,,,
6/14/2008 13:30,72.44,280,8.64,2.23,105.7,9.15,14.3,,,,,,,
