times,Units,value_mean,value_std,parameter,location
2016-05-09 03:00:00,mg/L,11.94,0.0579588530781786,ODO,Surface_Data
2016-05-09 04:00:00,mg/L,11.947500000000002,0.0130082618375011,ODO,Surface_Data
2016-05-09 05:00:00,mg/L,11.9675,0.0083029750053481,ODO,Surface_Data
2016-05-09 06:00:00,mg/L,11.945,0.0111957292132766,ODO,Surface_Data
2016-05-09 07:00:00,mg/L,11.88,0.0283232035043611,ODO,Surface_Data
2016-05-09 08:00:00,mg/L,11.822500000000002,0.0349586532637698,ODO,Surface_Data
2016-05-09 09:00:00,mg/L,11.77,0.0158331520940723,ODO,Surface_Data
2016-05-09 10:00:00,mg/L,11.7475,0.0043360872791678,ODO,Surface_Data
2016-05-09 11:00:00,mg/L,11.755,0.0111957292132768,ODO,Surface_Data
2016-05-09 12:00:00,mg/L,11.8325,0.0327367410546033,ODO,Surface_Data
2016-05-09 13:00:00,mg/L,11.9025,0.0148105576221848,ODO,Surface_Data
2016-05-09 14:00:00,mg/L,11.98,0.0361051418390439,ODO,Surface_Data
2016-05-09 15:00:00,mg/L,12.095,0.0269628864400556,ODO,Surface_Data
2016-05-09 16:00:00,mg/L,12.177499999999998,0.0841915859245753,ODO,Surface_Data
2016-05-09 17:00:00,mg/L,12.3575,0.0178781458539032,ODO,Surface_Data
2016-05-09 18:00:00,mg/L,12.4175,0.0178781458539074,ODO,Surface_Data
2016-05-09 19:00:00,mg/L,12.54,0.0562021146039024,ODO,Surface_Data
2016-05-09 20:00:00,mg/L,12.760000000000002,0.0769171856188596,ODO,Surface_Data
2016-05-09 21:00:00,mg/L,12.93,0.0223914584265635,ODO,Surface_Data
2016-05-09 22:00:00,mg/L,12.995,0.0150206469471436,ODO,Surface_Data
2016-05-09 23:00:00,mg/L,12.9625,0.0377181442041345,ODO,Surface_Data
2016-05-10 00:00:00,mg/L,12.9075,0.0192292964047117,ODO,Surface_Data
2016-05-10 01:00:00,mg/L,12.8325,0.0192292964047191,ODO,Surface_Data
2016-05-10 02:00:00,mg/L,12.79,0.0158331520940727,ODO,Surface_Data
2016-05-10 03:00:00,mg/L,12.735,0.026962886440053,ODO,Surface_Data
2016-05-10 04:00:00,mg/L,12.66,0.0158331520940723,ODO,Surface_Data
2016-05-10 05:00:00,mg/L,12.57,0.0308644954582109,ODO,Surface_Data
2016-05-10 06:00:00,mg/L,12.4525,0.0303526109541781,ODO,Surface_Data
2016-05-10 07:00:00,mg/L,12.3675,0.0228074343879545,ODO,Surface_Data
2016-05-10 08:00:00,mg/L,12.315,0.0166059500106953,ODO,Surface_Data
2016-05-10 09:00:00,mg/L,12.255,0.0111957292132757,ODO,Surface_Data
2016-05-10 10:00:00,mg/L,12.2,0.0122643068756728,ODO,Surface_Data
2016-05-10 11:00:00,mg/L,12.17,0.0070808008760872,ODO,Surface_Data
2016-05-10 12:00:00,mg/L,12.1625,0.0043360872791679,ODO,Surface_Data
2016-05-10 13:00:00,mg/L,12.185,0.0050068823157148,ODO,Surface_Data
2016-05-10 14:00:00,mg/L,12.21,0.0070808008760886,ODO,Surface_Data
2016-05-10 15:00:00,mg/L,12.2125,0.0083029750053464,ODO,Surface_Data
2016-05-10 16:00:00,mg/L,12.2075,0.0148105576221784,ODO,Surface_Data
2016-05-10 17:00:00,mg/L,12.315,0.0472348332968831,ODO,Surface_Data
2016-05-10 18:00:00,mg/L,12.4325,0.0192292964047164,ODO,Surface_Data
2016-05-10 19:00:00,mg/L,12.4875,0.0130082618374999,ODO,Surface_Data
2016-05-10 20:00:00,mg/L,12.5325,0.0083029750053453,ODO,Surface_Data
2016-05-10 21:00:00,mg/L,12.572500000000002,0.0109122470181975,ODO,Surface_Data
2016-05-10 22:00:00,mg/L,12.59,0.0100137646314326,ODO,Surface_Data
2016-05-10 23:00:00,mg/L,12.54,0.0274238238709041,ODO,Surface_Data
2016-05-11 00:00:00,mg/L,12.46,0.0255301906300903,ODO,Surface_Data
2016-05-11 01:00:00,mg/L,12.3725,0.0130082618375011,ODO,Surface_Data
2016-05-11 02:00:00,mg/L,12.304999999999998,0.0269628864400535,ODO,Surface_Data
2016-05-11 03:00:00,mg/L,12.2325,0.029515135959176,ODO,Surface_Data
2016-05-11 04:00:00,mg/L,12.135000000000002,0.0180525709195291,ODO,Surface_Data
2016-05-11 05:00:00,mg/L,12.06,0.0223914584265635,ODO,Surface_Data
2016-05-11 06:00:00,mg/L,11.955,0.0350481762100054,ODO,Surface_Data
2016-05-11 07:00:00,mg/L,11.8575,0.0192292964047119,ODO,Surface_Data
2016-05-11 08:00:00,mg/L,11.8075,0.0148105576221854,ODO,Surface_Data
2016-05-11 09:00:00,mg/L,11.7675,0.0192292964047114,ODO,Surface_Data
