times,Units,value_mean,value_std,parameter,location
2017-04-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-07,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-08,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-09,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-10,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-13,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-14,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-15,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-16,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-17,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-18,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-19,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-20,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-21,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-22,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-23,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-29,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-04-30,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-02,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-03,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-04,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-05,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-07,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-08,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-09,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-10,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-13,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-14,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-15,mg/L,10.825666666666669,0.0878320970712055,Dissolved_Oxygen,Surface_Data
2017-05-16,mg/L,10.86475,0.1079056170482686,Dissolved_Oxygen,Surface_Data
2017-05-17,mg/L,10.99846153846154,0.0405633962312103,Dissolved_Oxygen,Surface_Data
2017-05-18,mg/L,10.297333333333334,0.0654968880355555,Dissolved_Oxygen,Surface_Data
2017-05-19,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-20,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-21,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-22,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-23,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-29,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-30,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-05-31,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-02,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-03,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-04,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-05,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-07,mg/L,9.118387096774192,0.1188656732351958,Dissolved_Oxygen,Surface_Data
2017-06-08,mg/L,9.573513513513513,0.341821085379535,Dissolved_Oxygen,Surface_Data
2017-06-09,mg/L,9.8535,0.1600654923671781,Dissolved_Oxygen,Surface_Data
2017-06-10,mg/L,9.749230769230769,0.0554226335709929,Dissolved_Oxygen,Surface_Data
2017-06-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-12,mg/L,9.855405405405406,0.2700777702205462,Dissolved_Oxygen,Surface_Data
2017-06-13,mg/L,10.08375,0.1495278435895757,Dissolved_Oxygen,Surface_Data
2017-06-14,mg/L,9.56891304347826,0.175477015945251,Dissolved_Oxygen,Surface_Data
2017-06-15,mg/L,9.1914,0.201956673760561,Dissolved_Oxygen,Surface_Data
2017-06-16,mg/L,9.231176470588236,0.2303709628346989,Dissolved_Oxygen,Surface_Data
2017-06-17,mg/L,9.596923076923078,0.0732465309361209,Dissolved_Oxygen,Surface_Data
2017-06-18,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-06-19,mg/L,8.758064516129032,0.0935321280206293,Dissolved_Oxygen,Surface_Data
2017-06-20,mg/L,8.271272727272727,0.2595266468344503,Dissolved_Oxygen,Surface_Data
2017-06-21,mg/L,8.313437500000001,0.2637155002215371,Dissolved_Oxygen,Surface_Data
2017-06-22,mg/L,8.695833333333335,0.1487369800193906,Dissolved_Oxygen,Surface_Data
2017-06-23,mg/L,8.208285714285713,0.1869317017677755,Dissolved_Oxygen,Surface_Data
2017-06-24,mg/L,8.149444444444445,0.0772490815452403,Dissolved_Oxygen,Surface_Data
2017-06-25,mg/L,8.165694444444444,0.1369004888263769,Dissolved_Oxygen,Surface_Data
2017-06-26,mg/L,8.330416666666666,0.122830106588701,Dissolved_Oxygen,Surface_Data
2017-06-27,mg/L,8.604642857142858,0.1774620991198588,Dissolved_Oxygen,Surface_Data
2017-06-28,mg/L,9.011388888888888,0.492721659177256,Dissolved_Oxygen,Surface_Data
2017-06-29,mg/L,9.339305555555557,0.3186029979267695,Dissolved_Oxygen,Surface_Data
2017-06-30,mg/L,9.377361111111112,0.3033511528497834,Dissolved_Oxygen,Surface_Data
2017-07-01,mg/L,9.449559963931469,0.2624591379973731,Dissolved_Oxygen,Surface_Data
2017-07-02,mg/L,9.547222222222222,0.3568009439796771,Dissolved_Oxygen,Surface_Data
2017-07-03,mg/L,10.244722222222222,0.682823484715834,Dissolved_Oxygen,Surface_Data
2017-07-04,mg/L,11.570416666666668,0.1365003804747299,Dissolved_Oxygen,Surface_Data
2017-07-05,mg/L,11.20138888888889,0.3705034839234477,Dissolved_Oxygen,Surface_Data
2017-07-06,mg/L,11.53625,0.1971460351458485,Dissolved_Oxygen,Surface_Data
2017-07-07,mg/L,10.728714285714284,0.6624314863545792,Dissolved_Oxygen,Surface_Data
2017-07-08,mg/L,9.939166666666669,0.3013471916138668,Dissolved_Oxygen,Surface_Data
2017-07-09,mg/L,9.381527777777778,0.3724195139560943,Dissolved_Oxygen,Surface_Data
2017-07-10,mg/L,9.3625,0.2683355361287248,Dissolved_Oxygen,Surface_Data
2017-07-11,mg/L,9.522916666666667,0.5397256333044532,Dissolved_Oxygen,Surface_Data
2017-07-12,mg/L,9.690416666666666,0.6405099472397708,Dissolved_Oxygen,Surface_Data
2017-07-13,mg/L,9.616805555555556,0.3543145897397062,Dissolved_Oxygen,Surface_Data
2017-07-14,mg/L,9.61486111111111,0.3193379215037448,Dissolved_Oxygen,Surface_Data
2017-07-15,mg/L,9.470277777777778,0.5075888058799471,Dissolved_Oxygen,Surface_Data
2017-07-16,mg/L,9.557361111111112,0.6011573558780834,Dissolved_Oxygen,Surface_Data
2017-07-17,mg/L,10.009722222222225,0.3421889328728487,Dissolved_Oxygen,Surface_Data
2017-07-18,mg/L,10.217941176470587,0.739825298291972,Dissolved_Oxygen,Surface_Data
2017-07-19,mg/L,10.824722222222222,0.3514453988067859,Dissolved_Oxygen,Surface_Data
2017-07-20,mg/L,10.208472222222222,0.1825119687811467,Dissolved_Oxygen,Surface_Data
2017-07-21,mg/L,9.817,0.6320969513826955,Dissolved_Oxygen,Surface_Data
2017-07-22,mg/L,10.013194444444444,0.3566903728444311,Dissolved_Oxygen,Surface_Data
2017-07-23,mg/L,9.920833333333333,0.6090950498256913,Dissolved_Oxygen,Surface_Data
2017-07-24,mg/L,9.026527777777778,1.1019578675842103,Dissolved_Oxygen,Surface_Data
2017-07-25,mg/L,8.371805555555556,0.3547083950696709,Dissolved_Oxygen,Surface_Data
2017-07-26,mg/L,9.268194444444443,0.9446167182685332,Dissolved_Oxygen,Surface_Data
2017-07-27,mg/L,10.404027777777776,0.5039514722323781,Dissolved_Oxygen,Surface_Data
2017-07-28,mg/L,9.958194444444445,0.7385209370928103,Dissolved_Oxygen,Surface_Data
2017-07-29,mg/L,8.85,0.3455902976033751,Dissolved_Oxygen,Surface_Data
2017-07-30,mg/L,9.43402777777778,0.6459139754967914,Dissolved_Oxygen,Surface_Data
2017-07-31,mg/L,9.228028169014085,0.2799130018986275,Dissolved_Oxygen,Surface_Data
2017-08-01,mg/L,9.02366709300201,0.487990438084023,Dissolved_Oxygen,Surface_Data
2017-08-02,mg/L,9.331805555555556,0.4604414372609978,Dissolved_Oxygen,Surface_Data
2017-08-03,mg/L,9.651,0.3825731642213347,Dissolved_Oxygen,Surface_Data
2017-08-04,mg/L,8.59763888888889,0.5821268171346073,Dissolved_Oxygen,Surface_Data
2017-08-05,mg/L,8.139861111111111,0.2555483724333808,Dissolved_Oxygen,Surface_Data
2017-08-06,mg/L,8.639305555555556,0.4916164574147926,Dissolved_Oxygen,Surface_Data
2017-08-07,mg/L,9.260694444444445,0.8517597083829181,Dissolved_Oxygen,Surface_Data
2017-08-08,mg/L,9.92375,0.4787585714060323,Dissolved_Oxygen,Surface_Data
2017-08-09,mg/L,9.636805555555556,0.452303626835231,Dissolved_Oxygen,Surface_Data
2017-08-10,mg/L,9.993611111111113,0.5973454720252741,Dissolved_Oxygen,Surface_Data
2017-08-11,mg/L,9.276388888888889,0.4870772061973524,Dissolved_Oxygen,Surface_Data
2017-08-12,mg/L,8.94,0.2165838693740492,Dissolved_Oxygen,Surface_Data
2017-08-13,mg/L,9.288382352941175,0.7787027364194185,Dissolved_Oxygen,Surface_Data
2017-08-14,mg/L,9.980138888888888,1.066461331851732,Dissolved_Oxygen,Surface_Data
2017-08-15,mg/L,10.554558823529412,0.4913885473771702,Dissolved_Oxygen,Surface_Data
2017-08-16,mg/L,10.100555555555555,0.9655154339573512,Dissolved_Oxygen,Surface_Data
2017-08-17,mg/L,10.369444444444444,0.3899319455433283,Dissolved_Oxygen,Surface_Data
2017-08-18,mg/L,8.833194444444445,0.5057630513790118,Dissolved_Oxygen,Surface_Data
2017-08-19,mg/L,8.46652777777778,0.2868341200504445,Dissolved_Oxygen,Surface_Data
2017-08-20,mg/L,8.834444444444445,0.7185476414634335,Dissolved_Oxygen,Surface_Data
2017-08-21,mg/L,9.374444444444444,0.5930126115287226,Dissolved_Oxygen,Surface_Data
2017-08-22,mg/L,9.22855072463768,0.5550572351865009,Dissolved_Oxygen,Surface_Data
2017-08-23,mg/L,8.484583333333333,0.3835710020070621,Dissolved_Oxygen,Surface_Data
2017-08-24,mg/L,8.698611111111111,0.9554265493187876,Dissolved_Oxygen,Surface_Data
2017-08-25,mg/L,8.76625,1.0319002042050758,Dissolved_Oxygen,Surface_Data
2017-08-26,mg/L,9.27888888888889,0.7431163471490906,Dissolved_Oxygen,Surface_Data
2017-08-27,mg/L,9.192222222222222,0.5564385565897536,Dissolved_Oxygen,Surface_Data
2017-08-28,mg/L,9.356527777777778,0.2894087367115709,Dissolved_Oxygen,Surface_Data
2017-08-29,mg/L,9.293055555555556,0.3785390996400989,Dissolved_Oxygen,Surface_Data
2017-08-30,mg/L,9.184722222222224,0.7477127222907376,Dissolved_Oxygen,Surface_Data
2017-08-31,mg/L,9.1325,0.6341315265053878,Dissolved_Oxygen,Surface_Data
2017-09-01,mg/L,9.343468740082514,0.2272066304300933,Dissolved_Oxygen,Surface_Data
2017-09-02,mg/L,8.949444444444444,0.2409227542975317,Dissolved_Oxygen,Surface_Data
2017-09-03,mg/L,8.991666666666667,0.1952885508098792,Dissolved_Oxygen,Surface_Data
2017-09-04,mg/L,9.117083333333332,0.3339613785339559,Dissolved_Oxygen,Surface_Data
2017-09-05,mg/L,7.810555555555555,1.8933596508392296,Dissolved_Oxygen,Surface_Data
2017-09-06,mg/L,8.63,0.3522478290375621,Dissolved_Oxygen,Surface_Data
2017-09-07,mg/L,9.345833333333331,0.1363613421484389,Dissolved_Oxygen,Surface_Data
2017-09-08,mg/L,8.796111111111111,0.3601666418178869,Dissolved_Oxygen,Surface_Data
2017-09-09,mg/L,8.11513888888889,1.0372502630210845,Dissolved_Oxygen,Surface_Data
2017-09-10,mg/L,8.414782608695653,0.3479247754175331,Dissolved_Oxygen,Surface_Data
2017-09-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-09-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-09-13,mg/L,8.858474576271187,0.6260528570254663,Dissolved_Oxygen,Surface_Data
2017-09-14,mg/L,7.998055555555555,0.4892868932317484,Dissolved_Oxygen,Surface_Data
2017-09-15,mg/L,7.605416666666667,1.2100913176053647,Dissolved_Oxygen,Surface_Data
2017-09-16,mg/L,8.544166666666667,1.1602879206902914,Dissolved_Oxygen,Surface_Data
2017-09-17,mg/L,8.589027777777778,1.5937773975699574,Dissolved_Oxygen,Surface_Data
2017-09-18,mg/L,8.529166666666667,0.9726864639822472,Dissolved_Oxygen,Surface_Data
2017-09-19,mg/L,9.10777777777778,1.119518469149098,Dissolved_Oxygen,Surface_Data
2017-09-20,mg/L,7.9,1.6410440206487464,Dissolved_Oxygen,Surface_Data
2017-09-21,mg/L,8.743194444444445,1.5179256980704463,Dissolved_Oxygen,Surface_Data
2017-09-22,mg/L,9.094305555555556,1.3511482083709925,Dissolved_Oxygen,Surface_Data
2017-09-23,mg/L,9.398472222222225,1.1181818266664818,Dissolved_Oxygen,Surface_Data
2017-09-24,mg/L,9.053333333333333,1.232098711416056,Dissolved_Oxygen,Surface_Data
2017-09-25,mg/L,8.42986111111111,1.4262967925504082,Dissolved_Oxygen,Surface_Data
2017-09-26,mg/L,8.458472222222222,1.0423492330590056,Dissolved_Oxygen,Surface_Data
2017-09-27,mg/L,9.058055555555557,0.609226245749158,Dissolved_Oxygen,Surface_Data
2017-09-28,mg/L,7.5025,0.6281875559755289,Dissolved_Oxygen,Surface_Data
2017-09-29,mg/L,6.927361111111111,0.6821025718120128,Dissolved_Oxygen,Surface_Data
2017-09-30,mg/L,7.725833333333333,0.1612493188862003,Dissolved_Oxygen,Surface_Data
2017-10-01,mg/L,7.938784012009758,0.5074326906202434,Dissolved_Oxygen,Surface_Data
2017-10-02,mg/L,8.12125,1.353036332291506,Dissolved_Oxygen,Surface_Data
2017-10-03,mg/L,8.778055555555556,0.9543659623041896,Dissolved_Oxygen,Surface_Data
2017-10-04,mg/L,9.179444444444444,0.1359446129137876,Dissolved_Oxygen,Surface_Data
2017-10-05,mg/L,7.919444444444445,1.3556569388964703,Dissolved_Oxygen,Surface_Data
2017-10-06,mg/L,8.059583333333332,1.0096139395466888,Dissolved_Oxygen,Surface_Data
2017-10-07,mg/L,8.58513888888889,0.6661664332340834,Dissolved_Oxygen,Surface_Data
2017-10-08,mg/L,8.261527777777777,0.983172264216326,Dissolved_Oxygen,Surface_Data
2017-10-09,mg/L,7.189027777777778,1.0581375305609113,Dissolved_Oxygen,Surface_Data
2017-10-10,mg/L,6.500555555555556,1.1977743545674535,Dissolved_Oxygen,Surface_Data
2017-10-11,mg/L,8.307777777777778,0.8919345009090902,Dissolved_Oxygen,Surface_Data
2017-10-12,mg/L,8.293333333333333,0.3274490833646513,Dissolved_Oxygen,Surface_Data
2017-10-13,mg/L,8.544305555555555,0.3655811840504001,Dissolved_Oxygen,Surface_Data
2017-10-14,mg/L,8.475138888888889,1.2129823290176756,Dissolved_Oxygen,Surface_Data
2017-10-15,mg/L,8.981666666666667,0.943536716600629,Dissolved_Oxygen,Surface_Data
2017-10-16,mg/L,8.234166666666667,0.520288489814775,Dissolved_Oxygen,Surface_Data
2017-10-17,mg/L,8.915555555555557,0.6509939485109378,Dissolved_Oxygen,Surface_Data
2017-10-18,mg/L,9.10112676056338,0.4433573281904878,Dissolved_Oxygen,Surface_Data
2017-10-19,mg/L,9.284444444444444,0.8079053695089539,Dissolved_Oxygen,Surface_Data
2017-10-20,mg/L,7.309305555555556,1.6699656997786825,Dissolved_Oxygen,Surface_Data
2017-10-21,mg/L,8.906805555555556,1.1444483433588373,Dissolved_Oxygen,Surface_Data
2017-10-22,mg/L,8.539722222222222,1.2843269147573408,Dissolved_Oxygen,Surface_Data
2017-10-23,mg/L,9.52047619047619,0.6508220879499477,Dissolved_Oxygen,Surface_Data
2017-10-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-10-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-10-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-10-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-10-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-10-29,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-10-30,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-10-31,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-02,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-03,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-04,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-05,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-07,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-08,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-09,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-10,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-13,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-14,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-15,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-16,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-17,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-18,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-19,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-20,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-21,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-22,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-23,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-29,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-11-30,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-02,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-03,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-04,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-05,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-07,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-08,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-09,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-10,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-13,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-14,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-15,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-16,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-17,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-18,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-19,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-20,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-21,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-22,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-23,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-29,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-30,mg/L,,,Dissolved_Oxygen,Surface_Data
2017-12-31,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-02,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-03,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-04,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-05,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-07,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-08,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-09,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-10,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-13,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-14,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-15,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-16,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-17,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-18,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-19,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-20,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-21,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-22,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-23,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-29,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-30,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-01-31,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-02,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-03,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-04,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-05,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-07,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-08,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-09,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-10,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-13,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-14,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-15,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-16,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-17,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-18,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-19,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-20,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-21,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-22,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-23,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-02-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-02,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-03,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-04,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-05,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-06,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-07,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-08,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-09,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-10,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-11,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-12,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-13,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-14,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-15,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-16,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-17,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-18,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-19,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-20,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-21,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-22,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-23,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-24,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-25,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-26,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-27,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-28,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-29,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-30,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-03-31,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-04-01,mg/L,,,Dissolved_Oxygen,Surface_Data
2018-04-02,mg/L,,,Dissolved_Oxygen,Surface_Data
