times,Units,value_mean,value_std,parameter,location
2014-06-09,F,61.28888888888889,1.0048556720770436,Air_Temperature,Near_Shore_Buoy
2014-06-10,F,63.31388888888889,1.1649945632316254,Air_Temperature,Near_Shore_Buoy
2014-06-11,F,67.88888888888889,2.7162646509505324,Air_Temperature,Near_Shore_Buoy
2014-06-12,F,68.30694444444444,1.825433279231719,Air_Temperature,Near_Shore_Buoy
2014-06-13,F,65.42777777777778,1.1503459140123582,Air_Temperature,Near_Shore_Buoy
2014-06-14,F,58.35833333333333,1.965863255976947,Air_Temperature,Near_Shore_Buoy
2014-06-15,F,60.97083333333333,1.7352472759130666,Air_Temperature,Near_Shore_Buoy
2014-06-16,F,67.60416666666667,2.0180033010364884,Air_Temperature,Near_Shore_Buoy
2014-06-17,F,71.59861111111111,3.336577475613096,Air_Temperature,Near_Shore_Buoy
2014-06-18,F,67.75833333333333,1.950754647620408,Air_Temperature,Near_Shore_Buoy
2014-06-19,F,66.33888888888889,1.1056859387140152,Air_Temperature,Near_Shore_Buoy
2014-06-20,F,65.62916666666666,1.5582768484276197,Air_Temperature,Near_Shore_Buoy
2014-06-21,F,65.7625,1.2023286716449293,Air_Temperature,Near_Shore_Buoy
2014-06-22,F,66.7125,1.6238001950670586,Air_Temperature,Near_Shore_Buoy
2014-06-23,F,69.85416666666667,3.028035138011528,Air_Temperature,Near_Shore_Buoy
2014-06-24,F,72.52777777777777,1.9821515714059283,Air_Temperature,Near_Shore_Buoy
2014-06-25,F,69.29027777777777,0.7539591189435624,Air_Temperature,Near_Shore_Buoy
2014-06-26,F,69.07222222222222,0.9028685668799216,Air_Temperature,Near_Shore_Buoy
2014-06-27,F,69.575,1.6884521114630964,Air_Temperature,Near_Shore_Buoy
2014-06-28,F,73.51805555555556,1.9396558064479024,Air_Temperature,Near_Shore_Buoy
2014-06-29,F,75.2875,1.835572352086281,Air_Temperature,Near_Shore_Buoy
2014-06-30,F,75.39583333333333,3.129394307577623,Air_Temperature,Near_Shore_Buoy
2014-07-01,F,76.33786249149081,1.5386603102248224,Air_Temperature,Near_Shore_Buoy
2014-07-02,F,74.77916666666665,0.6463878936069921,Air_Temperature,Near_Shore_Buoy
2014-07-03,F,71.64166666666667,1.8771637385920323,Air_Temperature,Near_Shore_Buoy
2014-07-04,F,64.77777777777777,2.2587928975121763,Air_Temperature,Near_Shore_Buoy
2014-07-05,F,69.45,1.803360610646996,Air_Temperature,Near_Shore_Buoy
2014-07-06,F,72.10416666666667,2.8334006301871866,Air_Temperature,Near_Shore_Buoy
2014-07-07,F,73.92361111111111,1.6335715107959998,Air_Temperature,Near_Shore_Buoy
2014-07-08,F,73.125,2.1050153141883183,Air_Temperature,Near_Shore_Buoy
2014-07-09,F,69.77222222222223,1.715992235477181,Air_Temperature,Near_Shore_Buoy
2014-07-10,F,68.41250000000001,1.5796589555679903,Air_Temperature,Near_Shore_Buoy
2014-07-11,F,69.8,1.959866979730407,Air_Temperature,Near_Shore_Buoy
2014-07-12,F,73.31111111111112,2.092758840866714,Air_Temperature,Near_Shore_Buoy
2014-07-13,F,75.24861111111112,1.5225279941700969,Air_Temperature,Near_Shore_Buoy
2014-07-14,F,73.96944444444443,1.254371266431021,Air_Temperature,Near_Shore_Buoy
2014-07-15,F,71.6138888888889,1.0341166076856356,Air_Temperature,Near_Shore_Buoy
2014-07-16,F,66.15972222222223,2.168074152535173,Air_Temperature,Near_Shore_Buoy
2014-07-17,F,66.07638888888889,2.038417815938839,Air_Temperature,Near_Shore_Buoy
2014-07-18,F,69.14999999999999,2.228068014250737,Air_Temperature,Near_Shore_Buoy
2014-07-19,F,68.7486111111111,1.9173038826911968,Air_Temperature,Near_Shore_Buoy
2014-07-20,F,69.63194444444444,1.5441642142053815,Air_Temperature,Near_Shore_Buoy
2014-07-21,F,71.46666666666665,1.4002937377887976,Air_Temperature,Near_Shore_Buoy
2014-07-22,F,74.14583333333333,3.191086944054657,Air_Temperature,Near_Shore_Buoy
2014-07-23,F,74.425,3.7272852842730297,Air_Temperature,Near_Shore_Buoy
2014-07-24,F,66.98055555555555,0.9457620902068148,Air_Temperature,Near_Shore_Buoy
2014-07-25,F,67.44305555555556,1.9295690008707305,Air_Temperature,Near_Shore_Buoy
2014-07-26,F,70.8,1.6943047730657277,Air_Temperature,Near_Shore_Buoy
2014-07-27,F,72.87916666666666,1.058889241217872,Air_Temperature,Near_Shore_Buoy
2014-07-28,F,67.08194444444445,1.4787756138997623,Air_Temperature,Near_Shore_Buoy
2014-07-29,F,63.91944444444445,1.9197399605632013,Air_Temperature,Near_Shore_Buoy
2014-07-30,F,65.95555555555555,2.598354095505232,Air_Temperature,Near_Shore_Buoy
2014-07-31,F,68.08333333333333,2.090929028600014,Air_Temperature,Near_Shore_Buoy
2014-08-01,F,72.04445208304688,1.5367616037745244,Air_Temperature,Near_Shore_Buoy
2014-08-02,F,71.10138888888889,1.9776128406266065,Air_Temperature,Near_Shore_Buoy
2014-08-03,F,69.52083333333333,1.5576102211898035,Air_Temperature,Near_Shore_Buoy
2014-08-04,F,71.5,2.3792974279941728,Air_Temperature,Near_Shore_Buoy
2014-08-05,F,71.10138888888889,2.2391078976172567,Air_Temperature,Near_Shore_Buoy
2014-08-06,F,69.50555555555555,1.121817956188332,Air_Temperature,Near_Shore_Buoy
2014-08-07,F,70.44166666666666,1.1541482471141613,Air_Temperature,Near_Shore_Buoy
2014-08-08,F,69.61250000000001,2.062700751452504,Air_Temperature,Near_Shore_Buoy
2014-08-09,F,70.68472222222222,2.172747669553708,Air_Temperature,Near_Shore_Buoy
2014-08-10,F,72.50416666666668,1.9049084167468,Air_Temperature,Near_Shore_Buoy
2014-08-11,F,73.45138888888889,1.726305332807594,Air_Temperature,Near_Shore_Buoy
2014-08-12,F,70.84444444444445,2.045452959583419,Air_Temperature,Near_Shore_Buoy
2014-08-13,F,67.8638888888889,2.272471858690027,Air_Temperature,Near_Shore_Buoy
2014-08-14,F,64.575,1.9472649729062048,Air_Temperature,Near_Shore_Buoy
2014-08-15,F,64.44722222222222,1.8005845674692431,Air_Temperature,Near_Shore_Buoy
2014-08-16,F,66.84305555555555,2.7051622005647595,Air_Temperature,Near_Shore_Buoy
2014-08-17,F,67.4263888888889,2.156404870530517,Air_Temperature,Near_Shore_Buoy
2014-08-18,F,66.97638888888889,1.896874205758396,Air_Temperature,Near_Shore_Buoy
2014-08-19,F,68.0625,2.3454542822500533,Air_Temperature,Near_Shore_Buoy
2014-08-20,F,70.65277777777777,1.7801795363187058,Air_Temperature,Near_Shore_Buoy
2014-08-21,F,71.77499999999999,0.5021826928728227,Air_Temperature,Near_Shore_Buoy
2014-08-22,F,71.95138888888889,0.6517504937652912,Air_Temperature,Near_Shore_Buoy
2014-08-23,F,70.81805555555555,1.0922602710585212,Air_Temperature,Near_Shore_Buoy
2014-08-24,F,70.53055555555555,1.3098439517910567,Air_Temperature,Near_Shore_Buoy
2014-08-25,F,71.74722222222222,2.415393940974529,Air_Temperature,Near_Shore_Buoy
2014-08-26,F,73.98333333333333,1.850502576450107,Air_Temperature,Near_Shore_Buoy
2014-08-27,F,72.64722222222223,1.6714394367722072,Air_Temperature,Near_Shore_Buoy
2014-08-28,F,65.79444444444445,2.3296742566607307,Air_Temperature,Near_Shore_Buoy
2014-08-29,F,67.03055555555555,2.7434955911760763,Air_Temperature,Near_Shore_Buoy
2014-08-30,F,73.82361111111112,3.960508462642093,Air_Temperature,Near_Shore_Buoy
2014-08-31,F,74.475,2.5316838369898047,Air_Temperature,Near_Shore_Buoy
2014-09-01,F,74.41365088182197,2.379762713378795,Air_Temperature,Near_Shore_Buoy
2014-09-02,F,73.75,2.158145345459676,Air_Temperature,Near_Shore_Buoy
2014-09-03,F,71.36944444444444,1.469194616419667,Air_Temperature,Near_Shore_Buoy
2014-09-04,F,73.87361111111112,2.098954492422374,Air_Temperature,Near_Shore_Buoy
2014-09-05,F,77.69305555555556,2.3588549768955485,Air_Temperature,Near_Shore_Buoy
2014-09-06,F,70.37361111111112,3.813691168223949,Air_Temperature,Near_Shore_Buoy
2014-09-07,F,67.03333333333333,0.7089215763123816,Air_Temperature,Near_Shore_Buoy
2014-09-08,F,68.17222222222222,5.261391433571282,Air_Temperature,Near_Shore_Buoy
2014-09-09,F,69.90694444444445,2.401863331215778,Air_Temperature,Near_Shore_Buoy
2014-09-10,F,72.66666666666667,3.93939361559866,Air_Temperature,Near_Shore_Buoy
2014-09-11,F,67.59444444444445,6.022573845005248,Air_Temperature,Near_Shore_Buoy
2014-09-12,F,58.391666666666666,0.7529633082531186,Air_Temperature,Near_Shore_Buoy
2014-09-13,F,58.81111111111111,1.7928997927309012,Air_Temperature,Near_Shore_Buoy
2014-09-14,F,58.22083333333333,1.001032596473571,Air_Temperature,Near_Shore_Buoy
2014-09-15,F,61.08472222222223,2.6699575557850603,Air_Temperature,Near_Shore_Buoy
2014-09-16,F,59.701388888888886,1.7288393263065307,Air_Temperature,Near_Shore_Buoy
2014-09-17,F,61.21805555555556,2.596776742083537,Air_Temperature,Near_Shore_Buoy
2014-09-18,F,60.92638888888889,1.4839038267015865,Air_Temperature,Near_Shore_Buoy
2014-09-19,F,57.8625,2.9945283945219434,Air_Temperature,Near_Shore_Buoy
2014-09-20,F,67.83333333333333,3.655349230503613,Air_Temperature,Near_Shore_Buoy
2014-09-21,F,69.50694444444444,2.0409971163013925,Air_Temperature,Near_Shore_Buoy
2014-09-22,F,56.855555555555554,1.825936282701068,Air_Temperature,Near_Shore_Buoy
2014-09-23,F,58.734722222222224,3.262901017659066,Air_Temperature,Near_Shore_Buoy
2014-09-24,F,63.06944444444444,3.321987218536356,Air_Temperature,Near_Shore_Buoy
2014-09-25,F,64.1361111111111,2.025830251585431,Air_Temperature,Near_Shore_Buoy
2014-09-26,F,63.6875,2.298403964976553,Air_Temperature,Near_Shore_Buoy
2014-09-27,F,64.54027777777777,2.1454060160743342,Air_Temperature,Near_Shore_Buoy
2014-09-28,F,65.60138888888889,1.398259892878845,Air_Temperature,Near_Shore_Buoy
2014-09-29,F,64.68472222222222,1.7973958815618536,Air_Temperature,Near_Shore_Buoy
2014-09-30,F,63.78055555555556,1.339209512895741,Air_Temperature,Near_Shore_Buoy
2014-10-01,F,63.723677935194274,1.052062479510581,Air_Temperature,Near_Shore_Buoy
2014-10-02,F,65.14305555555556,2.637409265614316,Air_Temperature,Near_Shore_Buoy
2014-10-03,F,67.5611111111111,2.4445843621774186,Air_Temperature,Near_Shore_Buoy
2014-10-04,F,55.25833333333334,4.365215210101677,Air_Temperature,Near_Shore_Buoy
2014-10-05,F,49.69027777777777,2.792007279955761,Air_Temperature,Near_Shore_Buoy
2014-10-06,F,56.71111111111111,3.83195524711014,Air_Temperature,Near_Shore_Buoy
2014-10-07,F,59.30972222222223,2.098238895203336,Air_Temperature,Near_Shore_Buoy
2014-10-08,F,57.90972222222222,0.9733444929182162,Air_Temperature,Near_Shore_Buoy
2014-10-09,F,56.52916666666667,1.6788604784088734,Air_Temperature,Near_Shore_Buoy
2014-10-10,F,52.69166666666667,2.392908616277229,Air_Temperature,Near_Shore_Buoy
2014-10-11,F,52.37361111111111,1.1585036924360417,Air_Temperature,Near_Shore_Buoy
2014-10-12,F,52.94583333333334,3.5539225774944656,Air_Temperature,Near_Shore_Buoy
2014-10-13,F,62.27361111111111,3.3955778538704493,Air_Temperature,Near_Shore_Buoy
2014-10-14,F,69.6888888888889,3.566315367963754,Air_Temperature,Near_Shore_Buoy
2014-10-15,F,61.525,4.276745506307195,Air_Temperature,Near_Shore_Buoy
2014-10-16,F,58.71944444444445,1.251491323094424,Air_Temperature,Near_Shore_Buoy
2014-10-17,F,59.37638888888889,1.7304467472296945,Air_Temperature,Near_Shore_Buoy
2014-10-18,F,54.61388888888889,3.907009904337573,Air_Temperature,Near_Shore_Buoy
2014-10-19,F,46.62083333333333,2.1249325462432784,Air_Temperature,Near_Shore_Buoy
2014-10-20,F,52.6125,2.6505495073992256,Air_Temperature,Near_Shore_Buoy
2014-10-21,F,53.22638888888889,1.3082916674554528,Air_Temperature,Near_Shore_Buoy
2014-10-22,F,49.49861111111111,0.9745330376668414,Air_Temperature,Near_Shore_Buoy
2014-10-23,F,53.46527777777778,1.6309934964074466,Air_Temperature,Near_Shore_Buoy
2014-10-24,F,54.33888888888889,1.400550113411431,Air_Temperature,Near_Shore_Buoy
2014-10-25,F,57.08888888888889,1.3657006285489726,Air_Temperature,Near_Shore_Buoy
2014-10-26,F,55.201388888888886,2.2978347141404907,Air_Temperature,Near_Shore_Buoy
2014-10-27,F,54.58055555555556,4.9087169724012,Air_Temperature,Near_Shore_Buoy
2014-10-28,F,64.21666666666667,2.3718160627220755,Air_Temperature,Near_Shore_Buoy
2014-10-29,F,54.52638888888889,2.179283246054906,Air_Temperature,Near_Shore_Buoy
2014-10-30,F,48.80972222222223,1.414524877829512,Air_Temperature,Near_Shore_Buoy
2014-10-31,F,47.78888888888889,0.9789506240869186,Air_Temperature,Near_Shore_Buoy
2014-11-01,F,43.22270086438997,2.1338568700687017,Air_Temperature,Near_Shore_Buoy
2014-11-02,F,39.869565217391305,2.0235134771362144,Air_Temperature,Near_Shore_Buoy
2014-11-03,F,48.73333333333333,4.018645416694192,Air_Temperature,Near_Shore_Buoy
2014-11-04,F,57.2625,1.849337901326172,Air_Temperature,Near_Shore_Buoy
2014-11-05,F,51.855555555555554,1.770082190158998,Air_Temperature,Near_Shore_Buoy
2014-11-06,F,49.94583333333333,1.3413152150125096,Air_Temperature,Near_Shore_Buoy
2014-11-07,F,44.76805555555556,3.2408068686326224,Air_Temperature,Near_Shore_Buoy
2014-11-08,F,43.02222222222222,2.53861895287352,Air_Temperature,Near_Shore_Buoy
2014-11-09,F,46.15555555555555,1.9213545829287195,Air_Temperature,Near_Shore_Buoy
2014-11-10,F,52.1490909090909,2.76206543777451,Air_Temperature,Near_Shore_Buoy
2014-11-11,F,58.03888888888889,2.0162278878293804,Air_Temperature,Near_Shore_Buoy
2014-11-12,F,46.42638888888889,6.734635466549931,Air_Temperature,Near_Shore_Buoy
2014-11-13,F,36.69722222222222,3.189791156094336,Air_Temperature,Near_Shore_Buoy
2014-11-14,F,36.583333333333336,0.87522853347196,Air_Temperature,Near_Shore_Buoy
2014-11-15,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-16,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-17,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-18,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-19,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-20,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-21,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-22,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-23,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-24,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-25,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-26,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-27,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-28,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-29,F,,,Air_Temperature,Near_Shore_Buoy
2014-11-30,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-01,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-02,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-03,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-04,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-05,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-06,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-07,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-08,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-09,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-10,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-11,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-12,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-13,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-14,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-15,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-16,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-17,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-18,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-19,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-20,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-21,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-22,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-23,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-24,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-25,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-26,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-27,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-28,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-29,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-30,F,,,Air_Temperature,Near_Shore_Buoy
2014-12-31,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-01,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-02,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-03,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-04,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-05,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-06,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-07,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-08,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-09,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-10,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-11,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-12,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-13,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-14,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-15,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-16,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-17,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-18,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-19,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-20,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-21,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-22,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-23,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-24,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-25,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-26,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-27,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-28,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-29,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-30,F,,,Air_Temperature,Near_Shore_Buoy
2015-01-31,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-01,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-02,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-03,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-04,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-05,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-06,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-07,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-08,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-09,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-10,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-11,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-12,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-13,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-14,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-15,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-16,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-17,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-18,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-19,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-20,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-21,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-22,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-23,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-24,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-25,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-26,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-27,F,,,Air_Temperature,Near_Shore_Buoy
2015-02-28,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-01,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-02,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-03,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-04,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-05,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-06,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-07,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-08,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-09,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-10,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-11,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-12,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-13,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-14,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-15,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-16,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-17,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-18,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-19,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-20,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-21,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-22,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-23,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-24,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-25,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-26,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-27,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-28,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-29,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-30,F,,,Air_Temperature,Near_Shore_Buoy
2015-03-31,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-01,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-02,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-03,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-04,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-05,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-06,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-07,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-08,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-09,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-10,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-11,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-12,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-13,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-14,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-15,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-16,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-17,F,74.2,0.3008097180718609,Air_Temperature,Near_Shore_Buoy
2015-04-18,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-19,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-20,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-21,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-22,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-23,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-24,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-25,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-26,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-27,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-28,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-29,F,,,Air_Temperature,Near_Shore_Buoy
2015-04-30,F,,,Air_Temperature,Near_Shore_Buoy
2015-05-01,F,,,Air_Temperature,Near_Shore_Buoy
2015-05-02,F,,,Air_Temperature,Near_Shore_Buoy
