times,parameter,Units,value_mean,value_std,location
2009-06-07,Bat,V,14.344444444444443,0.7690497067403713,Beach6_Buoy
2009-06-08,Bat,V,14.55347222222222,0.9765010460461864,Beach6_Buoy
2009-06-09,Bat,V,14.861805555555556,1.2625313969801022,Beach6_Buoy
2009-06-10,Bat,V,14.626388888888888,1.0366693649295178,Beach6_Buoy
2009-06-11,Bat,V,14.268055555555556,0.5523823518417865,Beach6_Buoy
2009-06-12,Bat,V,14.631944444444445,1.0438399240792566,Beach6_Buoy
2009-06-13,Bat,V,14.665972222222225,1.0331676591001149,Beach6_Buoy
2009-06-14,Bat,V,14.597916666666666,0.8804376494366057,Beach6_Buoy
2009-06-15,Bat,V,14.62013888888889,0.9581143968014456,Beach6_Buoy
2009-06-16,Bat,V,14.61597222222222,0.9140445119644705,Beach6_Buoy
2009-06-17,Bat,V,14.154166666666669,0.4616593664482185,Beach6_Buoy
2009-06-18,Bat,V,14.066666666666666,0.4118863309826507,Beach6_Buoy
2009-06-19,Bat,V,14.368055555555555,0.714451501461748,Beach6_Buoy
2009-06-20,Bat,V,14.158333333333331,0.5721386696795263,Beach6_Buoy
2009-06-21,Bat,V,14.842361111111112,1.197992485185525,Beach6_Buoy
2009-06-22,Bat,V,14.49513888888889,0.7883176617454015,Beach6_Buoy
2009-06-23,Bat,V,14.565277777777778,0.9106456208511884,Beach6_Buoy
2009-06-24,Bat,V,14.47777777777778,0.7864627763115685,Beach6_Buoy
2009-06-25,Bat,V,14.44375,0.8508094664798606,Beach6_Buoy
2009-06-26,Bat,V,14.627083333333337,1.020846950577556,Beach6_Buoy
2009-06-27,Bat,V,14.497916666666663,0.7509871126435146,Beach6_Buoy
2009-06-28,Bat,V,14.311805555555557,0.7859337262561163,Beach6_Buoy
2009-06-29,Bat,V,14.189795918367349,0.6371305785705624,Beach6_Buoy
2009-06-30,Bat,V,,,Beach6_Buoy
2009-07-01,Bat,V,,,Beach6_Buoy
2009-07-02,Bat,V,,,Beach6_Buoy
2009-07-03,Bat,V,,,Beach6_Buoy
2009-07-04,Bat,V,,,Beach6_Buoy
2009-07-05,Bat,V,,,Beach6_Buoy
2009-07-06,Bat,V,,,Beach6_Buoy
2009-07-07,Bat,V,,,Beach6_Buoy
2009-07-08,Bat,V,,,Beach6_Buoy
2009-07-09,Bat,V,,,Beach6_Buoy
2009-07-10,Bat,V,13.7,,Beach6_Buoy
2009-07-11,Bat,V,,,Beach6_Buoy
2009-07-12,Bat,V,,,Beach6_Buoy
2009-07-13,Bat,V,,,Beach6_Buoy
2009-07-14,Bat,V,,,Beach6_Buoy
2009-07-15,Bat,V,,,Beach6_Buoy
2009-07-16,Bat,V,,,Beach6_Buoy
2009-07-17,Bat,V,13.833009708737864,0.1916841507018947,Beach6_Buoy
2009-07-18,Bat,V,14.275694444444444,0.6415940079348246,Beach6_Buoy
2009-07-19,Bat,V,14.426388888888887,0.7606572527094274,Beach6_Buoy
2009-07-20,Bat,V,14.406944444444443,0.64728078642303,Beach6_Buoy
2009-07-21,Bat,V,14.214583333333334,0.6519437049359369,Beach6_Buoy
2009-07-22,Bat,V,14.288194444444445,0.6205678121522341,Beach6_Buoy
2009-07-23,Bat,V,14.14236111111111,0.6521164962113168,Beach6_Buoy
2009-07-24,Bat,V,14.511111111111113,0.7863442111042822,Beach6_Buoy
2009-07-25,Bat,V,14.3375,0.7971869247591783,Beach6_Buoy
2009-07-26,Bat,V,14.314583333333337,0.6870397378599016,Beach6_Buoy
2009-07-27,Bat,V,14.48125,0.7696124490146466,Beach6_Buoy
2009-07-28,Bat,V,14.461111111111112,0.857473203814728,Beach6_Buoy
2009-07-29,Bat,V,14.070833333333333,0.3837385109097652,Beach6_Buoy
2009-07-30,Bat,V,14.4125,0.7462610765714597,Beach6_Buoy
2009-07-31,Bat,V,14.374305555555557,0.7210856740634566,Beach6_Buoy
2009-08-01,Bat,V,14.579166666666667,1.0164297175060213,Beach6_Buoy
2009-08-02,Bat,V,14.311805555555557,0.7102148328358893,Beach6_Buoy
2009-08-03,Bat,V,14.4875,0.7940226873156889,Beach6_Buoy
2009-08-04,Bat,V,14.413194444444445,0.7898168795269591,Beach6_Buoy
2009-08-05,Bat,V,14.50625,0.8058543440201977,Beach6_Buoy
2009-08-06,Bat,V,14.007638888888888,0.4771828549712123,Beach6_Buoy
2009-08-07,Bat,V,14.50486111111111,0.8190331893094243,Beach6_Buoy
2009-08-08,Bat,V,14.209027777777775,0.5054822794988298,Beach6_Buoy
2009-08-09,Bat,V,14.47777777777778,0.9179975504975492,Beach6_Buoy
2009-08-10,Bat,V,14.44927536231884,0.8145051165126183,Beach6_Buoy
2009-08-11,Bat,V,,,Beach6_Buoy
2009-08-12,Bat,V,,,Beach6_Buoy
2009-08-13,Bat,V,,,Beach6_Buoy
2009-08-14,Bat,V,,,Beach6_Buoy
2009-08-15,Bat,V,,,Beach6_Buoy
2009-08-16,Bat,V,,,Beach6_Buoy
2009-08-17,Bat,V,,,Beach6_Buoy
2009-08-18,Bat,V,,,Beach6_Buoy
2009-08-19,Bat,V,,,Beach6_Buoy
2009-08-20,Bat,V,,,Beach6_Buoy
2009-08-21,Bat,V,,,Beach6_Buoy
2009-08-22,Bat,V,,,Beach6_Buoy
2009-08-23,Bat,V,,,Beach6_Buoy
2009-08-24,Bat,V,,,Beach6_Buoy
2009-08-25,Bat,V,,,Beach6_Buoy
2009-08-26,Bat,V,,,Beach6_Buoy
2009-08-27,Bat,V,,,Beach6_Buoy
2009-08-28,Bat,V,,,Beach6_Buoy
2009-08-29,Bat,V,,,Beach6_Buoy
2009-08-30,Bat,V,,,Beach6_Buoy
2009-08-31,Bat,V,,,Beach6_Buoy
2009-09-01,Bat,V,,,Beach6_Buoy
2009-09-02,Bat,V,,,Beach6_Buoy
2009-09-03,Bat,V,,,Beach6_Buoy
2009-09-04,Bat,V,,,Beach6_Buoy
2009-09-05,Bat,V,,,Beach6_Buoy
2009-09-06,Bat,V,,,Beach6_Buoy
2009-09-07,Bat,V,,,Beach6_Buoy
2009-09-08,Bat,V,,,Beach6_Buoy
2009-09-09,Bat,V,,,Beach6_Buoy
2009-09-10,Bat,V,,,Beach6_Buoy
